Phone1	Phone2	Surprisal	OOV_Smoothed
<#	l_<#	0.0	5.167
a	a	1.585	5.167
a	e	1.755	5.167
a	j	2.755	5.167
a	ã	3.755	5.167
a	w_a	3.755	5.167
a	w_e	3.755	5.167
a_n	ŋ̍	0.737	5.167
a_n	w_ã	1.322	5.167
a_w	o	0.0	5.167
a_ŋ	ã	0.0	5.167
c	k	0.0	5.167
cʰ	k	0.0	5.167
e	a	0.0	5.167
f	h	0.29	5.167
f	p	2.459	5.167
h	h	0.485	5.167
h	kʰ	1.807	5.167
i	i	0.9	5.167
i	a_j	3.222	5.167
i	e	3.222	5.167
i	u	3.222	5.167
i	j	3.807	5.167
i	u_j	3.807	5.167
j	j	0.819	5.167
j	-	2.322	5.167
j	a	3.322	5.167
j	h	3.907	5.167
j	w	3.907	5.167
j_a	ĩ	0.0	5.167
k	k	0.0	5.167
kʰ	kʰ	0.0	5.167
k̚	k̚	1.0	5.167
k̚	ʔ	1.0	5.167
l	l	0.0	5.167
m	m	0.807	5.167
m	b	1.222	5.167
n	n	1.0	5.167
n	-	2.322	5.167
n	ã	2.322	5.167
n	l	3.322	5.167
o	a	0.585	5.167
o	o	1.585	5.167
p	p	0.0	5.167
pʰ	p	0.585	5.167
pʰ	pʰ	1.585	5.167
s	ʨ	1.874	5.167
s	s	2.459	5.167
s	ɕ	2.459	5.167
s	ɕ_j	2.459	5.167
s	ʦ	2.459	5.167
t	t	0.0	5.167
tʰ	tʰ	0.585	5.167
tʰ	t	1.585	5.167
t̚	t̚	1.379	5.167
t̚	ʔ	1.379	5.167
t̚	k̚	2.115	5.167
u	u	0.241	5.167
u	i_w	2.7	5.167
u_n	ŋ̍	0.0	5.167
w	w	0.0	5.167
z̩	i	0.0	5.167
³¹	⁵³	0.131	5.167
³¹	ɔ_³³	3.524	5.167
¹	³²	0.234	5.167
¹	⁴	2.737	5.167
¹¹	²⁴	0.0	5.167
ç	kʰ	0.0	5.167
ŋ	ŋ	0.193	5.167
ŋ	ɡ	3.0	5.167
ŋ_¹¹	²⁴	0.0	5.167
ɔ	a	1.7	5.167
ɔ	ɔ	1.7	5.167
ɔ	o	2.115	5.167
ɔ	w	2.7	5.167
ɔ_ŋ	ŋ̍	0.0	5.167
ɕ	ɕ	0.737	5.167
ɕ	s	1.322	5.167
ɛ	j_ɪ	0.0	5.167
ɲ	l	0.585	5.167
ɲ	ɡ	1.585	5.167
ʊ	a	1.222	5.167
ʊ	ɔ	1.485	5.167
ʊ	ɪ	2.222	5.167
ʋ	-	1.0	5.167
ʋ	m	1.0	5.167
ʦ	t	1.585	5.167
ʦ	ʦ	1.585	5.167
ʦ	ʨ	1.585	5.167
ʦʰ	ʦʰ	0.415	5.167
ʦʰ	t	2.0	5.167
⁴⁴	⁴⁴	0.312	5.167
⁴⁴	⁵³	2.848	5.167
⁴⁴	³³	4.17	5.167
⁵	⁴	0.0	5.167
⁵³	³³	1.0	5.167
⁵³	¹¹	1.263	5.167
⁵³	⁴⁴	3.585	5.167
