Phone1	Phone2	Surprisal
aɪ̯	-	0.0
aː	-	0.617
aː	j	1.523
aː_̌	ɔ	1.065
aː_̌	u	1.938
aː_̌	ɛ	1.938
b	b	0.349
b	b̥	2.218
bʲ	b	0.0
d	d	0.55
d	d̥	1.658
d_ɐ	d̥	0.0
dʲ	ʥ	0.474
dʲ	-	1.836
eː	j	0.967
eː	a	1.034
eː_̂	j	0.0
eː_̌	a	0.0
iə̯	ɛ	0.0
iː	-	0.433
iː	ɨ	1.949
j	-	0.0
k	k	0.737
k	-	2.218
k	ʦ	2.433
k_tʲ	ʦ	0.0
kʲ	ʈ͡ʂ	0.961
kʲ	k	1.04
lʲ	l	0.41
lʲ	w	2.015
m	m	0.553
m	-	1.652
mʲ	m	0.0
n	n	0.598
n	-	2.513
n	ɛ_n	2.608
nʲ	-	0.0
oː	a	0.693
oː	-	1.39
p	-	0.0
pʲ	p	0.0
r	r	0.0
rʲ	ʐ	1.595
rʲ	r	1.938
rʲ	-	2.061
rʲ	ɛ	2.57
s	ɨ	1.768
s	s	1.783
s	ʐ̊	1.822
s	-	2.911
sʲ	ɕ	0.923
sʲ	x	1.965
sʲ	-	2.209
t	t	0.653
t	-	1.457
tʲ	ʨ	0.602
tʲ	t	1.551
tʲ_ɪ	ʨ	0.0
uə̯	a	0.976
uə̯	-	1.025
uː_̂	ɨ	0.0
v	v	0.274
v	-	2.533
vʲ	v	0.57
vʲ	-	2.352
vʲ	f	2.939
z	ɔ	0.0
æɪ̯	i	0.0
æː	-	0.0
æː_̌	ɛ	0.731
æː_̌	u	1.331
ŋʲ	-	0.0
ɐ	ɔ	0.862
ɐ	-	2.152
ɐ	ɛ	3.056
ɐ	a	3.254
ɐ_ŋ	ɛ_ŋ	0.0
ɐ_ˈ	a	0.0
ɐ_̌	ɔ	0.0
ɐɪ̯	j_a	0.0
ɐʊ̯	-	0.0
ɕ	ɕ	0.732
ɕ	s	1.893
ɕ	ʂ	2.957
ɛ	ɛ	1.074
ɛ	-	1.492
ɛ	j	2.56
ɛɪ̯	i_x	0.0
ɛʊ̯	u	0.0
ɡ	ɡ	0.729
ɡ	ɡ̊	2.153
ɡ	ɡ_j	2.54
ɡʲ	ʐ	0.757
ɡʲ	-	1.293
ɪ	-	1.36
ɪ	ɛ	1.501
ɪ	a	2.545
ɪ	r	4.466
ɪ	ɔ	4.629
ɪ_ɫ	l	0.0
ɪ_ˈ	ɔ	0.585
ɪ_ˈ	ɛ	1.585
ɫ	w	0.0
ʃ	s	0.994
ʃ	x	1.006
ʊ	-	0.722
ʊ	k_i	2.345
ʊ	u	2.345
ʑ	z	0.967
ʑ	ʑ	1.033
ʒ	ɡ	0.907
ʒ	z	1.099
ˈ	-	0.0
̂	-	0.0
̌	-	0.0
