Phone1	Phone2	PMI
<#_f	<#_f	9.853
<#_s	<#_s	9.818
<#_b	<#_b	9.784
ʧ	j_t	9.535
<#_ʎ	<#_ʧ	9.479
<#_ʎ	<#_l	9.45
<#_p	<#_p	9.403
<#_k	<#_k	9.175
e_#>	ɪ_#>	9.095
t	w_t	8.852
ɾ_#>	ɾ_#>	8.717
ɾ_β	ɾ_β	8.68
ˈa_m	ˈa_m	8.676
ɾ_ˈa	ɾ_ˈa	8.62
ˈu_n	ˈu_n	8.522
ˈa_n	ˈɑ	8.493
ˈi_a	ˈi_ɐ	8.485
ˈo_β	ˈo_β	8.422
t_a	t_ɐ	8.371
ˈo	ˈo_ð	8.356
ˈe_k	ˈe_k	8.29
ˈo_θ	ˈo_θ	8.29
a_ð	a_ð	8.286
r_u	r_ʊ	8.284
β_u	β_ʊ	8.247
ʝ_u	ɟ_ʊ	8.218
s_k	s_k	8.199
a_#>	ɐ_#>	8.187
ˈa_ð	ˈa_ð	8.114
ð_a	ð_ɐ	8.111
ɾ_m	ɾ_m	8.089
j_ˈe	ˈɛ	7.992
<#_ɡ_w	<#_ˈo	7.898
ɾ_e	ɾ_ɪ	7.874
ˈi_ɾ	ˈi_ɾ	7.798
m_b	m_b	7.756
w_ˈe	ˈɔ	7.749
ɾ_ˈi	ɾ_ˈi	7.62
ɾ_t	ɾ_t	7.62
s_ˈo	s_ˈo	7.617
u_#>	ʊ_#>	7.585
ʝ_a	ɟ_ɐ	7.358
ˈe_n	ˈe_n	7.241
ɲ_a	ɲ_ɐ	7.155
ˈa_ŋ	ˈɑ_ŋ	7.089
n_t	n_t	6.886
u_#>	ŋ_#>	6.836
o_#>	ʊ	6.451
ˈu	ˈu	6.295
β	β	6.115
m	m	5.839
ˈi	ˈi	5.691
o	o	5.651
a	a	5.498
i	i	5.447
ɡ	ɡ	5.192
e_l	e	5.122
ˈa	ˈa	4.839
ˈo	ˈo_w	4.741
ˈe	ˈe	4.704
ˈo	ˈɔ	4.579
e	e	4.492
ˈe_#>	ˈe_#>	4.477
ˈe	ˈe_j	4.434
ˈa_n_a_#>	ˈa_#>	4.344
ɾ_ð	ɾ_ð	4.341
ˈi_β	ˈi_β	4.339
j_ˈe_r	ˈɛ_r	4.337
t	t	4.318
ʎ_a	l_ɐ	4.248
ð	ð	4.236
u	o	4.176
j_ˈe	ˈe	4.146
e_β	e_β	4.146
θ_a	θ_ɐ	4.144
d_u	d_ʊ	4.144
p_u	p_ʊ	4.144
n_d	n_d	4.14
ð_ˈe	ð_ˈe	4.087
a_β	a_β	3.951
ˈu_ɾ	ˈu_ɾ	3.951
ˈa_ɲ	ˈa_ɲ	3.951
<#_i	<#_i	3.951
ŋ_k	ŋ_k	3.949
ˈu_ɲ	ˈu_ɲ	3.945
s_a	s_ɐ	3.918
j_#>	j_#>	3.813
ɾ	ɾ	3.802
o_ɾ	o_ɾ	3.791
ˈo	ˈo	3.747
t_ɾ	t_ɾ	3.738
θ	θ	3.735
ʃ	j_ʃ	3.519
ˈe_ɾ	ˈe_ɾ	3.444
s	s	3.358
ˈu	ˈo	3.236
a	a_#>	3.235
a_#>	a_#>	2.901
u	ð_ʊ	2.884
w_ˈe	ˈo	2.794
ˈo_n	ˈo	2.457
ɾ_u_#>	ʊ	2.372
j	j	2.262
w	w	2.206
ʝ	ɟ	2.156
ɣ_ˈo	ɣ_ˈo	13.015
ˈa_β	ˈa_β	12.972
a_θ	a_θ	12.845
ˈi_ŋ	ˈi_ŋ	12.65
s_p	s_p	12.65
ɾ_n	ɾ_n	12.625
ɾ_o	ɾ_o	12.512
a_ɾ	a_ɾ	12.354
ɾ_a	ɾ_ɐ	12.354
<#_o	<#_o	12.317
β_ˈe	β_ˈe	12.286
ˈa_ɣ	ˈa_ɣ	12.235
<#_ɡ	<#_ɡ	12.187
e_ɾ	e_ɾ	12.184
ɲ_u	n_ʊ	12.06
ʎ_u	l_ʊ	11.939
<#_ˈo	<#_ˈo	11.74
s_u	s_ʊ	11.724
j_ˈe_n	ˈe_n	11.643
s_t	s_t	11.633
<#_ˈa	<#_ˈa	11.593
l_#>	l_#>	11.523
t_ˈa	t_ˈa	11.43
<#_a	<#_a	11.33
<#_θ	<#_θ	11.282
ˈi_n	ˈi_ɲ	11.215
θ_#>	θ_#>	11.133
ɾ_ˈe	ɾ_ˈe	11.108
<#_ʃ	<#_ʃ	11.059
ˈa_n	ˈa_n	11.053
s_#>	s_#>	11.03
<#_r	<#_r	10.964
ˈa_l	ˈa_l	10.73
ɾ_u	ɾ_ʊ	10.72
<#_t	<#_t	10.707
t_u	t_ʊ	10.614
<#_m	<#_m	10.603
<#_e	<#_e	10.562
<#_d	<#_d	10.395
<#_n	<#_n	10.106
ŋ_#>	ŋ_#>	10.093
ˈe_n	ˈe	1.99
e	i	1.843
ˈa	ˈɑ	1.465
l	l	1.378
ˈe	ˈɛ	1.125
n	n	1.087
u_#>	#>	0.181
