Phone1	Phone2	Surprisal
a	a	1.463
a	ˈa	1.641
a	e	2.866
a	d_e	3.459
a	ˈe	3.496
b	b	0.0
d	d	0.369
d	-	2.148
e	ˈa_r	1.334
e	ˈa	1.819
e	-	2.236
e	r	3.215
f	f	0.148
f	v_o	3.358
i	ˈi	0.896
i	-	2.008
i	ˈɛ_ð	3.005
i	j_ˈe	3.48
j	j	1.131
j	-	1.389
j	ʧ_o	2.632
j_ɛ	j_ˈe	0.0
k	k	0.292
k	k_w	2.446
k_l	ʧ	0.0
l	l	0.625
l	j	1.507
l_ɛ	l_ˈa	0.0
m	m	0.161
m	ŋ	3.244
n	n	0.193
n	-	2.995
o	ˈɛ_l	1.009
o	ˈɔ	1.802
o	w	2.21
p	p	0.0
s	s	0.999
s	θ	1.001
s_i	ˈi	0.0
t	t	0.275
t	s_e	2.525
u	ˈo	1.564
u	o	1.721
u	ˈu	2.325
u	ˈɔ	3.655
u	ˈɔ_ʧ	3.655
v	v	0.056
v	-	4.722
v_w	v	0.0
w	ˈe	1.164
w	-	1.597
w	ˈo	2.164
w_a	ˈe	0.0
y	ˈu	0.579
y	-	1.596
z	z	0.367
z	z_a	2.154
ø	ˈo_ɡ	0.946
ø	o	1.056
œ	ˈo	0.478
œ	-	1.825
ɑ̃	ŋ	1.474
ɑ̃	ˈe_ŋ	1.819
ɑ̃	n	2.221
ɑ̃	ˈɛ_n	2.814
ɔ	ˈɔ	0.96
ɔ	o	1.743
ɔ	ˈo	2.417
ɔ̃	ˈo_ŋ	0.411
ɔ̃	-	2.011
ə	e	0.419
ə	a	1.989
ɛ	ˈa	1.203
ɛ	ˈe	1.604
ɛ	ˈɛ	2.356
ɛ	ˈɛ_s	4.595
ɛ_ʁ	ˈɛ_r	0.0
ɛ̃	ˈa_ŋ	1.155
ɛ̃	ˈi_ŋ	1.594
ɛ̃	ŋ	2.186
ɡ	ɡ	0.067
ɡ	ʤ	4.46
ɥ	ˈo	0.876
ɥ	ˈɔ_t	1.136
ɲ	ɲ	0.0
ʁ	r	0.013
ʁ	-	6.82
ʁ_i	r_ˈi	0.0
ʃ	k	0.699
ʃ	k_a	1.601
ʃ	k_ˈa	4.205
ʒ	ð	0.0
