Phone1	Phone2	PMI
<#_ˈɔ	<#_ˈu	9.963
s_t	ʃ_t	9.876
<#_r	<#_r	9.675
<#_n	<#_n	8.406
ˈœɪ̯	<#_ˈɑi̯	8.371
χ_ˈɪə̯	ɡ_ˈɑ	8.271
p_#>	f_#>	7.945
ˈɔ	<#_ˈu	7.697
ɫ_#>	w_#>	7.661
p	f_#>	6.952
n_s	n_s	6.808
<#_ˈœɪ̯	<#_ˈɑi̯	6.577
ˈɛ	ˈɛ	6.548
ŋ	ŋ	6.528
d	<#_t	6.398
b	b	6.395
d_r	t_r	6.338
ɦ	h	6.266
ə_χ	ɪ_k	6.238
ˈəɪ̯	ˈai̯	6.074
r	<#_r	6.027
ˈʊə̯_d̥	ˈu_t	6.014
ˈu	ˈʏ	6.009
ˈa_s	ˈɔ_s	6.0
s_ɫ	ʃ_w	5.951
ˈa_ɫ	ˈɔ_w	5.92
ˈɑː	ˈø	5.887
n	<#_n	5.883
ˈœɪ̯	ˈɑi̯	5.853
χ_t	x_t	5.841
ˈi	ˈi	5.836
m	m	5.819
r_ˈi	r_ˈai̯	5.683
ˈœu̯	ˈɑ_w	5.65
ˈɔ	ˈu	5.582
<#_ˈɔ	ˈu	5.582
ˈə	ˈɘ̟	5.561
ˈæ	ˈɘ̟	5.512
<#_t	<#_ʦ	5.455
v	v	5.445
d̥	d̥	5.435
k_#>	x_#>	5.415
ə	ɛ	5.238
ɫ	w_#>	5.193
d	d	5.043
v̥	f	4.994
ɫ	l	4.938
<#_ɫ	<#_w	4.923
k	k	4.877
ˈɪə̯	ˈa	4.866
ˈœu̯	w	4.846
ˈʊə̯	ˈɑi̯	4.831
t	ʦ	4.798
<#_r	r	4.692
ˈɑː	ˈɔ	4.619
ˈa	ˈɑ	4.605
r	r	4.588
ˈœu̯	ˈɑ	4.508
χ	ɡ	4.471
d̥_#>	t_#>	4.45
p_#>	f	4.381
s	z	4.362
k	ç	4.334
s	ʃ	4.327
<#_n	n	4.274
ˈəɪ̯	ˈa	4.225
n	n	4.204
p	f	4.186
ˈa	ˈɔ	4.115
t	<#_ʦ	4.102
ɫ_#>	w	3.98
ŋ	ɡ̊	3.929
χ	ɡ̊	3.893
<#_t	ʦ	3.864
χ	x	3.847
ˈyː	ˈɑi̯_ɛ	3.827
ˈyː	ɛ	3.803
<#_ˈœɪ̯	ˈɑi̯	3.802
ˈʊə̯	ˈu	3.801
k	x_#>	3.789
k_#>	x	3.78
ɫ	w	3.755
ˈɪə̯	ˈɑ	3.742
ə	ɪ	3.682
d	t	3.664
d̥	t_#>	3.656
ˈœ	ˈɘ̟	3.549
d̥	t	3.505
s	s	3.498
k	x	3.445
ɫ	<#_w	3.441
t	s	3.357
s_ˈə	z_ˈɘ̟	3.346
ˈyː	ˈɑi̯	3.336
ˈa_χ	ˈɑ_x	3.336
s_ˈu	z_ˈi	3.268
ˈɪə̯	ɡ_ˈɑ	3.208
<#_ˈa	<#_ˈɑ	3.187
ˈɪø̯	ˈu	3.105
