Phone1	Phone2	Surprisal
a	a	1.008
a	-	2.365
a	e	2.501
a	ɾ	2.922
a_v	a_b	0.0
b	b	0.0
c	k	0.096
c	-	3.963
d	d	0.396
d	-	3.358
d	ʤ	3.798
d	z	3.823
d_ˈu	t_ˈu	0.0
e	ɔ	0.286
e	e	4.015
e	-	4.204
e	ẽ	4.856
e	a	5.109
e_m	mː	0.0
f	f	0.0
i	e	0.689
i	i	2.809
i	-	3.299
i	ɾ_e	3.428
i	ĩ	4.563
j	j	0.986
j	ˈɛ	2.591
j	ˈe_ʤ	3.429
j	-	3.563
j	i	3.653
j	ʤ	3.791
j_ˈɛ	ˈɛ	0.0
k	k	0.0
k_l	k_l	0.0
l	l	0.369
l	-	3.602
l	j	3.683
l	w	3.936
m	m	0.0
n	n	0.728
n	ŋ	1.586
n	ŋ_d	3.98
n_t	ŋ	0.0
o	u	0.423
o	-	2.588
o	ũ	3.512
p	p	0.033
p	-	5.464
r	ɾ	0.629
r	ʀ	1.602
r	-	5.395
r_ˈa	ɾ_ˈa	0.0
s	s	0.438
s	e_s	2.798
s	j_s	4.124
s	j	4.533
s	e	5.823
s_e	s_e	0.0
s_i	s_e	0.0
s_ˈe	s_ˈe	0.0
t	t	0.33
t	ʧ	3.183
t	-	3.402
u	u	1.095
u	y	1.772
u	-	2.064
v	v	0.191
v	w_ɾ	3.009
w	w	0.482
w	-	2.198
w	ɥ_ˈe	3.924
z	z	0.337
z	-	2.262
ŋ	ŋ	0.0
ɟ	-	0.0
ɡ	ɡ	0.0
ɲ	ɲ	0.36
ɲ	n	2.179
ʤ	ʤ	0.0
ʧ	s	0.534
ʧ	-	1.693
ʧ_e	s_ɔ	0.0
ˈa	ˈã	1.319
ˈa	ˈa	1.419
ˈa	ˈa_j	3.095
ˈa	ˈe	3.208
ˈa_l	ˈa_w	0.0
ˈaː	ˈa	0.0
ˈe	ˈe	0.501
ˈe	ˈẽ	2.179
ˈe	ˈɛ_j	3.782
ˈeː	ˈe	0.0
ˈi	ˈi	1.256
ˈi	ˈẽ	1.873
ˈi	ˈĩ	2.347
ˈi	ˈe	3.73
ˈi	j_ˈe	4.781
ˈiː	ˈɛ	0.0
ˈo	ˈũ	1.587
ˈo	ˈu	1.761
ˈo	-	2.363
ˈo	w	3.22
ˈo	w_ˈẽ	3.827
ˈoː	ˈu	0.0
ˈu	ˈy	1.199
ˈu	ˈỹ	1.355
ˈu	-	2.526
ˈuː	w_ˈe	0.969
ˈuː	ˈy	1.032
ˈɔ	ˈe	0.365
ˈɔ	ˈu	2.161
ˈɔː	w	0.0
ˈɛ	ˈe	1.432
ˈɛ	ˈɛ	2.194
ˈɛ	ʀ	2.466
ˈɛ	j	2.815
ˈɛ	ˈẽ	3.512
