Phone1	Phone2	PMI
<#_ŋ	<#_ŋ	8.012
pʰ	pʰ	7.899
ʦʰ	sʰ	7.291
s	<#_s	7.257
a_j	l_ɯː	6.665
t	t	6.597
kʰ	kʰ	6.273
e	e	6.24
p	p	5.696
h	h	5.661
k	kʷ	5.468
a_ŋ	uː_m	5.454
k	k	5.353
u	ɯ	5.014
m	m	4.873
ɑ	aː	4.812
a	uː	4.777
l̃	<#_r	4.775
ø	u	4.773
ŋ	<#_ŋ	4.548
i	ɯ	4.501
<#_ŋ	ŋ	4.446
o	o	4.356
nˡ	n	4.351
ʦ	ʔ_s	4.216
s	s	4.035
h	h_m	3.934
k	<#_ɡ	3.899
i	r_ɯ	3.885
ʦ	s	3.82
a	ɯː	3.76
ø	oː	3.73
p	b	3.668
tʰ	l̥ʰ	3.613
ʔ	ɡ	3.604
ŋ	ŋ	3.533
o	aː	3.347
y	a	3.343
ʔ	d	3.291
a	aː	3.234
o	a	3.221
j	ɯː	3.124
w	o	3.111
ɔ	a	3.08
w_o	o	2.997
i	i	2.923
a	l_ɯː	2.909
l̃	r	2.814
ʦ	ʔ	2.786
a_ŋ	e_ŋ	2.755
j	l	2.68
nˡ	<#_n	2.623
w	u	2.604
ŋ	n	2.558
i	r	2.488
<#	<#	2.471
#>	#>	2.471
<#	<#_ŋ	2.43
j	eː	2.395
j	i	2.377
j	l_ɯː	2.273
<#	<#_s	2.261
a_j	ɯː	2.254
t	<#_d	2.216
ʦ	z	2.195
e	iː	2.096
a	r_aː	2.096
<#	<#_ɡ	2.046
ɛ	ɯː	1.99
ɛ	eː	1.921
kʰ	kʰʷ	1.901
k	ɡ	1.77
a	r	1.745
i	j	1.704
a_ŋ	uː	1.684
a	l	1.682
<#_u	ɯ	1.67
ɑ	r_aː	1.62
w	u_#>	1.617
w	u_ʔ	1.596
ɥ	oː	1.555
a	uː_m	1.51
ŋ	m_#>	1.494
ŋ	n_#>	1.468
ɑ	r	1.412
ɔ	ɯː	1.399
ŋ	m	1.357
t	d	1.341
u	u	1.266
j	l_#>	1.232
s	h	1.183
a	eː	1.132
w_³³	u	1.088
a	oː	1.072
ŋ_²¹³	n_s	1.045
a	e	1.026
<#	<#_r	0.993
tʰ	lʼ	0.991
s	l	0.981
ŋ	n_s	0.848
w	aː	0.799
w	oː	0.782
s	h_l	0.765
w	ɢʷ	0.69
ɥ_ʔ	ɡ	0.657
o	ɯ	0.653
w_⁵⁵_#>	u_#>	0.646
ŋ_²¹³	n	0.633
s	d	0.614
