Phone1	Phone2	Surprisal	OOV_Smoothed
#>	ĭ_#>	0.848	5.185
#>	ŭ_#>	1.17	5.185
<#	<#_b	1.17	5.185
<#	<#_v	1.585	5.185
<#	<#_ô	2.17	5.185
<#_d	<#_d	0.0	5.185
<#_j	<#	0.0	5.185
<#_k	<#_k	0.263	5.185
<#_k	<#_x	2.585	5.185
<#_l	<#_l	0.0	5.185
<#_m	<#_m	0.0	5.185
<#_n	<#_n	0.0	5.185
<#_p	<#_p	0.0	5.185
<#_pʲ	<#_p	0.0	5.185
<#_r	<#_r	0.0	5.185
<#_s	<#_s	0.0	5.185
<#_t	<#_t	0.0	5.185
<#_v	<#	0.0	5.185
<#_vʲ	<#_v	0.0	5.185
<#_z	<#_z	0.0	5.185
<#_ɕ	<#_t	0.0	5.185
<#_ɡ	<#_ɡ	0.0	5.185
<#_ʐ	<#_ʒ	0.0	5.185
<#_ʦ	<#_ʧ	0.0	5.185
a_#>	ǎ_#>	0.628	5.185
a_#>	a_#>	1.503	5.185
b	b	0.0	5.185
bʲ	-	0.0	5.185
d	d	0.0	5.185
e	ě	0.0	5.185
e_ɕ	ẽ_t	0.0	5.185
k	k	0.0	5.185
k_#>	k_ŭ_#>	0.678	5.185
k_#>	ɡ_ŭ_#>	1.415	5.185
k_ɕ	ŭ_t	0.0	5.185
kʲ_i	ŭ_j	0.585	5.185
kʲ_i	k	1.585	5.185
l	l	0.0	5.185
mʲ	m	0.0	5.185
n	n	0.459	5.185
n	n_ŭ	1.874	5.185
p	p	0.0	5.185
p_#>	b_ŭ_#>	0.0	5.185
r	r	0.0	5.185
r_ɨ	r_ŭ	0.0	5.185
r_ˈɔ	r	0.0	5.185
rʲ	r	0.0	5.185
s	s	0.0	5.185
s_t	s_t	0.0	5.185
t	t	0.848	5.185
t	d_ŭ	2.17	5.185
t	ŭ	2.17	5.185
t_#>	d_ŭ_#>	1.0	5.185
t_#>	t_ŭ_#>	1.0	5.185
v	v	0.0	5.185
vʲ	v	0.0	5.185
w	l	0.248	5.185
w	l_ŭ	2.663	5.185
w_ˈɔ	l	0.0	5.185
x	x	0.0	5.185
z	z	0.0	5.185
ɔ_#>	o_#>	0.447	5.185
ɔ_#>	e_#>	2.907	5.185
ɔ_#>	ǒ_#>	2.907	5.185
ɕ	r	0.0	5.185
ɕ_#>	t_i_#>	0.585	5.185
ɕ_#>	t_ĭ_#>	1.585	5.185
ɛ	e	0.0	5.185
ɡ	ɡ	0.0	5.185
ɨ_#>	ŭ_#>	0.737	5.185
ɨ_#>	j_ĭ_#>	1.322	5.185
ɨ_m	m_ĭ	0.0	5.185
ɲ_#>	n_ĭ_#>	0.0	5.185
ʂ	r	0.737	5.185
ʂ	ʒ_ĭ	1.322	5.185
ʑ	d	0.0	5.185
ʦ	ʦ	0.0	5.185
ʨ_#>	t_ĭ_#>	0.0	5.185
ˈa	aˀ	1.379	5.185
ˈa	ĭ̌	1.7	5.185
ˈa	ê	2.7	5.185
ˈa	t	2.7	5.185
ˈe	e	0.585	5.185
ˈe	ĭ	1.585	5.185
ˈi	i	0.737	5.185
ˈi	ǐ	1.322	5.185
ˈo	ĭ̂	0.0	5.185
ˈu_x	ûː_x	0.0	5.185
ˈɔ	ô	1.503	5.185
ˈɔ	ôː	1.766	5.185
ˈɔ	ǒ	2.087	5.185
ˈɔ	e	3.087	5.185
ˈɛ	o	1.138	5.185
ˈɛ	ô	1.874	5.185
ˈɛ	ǒ	1.874	5.185
ˈɪ	ɛ̂ː	2.0	5.185
ˈɪ	ẽ	2.322	5.185
ˈɪ	ɛː	2.737	5.185
ˈɪ	ẽ̂ː	3.322	5.185
ˈɪ	ɛˀ	3.322	5.185
ˈɪ	ɛ̌	3.322	5.185
ˈɪ	ɛ̌ː	3.322	5.185
