Phone1	Phone2	Surprisal
a	ɐ	0.469
a	a	2.214
a	-	4.015
a_ð	a_d	0.0
b	v	0.896
b	b	1.619
b	-	2.868
b_j	v	0.0
b_w	b	0.0
b_ɾ	m	0.0
d	d	0.451
d	ʤ	1.897
e	i	0.977
e	e	1.577
e	-	3.528
e	ẽ	3.836
e_n	ẽ	0.0
e_ɾ	b	0.0
e_ˈe	ˈe	0.0
e_θ	i_z	0.0
f	f	0.0
i	i	0.572
i	e	1.611
j	-	0.384
j	j	2.096
j_ˈe	ˈɛ	0.558
j_ˈe	ˈẽ	1.64
k	k	0.0
k_ɾ	k_ɾ	0.0
l	l	0.721
l	-	2.163
l	w	2.555
l_o	w	0.0
l_ˈa	ˈa	0.0
l_ˈe	l_ˈe	0.0
m	m	0.07
m	-	4.392
m_ˈo	ˈɛ_l	0.0
n	-	1.562
n	j̃	2.029
n	n	2.107
n	j	2.44
n_a	ɐ	0.0
n_o	w̃	0.0
o	u	0.271
o	o	3.085
o	-	4.222
o_m	ũ	0.0
o_ɾ	o_ɦ	0.0
p	p	0.0
r	h	0.0
s	s	0.634
s	ʃ	1.915
s	z	4.204
s	-	4.793
t	t	0.452
t	ʧ	2.154
t	w_t	4.499
u	u	0.982
u	-	1.018
w	w	1.415
w	ˈõ	1.415
w	-	2.0
w_a	w_ɐ	0.0
w_ˈe	ˈo	0.547
w_ˈe	ˈɔ	1.664
x	ʎ	0.0
x_o	ʃ_u	0.0
ð	d	0.313
ð	ʤ	2.358
ð_a	d_ɐ	0.0
ŋ	-	0.0
ŋ_k	k	0.0
ŋ_ɡ	j̃	0.0
ɡ	ɡ	0.0
ɣ	ɡ	0.0
ɲ	j̃	0.535
ɲ	n	1.69
ɾ	ɾ	0.823
ɾ	ɦ	1.912
ɾ	h	2.956
ɾ	j_ɾ	4.645
ɾ_a	ɾ_ɐ	0.0
ɾ_e	i	0.0
ɾ_k	h_k	0.0
ɾ_o	ɾ_u	0.205
ɾ_o	j	2.919
ɾ_t	h_ʧ	0.0
ɾ_ˈa	ɾ_ˈɐ̃	0.0
ɾ_ˈe	ɾ_ˈe	0.0
ʝ	l	0.175
ʝ	ʒ	3.128
ʧ	j_t	1.337
ʧ	j_ʧ	1.648
ʧ	t	1.81
ˈa	ˈa	0.559
ˈa	ˈɐ̃	1.639
ˈa_n	ˈɐ̃	0.0
ˈe	ˈe	0.576
ˈe	ˈẽ	2.605
ˈe	-	3.683
ˈe	ˈi	4.24
ˈe	ˈɛ	4.87
ˈe_k	ˈe_k	0.0
ˈe_n	ˈẽ	0.6
ˈe_n	ˈõ	1.555
ˈe_θ	j_ʃ	0.0
ˈi	ˈi	0.504
ˈi	ˈĩ	2.156
ˈi	ˈɛ	3.824
ˈi_n	ˈĩ_j̃	0.0
ˈi_ɾ	ˈe_h	0.0
ˈo	ˈo	1.417
ˈo	ˈɔ	2.205
ˈo	ˈɐ̃	2.838
ˈo	ˈõ	3.116
ˈo	ˈo_j	4.173
ˈo	ˈo_w	4.281
ˈo	w	4.425
ˈo_m	ˈõ	0.0
ˈo_t	ˈɔ	0.0
ˈo_β	ˈo_b	0.0
ˈu	ˈu	0.884
ˈu	ˈũ	1.562
ˈu	-	3.067
ˈu_n	ˈũ	0.0
β	v	0.466
β	b	1.856
β_ˈe	b_ˈe	0.0
θ	s	1.807
θ	z	1.94
θ	ʒ	2.531
θ	j_ʃ	2.656
θ	ʃ	3.034
θ_a	s_ɐ	0.0
