Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.247
d	d̥	2.666
e	ə	0.633
e	-	1.493
f	v	0.0
j	x	0.819
j	-	1.206
j_ˈʉː	ɫ_ˈiː	0.0
jː	x	0.0
k	k	0.0
kʰ	k	0.0
kʰ_ʋ	ʋ	0.0
l	ɫ	0.183
l	-	3.348
l	l	5.569
lː	ɫ	0.585
lː	d̥	1.585
m	m	0.28
m	v_ə	2.503
mː	m	0.0
n	n	0.0
nː	n	0.206
nː	n_d	2.911
p	p	0.0
pʰ	-	0.0
s	z	0.855
s	s	1.464
s	z̥	3.565
s_k	s	0.0
sː	n_z̥	0.0
t	t	0.0
tʰ	d	0.0
tː	t_iː	0.0
v	ʋ	0.0
ç	k	0.349
ç	d	2.218
çː	t	0.0
ŋ	ɪ	0.0
ŋː	ŋ	0.0
ɑ	ə	0.0
ə	ə	0.0
ɛ	-	0.0
ɡ	x	0.0
ɡː	x_ə	0.0
ɲ	ˈi	0.0
ɾ	ɾ	0.347
ɾ	ɾ_ə	4.231
ɾ	ˈæ_ɾ	4.895
ɾ	ˈɔ	4.895
ɾ	-	5.011
ɾ	ə	5.366
ɾ	ə_ɾ	5.38
ɾ	ˈʊə̯_ɾ	6.161
ʂ	z	0.612
ʂ	s_x	1.532
ʋ	ʋ	0.145
ʋ	ə	3.383
ʋ_e	v_ə	0.0
ʰpː	p	0.0
ʰtː	t	0.587
ʰtː	x_t	1.581
ˈeː	-	0.843
ˈeː	ˈeː	1.176
ˈiː	ˈi	0.801
ˈiː	ˈɪ	2.594
ˈiː	ˈiː	2.715
ˈiː	ˈeː	3.211
ˈoː	ˈɛː	0.561
ˈoː	-	1.818
ˈoː	ˈiːə̯	4.691
ˈuː	ˈuː	1.516
ˈuː	-	1.554
ˈuː	ʋ	2.567
ˈuː	ˈu	2.826
ˈyː	ˈiː	0.0
ˈæ	ˈæ	0.0
ˈæɪ̯	ˈɪə̯	0.569
ˈæɪ̯	ˈæi̯	1.618
ˈæʉ̯	ˈʊə̯	0.0
ˈæː	-	0.0
ˈøː	ˈɪə̯	0.972
ˈøː	-	1.506
ˈøː	ˈuːə̯	2.858
ˈœ	-	0.0
ˈœʏ̯	ˈʊə̯	0.0
ˈɑ	ˈɑ	0.641
ˈɑ	ˈɛː	2.604
ˈɑ	ˈæ	3.33
ˈɑ	-	4.378
ˈɑ	ˈɒː	4.42
ˈɑː	ˈɛː	1.229
ˈɑː	-	1.796
ˈɑː	ˈɑ	1.809
ˈɔ	-	0.768
ˈɔ	ˈʏ	1.913
ˈɔ	ˈɔ	2.764
ˈɛ	ˈæ	1.083
ˈɛ	-	1.429
ˈɛ	ˈɑ	2.675
ˈɪ	ˈɪ	0.767
ˈɪ	ˈi	1.278
ˈʉ	ˈɔ	0.746
ˈʉ	ˈu	2.702
ˈʉ	-	2.93
ˈʉ	ˈʏ	3.074
ˈʉː	ˈyː	0.521
ˈʉː	ˈeː	2.515
ˈʉː	ˈiː	2.963
ˈʊ	ˈʊə̯	0.885
ˈʊ	ˈøː	1.125
ˈʏ	-	0.807
ˈʏ	ˈɔ	1.96
ˈʏ	ˈʏ	2.545
