Phone1	Phone2	PMI
ˈa_t	ˈa_t	9.533
ʒ̊	ʒ̊	9.325
z̥	z̥	9.325
mʲ	mʲ	9.325
b̥	b̥	8.992
ʃ	ʃ	7.935
ɡ̊	ɡ̊	7.935
ˈu	ˈu	7.797
vʲ	vʲ	7.797
u	u	7.797
i	i	7.797
f	f	7.689
ʧ	ʧ	7.444
lʲ	lʲ	7.356
d̥	d̥	7.356
ʦ	ʦ	7.161
j	j	7.073
ʒ	ʒ	7.023
l	l	6.828
ˈa_v	ˈa_v	6.752
ˈa_r	ˈa_r	6.752
ɛ_r	ɛ_r	6.752
r_ˈɛ	r_ˈɛ	6.752
ɛ_ɫ	ɛ_ɫ	6.744
ɐ_t	ɐ_t	6.744
t_r	t_r	6.74
s_ˈa	s_ˈa	6.74
x	x	6.609
ˈa_ɫ	ˈa_ɫ	6.557
p	p	6.494
b	b	6.494
tʲ	tʲ	6.439
rʲ	rʲ	6.439
dʲ	dʲ	6.439
pʲ	pʲ	6.435
nʲ	nʲ	6.435
ɐ_r	ɐ_r	6.354
z	z	6.294
r_ɐ	r_ɐ	6.085
ˈa_s	ˈa_s	6.073
ɡ	ɡ	6.035
o	o	5.615
ˈi	ˈi	5.6
m	m	5.583
d	d	5.519
ˈɤ	ˈɤ	5.414
n	n	5.366
v	v	5.29
ˈɔ	ˈɔ	5.246
ˈɛ	ˈɛ	5.156
k	k	4.94
ɫ	ɫ	4.922
t	t	4.801
ɛ	ɛ	4.789
s	s	4.74
r	r	4.547
ɐ	ɐ	4.439
ˈa	ˈa	4.211
ˈa_t	t	3.861
ˈɔ_r	ˈɔ_r	3.378
ɛ_k	ɛ_k	3.378
t_ˈɔ	t_ˈɔ	3.378
t_ɛ	t_ɛ	3.378
<#_ɛ	<#_ɛ	3.378
ɛ_t	ɛ_t	3.374
r_ˈɤ	r_ˈɤ	3.374
r_t	r_t	3.374
k_ɐ	k_ɐ	3.374
ˈa_k	ˈa_k	3.366
ˈa_d	ˈa_d	3.366
ɫ_ɐ	ɫ_ɐ	3.366
ɫ_k	ɫ_k	3.366
v_ˈa	v_ˈa	3.366
n_ˈa	n_ˈa	3.366
k_ˈa	k_ˈa	3.366
d_ˈa	d_ˈa	3.366
ˈa_t	ˈa	3.271
ʦʲ	ʦʲ	3.216
bʲ	bʲ	3.216
ɐ_ɫ	ɐ_ɫ	3.183
t_ɐ	t_ɐ	3.183
ˈa_v	v	2.492
r_ˈɛ	ˈɛ	2.424
t	ˈa_t	2.401
ˈa_ɫ	ɫ	2.249
ɛ_ɫ	ɫ	2.242
ɐ_t	t	2.189
ɛ_r	ɛ	2.185
t_r	t	2.152
ɛ_ɫ	ɛ	2.109
ˈa_s	s	2.074
s_ˈa	s	2.074
<#_ɛ	ɛ	2.045
t_r	r	2.032
ɐ_r	r	2.023
ɐ_t	ɐ	1.966
ɐ_r	ɐ	1.966
ˈa_r	r	1.959
ɛ_r	r	1.959
r_ˈɛ	r	1.959
r_ɐ	r	1.959
r_ɐ	ɐ	1.895
ˈa_ɫ	ˈa	1.812
ˈa_v	ˈa	1.812
ˈa_r	ˈa	1.812
ˈa	ˈa_t	1.811
<#_ɛ	<#	1.778
ˈa_s	ˈa	1.768
s_ˈa	ˈa	1.768
ɛ	<#_ɛ	1.556
v	ˈa_v	1.515
ˈɛ	r_ˈɛ	1.448
ɫ	ˈa_ɫ	1.273
ɫ	ɛ_ɫ	1.27
t	ɐ_t	1.217
ɛ	ɛ_r	1.209
t	t_r	1.18
ɛ	ɛ_ɫ	1.136
s	ˈa_s	1.102
s	s_ˈa	1.102
r	t_r	1.061
r	ɐ_r	1.051
ɐ	ɐ_t	0.994
ɐ	ɐ_r	0.994
r	ˈa_r	0.983
r	ɛ_r	0.983
r	r_ˈɛ	0.983
r	r_ɐ	0.983
ɐ	r_ɐ	0.919
<#	<#	0.89
ˈa	ˈa_ɫ	0.836
ˈa	ˈa_v	0.836
ˈa	ˈa_r	0.836
ˈa	ˈa_s	0.797
ˈa	s_ˈa	0.797
ˈa_d	d	0.709
d_ˈa	d	0.709
n_ˈa	n	0.683
v_ˈa	v	0.659
r_ˈɤ	ˈɤ	0.643
ˈɔ_r	ˈɔ	0.604
t_ˈɔ	ˈɔ	0.604
ɛ_k	k	0.545
ɛ_t	ɛ	0.54
ˈa_k	k	0.533
ɫ_ɐ	ɫ	0.533
ɫ_k	ɫ	0.533
ɫ_k	k	0.533
k_ˈa	k	0.533
k_ɐ	k	0.522
ɐ_ɫ	ɫ	0.509
t_ˈɔ	t	0.509
t_ɛ	t	0.509
ɛ_t	t	0.472
r_t	t	0.472
ɛ_k	ɛ	0.445
t_ɛ	ɛ	0.445
ɫ_ɐ	ɐ	0.404
ɐ	r	0.387
r	ɐ	0.387
r_ˈɤ	r	0.384
r_t	r	0.384
ˈɔ_r	r	0.375
ɐ_ɫ	ɐ	0.362
k_ɐ	ɐ	0.333
t_ɐ	t	0.314
ˈa_k	ˈa	0.258
ˈa_d	ˈa	0.258
v_ˈa	ˈa	0.258
n_ˈa	ˈa	0.258
k_ˈa	ˈa	0.258
d_ˈa	ˈa	0.258
d	ˈa_d	0.226
d	d_ˈa	0.226
n	n_ˈa	0.2
v	v_ˈa	0.175
t_ɐ	ɐ	0.167
ˈɤ	r_ˈɤ	0.155
ˈɔ	ˈɔ_r	0.115
ˈɔ	t_ˈɔ	0.115
k	ɛ_k	0.056
ɛ	ɛ_t	0.053
ɫ	ɫ_ɐ	0.049
ɫ	ɫ_k	0.049
k	ˈa_k	0.049
k	ɫ_k	0.049
k	k_ˈa	0.049
k	k_ɐ	0.034
ɫ	ɐ_ɫ	0.021
t	t_ˈɔ	0.021
t	t_ɛ	0.021
t	t_ɐ	0.021
t	ɛ_t	-0.016
t	r_t	-0.016
ɛ	ɛ_k	-0.044
ɛ	t_ɛ	-0.044
ɛ	<#	-0.044
ɫ	ɛ	-0.055
ɛ	ɫ	-0.055
ɫ	ɐ	-0.066
ɐ	ɫ	-0.066
ɐ	ɫ_ɐ	-0.08
r	r_ˈɤ	-0.104
r	r_t	-0.104
r	ˈɔ_r	-0.114
ɐ	ɐ_ɫ	-0.126
ɐ	t_ɐ	-0.126
ɐ	k_ɐ	-0.155
ˈa	ɫ	-0.174
ɫ	ˈa	-0.174
ˈɛ	r	-0.186
r	ˈɛ	-0.186
ˈa	ˈa_k	-0.225
ˈa	ˈa_d	-0.225
ˈa	v_ˈa	-0.225
ˈa	n_ˈa	-0.225
ˈa	k_ˈa	-0.225
ˈa	d_ˈa	-0.225
ˈɤ	r	-0.318
r	ˈɤ	-0.318
t	r	-0.323
r	t	-0.323
ɛ	r	-0.411
