Phone1	Phone2	PMI
i_ŋ	i_m	9.484
<#_w	<#_w	8.822
s_w	ʦ_j	8.656
a_ŋ	a_m	8.622
a_w	a_w	8.576
<#_ŋ	<#_ɡ	8.319
w_a	w_e	7.664
²¹³	²¹³	7.201
<#_ŋ	ɡ	7.031
tʰ	tʰ	6.986
kʰ	kʰ	6.793
ɔ_ŋ	õ	6.75
⁵	⁴	6.403
l̃	l	6.288
ɔ	õ	6.263
o_⁵³	o_⁵⁵	6.205
ʦʰ	ʦʰ	6.129
p	p	6.087
ʦ	ʦ	6.078
t	t	6.049
s	s	6.028
k	k	5.922
ʦʰ	ʨʰ	5.904
h	h	5.836
<#	<#_ɡ	5.819
²⁴	²	5.653
a_j	a_j	5.626
j_⁵³	e_⁵⁵	5.584
²⁴²	³⁵	5.519
o_ʔ	e_ʔ	5.497
m	m	5.473
²⁴²	¹¹	5.418
i	i_m	5.299
m	b	5.135
pʰ	pʰ	5.013
³³	⁵²	4.997
i	i	4.993
ʔ	ʔ	4.961
<#	<#_w	4.957
nˡ	l	4.81
⁵⁵	⁴⁴	4.736
⁵⁵	³³	4.736
ʔ	p̚	4.686
⁵³	⁵⁵	4.621
ʔ	k̚	4.564
<#_w	w	4.541
<#	ɡ	4.531
a	ẽ	4.364
w	<#_w	4.359
e	i	4.281
ŋ	<#_ɡ	4.244
nˡ	n	4.163
ø	a	4.129
ɛ	i	4.042
s	ʦ_j	4.04
ŋ	ŋ	3.863
a	a_m	3.744
s	ʦ	3.711
j	j	3.704
i_ŋ	m	3.689
s_w	ʦ	3.679
ɑ	a	3.628
a	e	3.45
o	o	3.445
j_a	ĩ	3.419
w	w	3.308
u	w	3.284
a_⁵⁵	a_³³	3.283
nˡ	ʣ	3.266
a	a_w	3.222
a_ŋ	m	3.217
o_w	u	3.15
⁵³	²⁴	3.115
m_w	m_u	3.089
j_⁵⁵	j_³³	3.088
w	u	3.017
u	u	2.968
ŋ	ɡ	2.957
w_³³	o_⁵²	2.913
ŋ	m	2.895
a	a	2.887
i_ŋ	i	2.867
ɛ_j	i	2.834
ŋ	õ	2.834
o	u	2.812
ɑ_ʔ	e_ʔ	2.798
ŋ	ã	2.786
a	ĩ	2.781
a	ũ	2.777
s_w	j	2.743
j	i	2.73
o	ɯ	2.728
j_ŋ	e_ŋ	2.719
ŋ	i_m	2.676
ŋ	a_m	2.676
w_a	e	2.661
j	ĩ	2.551
<#	<#	2.542
w_ŋ	ɯ_ŋ	2.476
ɔ	o	2.473
w_o	w_a	2.431
w	a_w	2.298
ɛ	j	2.212
o	a	2.206
u_j	w_e	2.192
ɥ_ŋ	ŋ	2.164
o_ŋ	ŋ	2.164
w_a	w	2.141
a_w	w	2.141
ɥ	ŋ	2.061
o	o_⁵⁵	1.996
l̃	n	1.982
⁵³	o_⁵⁵	1.974
o_ŋ	a_ŋ	1.956
w	ʦ_j	1.946
o_ʔ	ʔ	1.905
i	m	1.903
w	ɯ	1.899
w	o	1.882
a_w	a	1.862
a	w	1.813
j_ʔ	k̚	1.794
ɥ_ʔ	k̚	1.746
a	w_e	1.725
y	i	1.671
ɑ	e	1.624
j	e	1.59
w_⁵⁵	⁴⁴	1.587
ʔ	e_ʔ	1.557
j_e	i	1.529
a_j	j	1.523
o_⁵³	o	1.511
⁵³	e_⁵⁵	1.446
ʦʰ_j	ʨʰ	1.394
a_ŋ	a	1.39
ɔ	u	1.381
o	e	1.34
j	a_j	1.328
a	a_j	1.321
a	ã	1.316
j	e_⁵⁵	1.286
w_ɔ	o	1.284
o_ʔ	e	1.258
