Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	0.327
a	#|S|	j	2.787
a	#|S|	ɛ	4.109
a	#|S|>	a	0.238
a	#|S|>	j	3.202
a	#|S|>	ɛ	4.524
a	#|S|>_N	a	0.187
a	#|S|>_N	j	3.524
a	#|S|>_N	ɛ	4.845
a	#|S|N	a	0.238
a	#|S|N	j	3.202
a	#|S|N	ɛ	4.524
a	<|S|	j	1.986
a	<|S|	a	2.281
a	<|S|	ɛ	3.308
a	<|S|#	j	1.951
a	<|S|#	a	3.354
a	<|S|#	ɛ	4.524
a	<|S|>	a	0.902
a	<|S|>	ɛ	1.769
a	<|S|>	j	3.202
a	<|S|>_N	a	0.187
a	<|S|>_N	j	3.524
a	<|S|>_N	ɛ	4.845
a	<|S|>_R	a	0.709
a	<|S|>_R	ɛ	1.73
a	<|S|>_R	j	3.524
a	<|S|N	a	0.238
a	<|S|N	j	3.202
a	<|S|N	ɛ	4.524
a	<|S|R	a	0.742
a	<|S|R	ɛ	1.769
a	<|S|R	j	3.202
a	F_<|S|	j	1.479
a	F_<|S|	a	3.354
a	F_<|S|	ɛ	4.524
a	F_<|S|#	j	1.5
a	F_<|S|#	a	3.676
a	F_<|S|#	ɛ	4.845
a	F|S|	j	1.446
a	F|S|	a	2.939
a	F|S|	ɛ	4.109
a	F|S|#	j	1.479
a	F|S|#	a	3.354
a	F|S|#	ɛ	4.524
a	|S|#	j	1.845
a	|S|#	a	2.939
a	|S|#	ɛ	4.109
a	|S|>	a	0.839
a	|S|>	ɛ	2.009
a	|S|>	j	2.787
a	|S|>_N	a	0.238
a	|S|>_N	j	3.202
a	|S|>_N	ɛ	4.524
a	|S|>_R	a	0.742
a	|S|>_R	ɛ	1.769
a	|S|>_R	j	3.202
a	|S|N	a	0.327
a	|S|N	j	2.787
a	|S|N	ɛ	4.109
a	|S|R	a	0.799
a	|S|R	ɛ	1.836
a	|S|R	j	2.787
a_j	#|S|	ɛː	0.0
a_j	#|S|<	ɛː	0.0
a_j	|S|<	ɛː	0.0
a_ŋ	<|S|	ɑ̃	0.0
a_ŋ	<|S|>	ɑ̃	0.0
a_ŋ	|S|>	ɑ̃	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	1.585
b	>|S|<	b	2.0
b	>|S|<_F	b	2.322
b	>|S|F	b	2.0
b	|S|<	b	0.156
b	|S|<_F	b	0.3
b	|S|<_R	b	0.0
b	|S|F	b	0.263
b	|S|R	b	0.0
b_e	>|S|	p	0.0
b_e	>|S|>	p	0.0
b_e	>|S|>_R	p	0.0
b_e	>|S|R	p	0.0
b_e	F_>|S|	p	0.0
b_e	F_>|S|>	p	0.0
b_e	F_>|S|>_R	p	0.0
b_e	F_>|S|R	p	0.0
b_e	F|S|	p	0.0
b_e	F|S|>	p	0.0
b_e	F|S|>_R	p	0.0
b_e	F|S|R	p	0.0
b_e	|S|>	p	0.0
b_e	|S|>_R	p	0.0
b_e	|S|R	p	0.0
d	#|S|	d	0.295
d	#|S|	-	2.755
d	#|S|	j	4.755
