Phone1	Phone2	PMI
t_a	t_a	10.229
<#_r	<#_r	9.952
<#_ʐ	<#_ʒ	9.749
<#_l	<#_l	9.737
<#_t	<#_t	9.016
<#_d	<#_d	9.016
ɛ_l	e_l	8.981
w_a	l_a	8.884
<#_ɔ	<#_o	8.683
ʐ	<#_ʒ	8.65
l	<#_l	8.542
ʐ_ɛ	r_ɛː	8.383
ɔ_#>	o_#>	8.343
l_#>	l_ĭ_#>	8.27
<#_ʨ	<#_t	8.155
ʦ	ʦ	7.995
s_#>	s_ŭ_#>	7.685
w_ɨ	l_ŭ	7.581
d	<#_d	7.521
ʈ͡ʂ	ʧ	7.344
ɲ_#>	n_ĭ_#>	7.333
<#_u	<#_uː	7.204
<#_ʐ	ʒ	7.157
w_ɔ	o_l	7.151
r	<#_r	7.123
r_a	r_a	6.986
t_#>	t_ŭ_#>	6.967
x	x	6.888
p	p	6.785
r_#>	r_ŭ_#>	6.685
z	z	6.547
ɛ_#>	e_#>	6.438
k_#>	k_ŭ_#>	6.415
t	<#_t	6.408
<#_j	<#_a	6.403
u	uː	6.238
ɔ	o_#>	6.22
ʨ	<#_t	6.181
ʑ	z	6.176
b	b	6.126
ʐ	ʒ	6.057
ɲ	n_ĭ_#>	6.031
b̥	b	6.025
l	l_ĭ_#>	5.998
m	m	5.982
ɔ_v	r_v	5.93
w̃	ẽ	5.93
ɡ	ɡ	5.801
ɔ	<#_o	5.772
n	n	5.699
<#_k	<#_k	5.63
<#_v	<#_v	5.605
u	<#_uː	5.407
k_#>	k	5.373
k	k	5.373
d	d	5.362
<#_d	d	5.362
ɲ_#>	ɲ	5.343
d̥	d	5.268
d̥	d_ŭ	5.141
v	v	5.139
f	v	5.124
s_#>	s	4.966
s	s	4.966
<#_u	uː	4.948
ɲ_#>	n	4.947
i	i	4.944
r_#>	r	4.922
<#_r	r	4.922
s	s_ŭ_#>	4.902
r	r	4.818
v	<#_v	4.816
k	<#_k	4.779
t_#>	t	4.774
t	t	4.774
<#_t	t	4.774
l_#>	l	4.698
l	l	4.698
<#_l	l	4.698
ɲ	n	4.645
ɕ	s	4.58
ɲ	ɲ	4.569
ʥ	d	4.545
ɔ_#>	o	4.483
<#_ɔ	o	4.483
ɲ_#>	ɲ_ĭ_#>	4.462
a	a	4.409
j	<#_a	4.408
t	t_ŭ_#>	4.359
ʐ̊	ʒ	4.328
ɨ	ɨ	4.306
a	aː	4.283
t	t_a	4.215
r	r_ŭ_#>	4.189
ɛ	e_#>	4.099
k	k_ŭ_#>	4.067
ɲ	ẽ	4.035
ɕ	̂_s	3.993
b	̌_b	3.984
ɔ	o	3.92
ʨ	t	3.913
<#_ʨ	t	3.913
i_#>	ŭ_#>	3.816
ɡ̊	ɡ	3.774
ɛ_w̃	ẽ	3.696
w	oː	3.693
ɲ	ɲ_ĭ_#>	3.688
ɡ̊	ɡ_ŭ	3.686
ɛ	ẽ	3.655
w̃	õː	3.635
ʦ	<#_ʦ	3.633
s_a	s_a	3.633
<#_ʦ	<#_ʦ	3.633
z_a	z_a	3.59
n_a	n_a	3.59
j	ẽː	3.572
ɛ_#>	e	3.562
<#_k	k	3.562
<#_ʈ͡ʂ	<#_ʧ	3.505
ʐ̊	ʒ_ĭ	3.408
f	v_ĭ	3.401
k_a	k_a	3.396
<#_j	<#_j	3.396
<#_x	<#_x	3.395
v_ɔ	v_o	3.383
<#_v	v	3.372
ɛ	e	3.331
l	e_l	3.33
ɔ	õː	3.311
w	l	3.301
<#_n	<#_n	3.3
ɨ	ɨ_ˀ	3.299
ʐ	r_ɛː	3.295
a	ɛː	3.264
ɨ	ŭ	3.258
j	ɛː	3.22
i	ŭ_#>	3.2
w	l_ŭ	3.174
<#_z	<#_z	3.15
ɨ	iː	3.112
v_ɨ	v_ŭ	3.097
l_#>	ĭ	3.067
ʈ͡ʂ	<#_ʧ	3.064
ʨ	t_ĭ	3.022
ɛ	r_ɛː	3.017
<#_j	<#_e	3.012
t_ɨ	t_ŭ	3.009
r	̌_r	2.994
<#	<#	2.981
#>	#>	2.981
ɛ	ɛː	2.969
r_ɨ	r_ŭ	2.967
u	o	2.965
w	l_a	2.945
d_w	d_l	2.889
ɛ	ŭ_̌	2.796
x	<#_x	2.793
a	t_a	2.723
a	l_a	2.723
<#_ʦ	ʦ	2.691
<#_s	<#_s	2.69
z	<#_z	2.678
w	o_l	2.657
