Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	0.0
a	#|S|>	a	0.0
a	#|S|>_R	a	0.0
a	#|S|R	a	0.0
a	<|S|	a	0.585
a	<|S|#	a	0.678
a	F_<|S|	a	0.0
a	F_<|S|#	a	0.0
a	F|S|	a	0.0
a	F|S|#	a	0.0
a	|S|#	a	0.585
a	|S|>	a	0.0
a	|S|>_R	a	0.0
a	|S|R	a	0.0
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|F	b	0.0
b	>|S|	b	0.0
b	>|S|#	b	0.0
b	>|S|<	b	0.0
b	>|S|<_F	b	0.0
b	>|S|F	b	0.0
b	|S|#	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|F	b	0.0
b_ˈi	#|S|	ɡ_ˈi	0.0
b_ˈi	#|S|>	ɡ_ˈi	0.0
b_ˈi	#|S|>_N	ɡ_ˈi	0.0
b_ˈi	#|S|N	ɡ_ˈi	0.0
b_ˈi	>|S|	ɡ_ˈi	0.0
b_ˈi	>|S|>	ɡ_ˈi	0.0
b_ˈi	>|S|>_N	ɡ_ˈi	0.0
b_ˈi	>|S|N	ɡ_ˈi	0.0
b_ˈi	|S|>	ɡ_ˈi	0.0
b_ˈi	|S|>_N	ɡ_ˈi	0.0
b_ˈi	|S|N	ɡ_ˈi	0.0
d	#|S|	d	0.09
d	#|S|<	d	0.102
d	#|S|<_F	d	0.447
d	#|S|<_R	d	0.0
d	#|S|F	d	0.415
d	#|S|R	d	0.0
d	>|S|	d	0.0
d	>|S|#	d	0.0
d	>|S|<	d	0.0
d	>|S|<_F	d	0.0
d	>|S|F	d	0.0
d	F_>|S|	d	0.0
d	F_>|S|<	d	0.0
d	F_>|S|<_F	d	0.0
d	F_>|S|F	d	0.0
d	F|S|	d	0.0
d	F|S|<	d	0.0
d	F|S|<_F	d	0.0
d	F|S|F	d	0.0
d	|S|#	d	0.0
d	|S|<	d	0.052
d	|S|<_F	d	0.142
d	|S|<_R	d	0.0
d	|S|F	d	0.126
d	|S|R	d	0.0
e	<|S|	i	0.23
e	<|S|	e	3.912
e	<|S|	-	4.497
e	<|S|#	i	0.168
e	<|S|#	e	3.76
e	<|S|>	i	0.758
e	<|S|>	-	1.937
e	<|S|>	ˈi	2.937
e	<|S|>_N	i	0.039
e	<|S|N	i	0.049
e	F_<|S|	i	0.293
e	F_<|S|	e	2.583
e	F_<|S|#	i	0.299
e	F_<|S|#	e	2.527
e	F|S|	i	0.283
e	F|S|	e	2.682
e	F|S|#	i	0.293
e	F|S|#	e	2.583
e	|S|#	i	0.172
e	|S|#	e	3.774
e	|S|>	i	0.686
e	|S|>	-	2.076
e	|S|>	ˈi	3.076
e	|S|>_N	i	0.049
e	|S|N	i	0.066
e_n	<|S|	i_n	0.263
e_n	<|S|#	i_n	0.0
e_n	<|S|<	i_n	0.415
e_n	<|S|<_F	i_n	2.322
e_n	<|S|F	i_n	2.0
e_n	|S|#	i_n	0.0
e_n	|S|<	i_n	0.363
e_n	|S|<_F	i_n	2.0
e_n	|S|F	i_n	1.585
e_r	<|S|	i_r	0.0
e_r	<|S|<	i_r	0.0
e_r	<|S|<_F	i_r	0.0
e_r	<|S|>	i_r	0.0
e_r	<|S|F	i_r	0.0
e_r	F_<|S|	i_r	0.0
e_r	F_<|S|<	i_r	0.0
e_r	F_<|S|<_F	i_r	0.0
e_r	F_<|S|F	i_r	0.0
e_r	F|S|	i_r	0.0
e_r	F|S|<	i_r	0.0
e_r	F|S|<_F	i_r	0.0
e_r	F|S|F	i_r	0.0
e_r	|S|<	i_r	0.0
e_r	|S|<_F	i_r	0.0
e_r	|S|>	i_r	0.0
e_r	|S|F	i_r	0.0
e̯ˈa	<|S|	e̯ˈa	0.611
e̯ˈa	<|S|	e̯ˈa_w	1.933
e̯ˈa	<|S|#	e̯ˈa_w	0.807
e̯ˈa	<|S|#	e̯ˈa	1.222
e̯ˈa	<|S|>	e̯ˈa	0.361
e̯ˈa	<|S|>	e̯ˈa_w	3.807
e̯ˈa	<|S|>_R	e̯ˈa	0.085
e̯ˈa	<|S|>_R	e̯ˈa_w	4.129
e̯ˈa	<|S|R	e̯ˈa	0.107
e̯ˈa	<|S|R	e̯ˈa_w	3.807
e̯ˈa	F_<|S|	e̯ˈa	0.107
e̯ˈa	F_<|S|	e̯ˈa_w	3.807
e̯ˈa	F_<|S|#	e̯ˈa	0.085
e̯ˈa	F_<|S|#	e̯ˈa_w	4.129
e̯ˈa	F|S|	e̯ˈa	0.144
e̯ˈa	F|S|	e̯ˈa_w	3.392
e̯ˈa	F|S|#	e̯ˈa	0.107
e̯ˈa	F|S|#	e̯ˈa_w	3.807
e̯ˈa	|S|#	e̯ˈa_w	0.89
e̯ˈa	|S|#	e̯ˈa	1.119
e̯ˈa	|S|>	e̯ˈa	0.374
e̯ˈa	|S|>	e̯ˈa_w	3.392
e̯ˈa	|S|>_R	e̯ˈa	0.107
e̯ˈa	|S|>_R	e̯ˈa_w	3.807
e̯ˈa	|S|R	e̯ˈa	0.144
e̯ˈa	|S|R	e̯ˈa_w	3.392
f	#|S|	f	0.57
f	#|S|	ç	1.615
f	#|S|<	f	0.574
f	#|S|<	ç	1.608
f	#|S|<_F	ç	0.658
f	#|S|<_F	f	1.45
f	#|S|<_R	f	0.093
f	#|S|<_R	ç	4.0
f	#|S|F	ç	0.704
f	#|S|F	f	1.373
f	#|S|R	f	0.117
f	#|S|R	ç	3.678
f	>|S|	f	0.159
f	>|S|	ç	3.263
f	>|S|<	f	0.117
f	>|S|<	ç	3.678
f	F_>|S|	f	0.117
f	F_>|S|	ç	3.678
f	F_>|S|<	f	0.093
f	F_>|S|<	ç	4.0
f	F|S|	f	0.159
f	F|S|	ç	3.263
f	F|S|<	f	0.117
f	F|S|<	ç	3.678
f	|S|<	f	0.541
f	|S|<	ç	1.678
f	|S|<_F	ç	0.704
f	|S|<_F	f	1.373
f	|S|<_R	f	0.117
f	|S|<_R	ç	3.678
f	|S|F	ç	0.785
f	|S|F	f	1.253
f	|S|R	f	0.159
f	|S|R	ç	3.263
i	#|S|	-	0.447
i	#|S|	i	1.907
i	#|S|>	-	0.322
i	#|S|>	i	2.322
i	#|S|>_N	-	0.252
i	#|S|>_N	i	2.644
i	#|S|N	-	0.322
i	#|S|N	i	2.322
i	<|S|	i	0.234
i	<|S|	-	2.737
i	<|S|>	i	0.224
i	<|S|>	-	2.798
i	<|S|>_N	i	0.059
i	<|S|>_N	-	4.644
i	<|S|>_R	i	0.059
i	<|S|>_R	-	4.644
i	<|S|N	i	0.074
i	<|S|N	-	4.322
i	<|S|R	i	0.074
i	<|S|R	-	4.322
i	=|S|	i	0.1
i	=|S|	-	3.907
i	=|S|#	i	0.074
i	=|S|#	-	4.322
i	F_=|S|	i	0.074
i	F_=|S|	-	4.322
i	F_=|S|#	i	0.059
i	F_=|S|#	-	4.644
i	F|S|	i	0.1
i	F|S|	-	3.907
i	F|S|#	i	0.074
i	F|S|#	-	4.322
i	|S|#	i	0.1
i	|S|#	-	3.907
i	|S|>	i	0.349
i	|S|>	-	2.219
i	|S|>_N	i	0.391
i	|S|>_N	-	2.074
i	|S|>_R	i	0.074
i	|S|>_R	-	4.322
i	|S|N	i	0.383
i	|S|N	-	2.1
i	|S|R	i	0.1
i	|S|R	-	3.907
j	#|S|	j	0.795
j	#|S|	ʎ	2.239
j	#|S|	-	3.672
j	#|S|<	j	0.78
j	#|S|<	ʎ	2.26
j	#|S|<	-	4.087
j	#|S|<_F	j	0.771
j	#|S|<_F	ʎ	2.272
j	#|S|<_F	-	4.409
j	#|S|F	j	0.78
j	#|S|F	ʎ	2.26
j	#|S|F	-	4.087
j	<|S|	j	0.688
j	<|S|	ʎ	1.734
j	<|S|	-	3.672
j	<|S|<	j	0.661
j	<|S|<	ʎ	1.695
j	<|S|<	-	4.087
j	<|S|<_F	j	0.646
j	<|S|<_F	ʎ	1.672
j	<|S|<_F	-	4.409
j	<|S|F	j	0.661
j	<|S|F	ʎ	1.695
j	<|S|F	-	4.087
j	>|S|	j	1.255
j	>|S|	-	1.64
j	>|S|	ʎ	2.325
j	>|S|#	j	0.449
j	>|S|#	ʎ	2.26
j	>|S|#	-	4.087
j	>|S|<	ʎ	1.205
j	>|S|<	j	2.918
j	>|S|<	-	4.087
j	>|S|<_F	ʎ	1.161
j	>|S|<_F	j	3.239
j	>|S|<_F	-	4.409
j	>|S|>	-	0.306
j	>|S|>	j	2.918
j	>|S|>	ʎ	4.087
j	>|S|>_N	-	0.239
j	>|S|>_N	j	3.239
j	>|S|>_N	ʎ	4.409
j	>|S|F	ʎ	1.205
j	>|S|F	j	2.918
j	>|S|F	-	4.087
j	>|S|N	-	0.306
j	>|S|N	j	2.918
j	>|S|N	ʎ	4.087
j	F_>|S|	j	0.979
j	F_>|S|	ʎ	1.205
j	F_>|S|	-	4.087
j	F_>|S|#	j	0.983
j	F_>|S|#	ʎ	1.161
j	F_>|S|#	-	4.409
j	F|S|	j	0.972
j	F|S|	ʎ	1.28
j	F|S|	-	3.672
j	F|S|#	j	0.979
j	F|S|#	ʎ	1.205
j	F|S|#	-	4.087
j	|S|#	j	0.495
j	|S|#	ʎ	2.239
j	|S|#	-	3.672
j	|S|<	j	0.972
j	|S|<	ʎ	1.845
j	|S|<	-	3.672
j	|S|<_F	j	0.979
j	|S|<_F	ʎ	1.817
j	|S|<_F	-	4.087
j	|S|>	-	0.424
j	|S|>	j	2.503
j	|S|>	ʎ	3.672
j	|S|>_N	-	0.306
j	|S|>_N	j	2.918
j	|S|>_N	ʎ	4.087
j	|S|F	j	0.972
j	|S|F	ʎ	1.845
j	|S|F	-	3.672
j	|S|N	-	0.424
j	|S|N	j	2.503
j	|S|N	ʎ	3.672
j_e	>|S|	j	0.0
j_e	>|S|#	j	0.0
j_e	F_>|S|	j	0.0
j_e	F_>|S|#	j	0.0
j_e	F|S|	j	0.0
