Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
a	#|S|>	a	0.5103565444186466	4.918125922925405
a	#|S|>	-	2.8468431663541427	4.918125922925405
a	#|S|>_N	a	0.9889175065020283	4.918125922925405
a	#|S|>_R	a	1.969318758014454	4.918125922925405
a	<|S|>	a	0.265339751198148	4.918125922925405
a	<|S|>_N	a	2.3699573916934695	4.918125922925405
a	<|S|>_R	a	0.9889175065020283	4.918125922925405
a_ʀ	#|S|<	r	3.9345007383403243	4.918125922925405
a_ʀ	#|S|<_F	r	3.9345007383403243	4.918125922925405
a_ʀ	<|S|>	r	3.9345007383403243	4.918125922925405
a_ʀ	<|S|>_N	r	3.9345007383403243	4.918125922925405
b	#|S|<	b	0.16351820309353468	4.918125922925405
b	#|S|<_F	b	0.24890710704100216	4.918125922925405
b	#|S|<_R	b	0.9836251845850811	4.918125922925405
b	>|S|#	b	3.383625184585081	4.918125922925405
d	#|S|<	d	0.0	4.918125922925405
d	#|S|<_F	d	0.0	4.918125922925405
d	#|S|<_R	d	0.9836251845850811	4.918125922925405
d	>|S|<_F	d	1.9672503691701622	4.918125922925405
f	#|S|<	f	0.038865559589815725	4.918125922925405
f	#|S|<_F	f	0.015388491695137898	4.918125922925405
f	#|S|<_R	f	0.015388491695137898	4.918125922925405
f	<|S|<	v	1.7024971847241006	4.918125922925405
f	<|S|<	f	3.3556417152796176	4.918125922925405
f	<|S|<	p	4.16290453931481	4.918125922925405
f	<|S|<_F	p	3.947408788779266	4.918125922925405
f	<|S|<_F	f	4.69972401034054	4.918125922925405
f	>|S|#	p	1.9548956076975377	4.918125922925405
f	>|S|#	v	2.483568335144052	4.918125922925405
f	>|S|#	f	3.3556417152796176	4.918125922925405
f	>|S|<_R	f	4.69972401034054	4.918125922925405
f	F_>|S|#	p	1.498254227698448	4.918125922925405
f	F_>|S|#	v	2.2879774773413093	4.918125922925405
f	F_>|S|#	f	4.67756981016698	4.918125922925405
i	#|S|>	i	2.9508755537552434	4.918125922925405
i	<|S|>	i	0.8859279073498398	4.918125922925405
i	<|S|>_F	i	0.929610672108602	4.918125922925405
i	<|S|>_N	i	4.321928094887363	4.918125922925405
j	<|S|<	ˈe_lː	2.085228559315161	4.918125922925405
j	<|S|<	i	2.663245195733222	4.918125922925405
j	<|S|<	-	2.6654855809350413	4.918125922925405
j	<|S|<	ˈɛ_lː	3.0921868026553287	4.918125922925405
j	<|S|<	a	3.6494251342483026	4.918125922925405
j	<|S|<_F	ˈe_lː	1.7378976434340847	4.918125922925405
j	<|S|<_F	-	2.354647927506682	4.918125922925405
j	<|S|<_F	ˈɛ_lː	2.940921600490161	4.918125922925405
j	<|S|<_F	i	3.4420460034935765	4.918125922925405
j	<|S|<_F	a	3.586725753402782	4.918125922925405
j	>|S|#	a	1.2316926359338896	4.918125922925405
j	>|S|#	t_a	2.63435293852594	4.918125922925405
j	>|S|#	u	2.8683379388144026	4.918125922925405
j	>|S|#	i	3.797244515784863	4.918125922925405
j	>|S|#	ʎ_a	4.16163337031395	4.918125922925405
