Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	0.585
b	>|S|<	b	0.678
b	F_>|S|	b	0.678
b	F_>|S|<	b	0.737
b	F|S|	b	0.585
b	F|S|<	b	0.678
b	|S|<	b	0.044
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.311
d	#|S|	d̥	2.611
d	#|S|<	d	0.227
d	#|S|<	d̥	3.026
d	#|S|<_F	d	0.178
d	#|S|<_F	d̥	3.348
d	#|S|<_R	d	0.178
d	#|S|<_R	d̥	3.348
d	#|S|F	d	0.227
d	#|S|F	d̥	3.026
d	#|S|R	d	0.227
d	#|S|R	d̥	3.026
d	>|S|	d̥	0.678
d	>|S|	d	2.153
d	>|S|	-	3.848
d	>|S|	ʀ	4.433
d	>|S|#	d̥	0.419
d	>|S|#	d	2.948
d	>|S|#	-	3.974
d	>|S|<	d	1.191
d	>|S|<	d̥	1.789
d	>|S|<	ʀ	2.508
d	>|S|<	-	3.366
d	F_>|S|	d̥	0.341
d	F_>|S|	d	3.258
d	F_>|S|	-	3.366
d	F_>|S|#	d̥	0.155
d	F_>|S|#	d	3.58
d	F_>|S|<	d̥	1.005
d	F_>|S|<	-	1.283
d	F_>|S|<	d	3.58
d	F|S|	d̥	0.403
d	F|S|	d	2.843
d	F|S|	-	3.438
d	F|S|#	d̥	0.196
d	F|S|#	d	3.258
d	F|S|<	d̥	1.007
d	F|S|<	-	1.364
d	F|S|<	d	3.258
d	|S|#	d̥	0.476
d	|S|#	d	2.629
d	|S|#	-	3.997
d	|S|<	d	0.551
d	|S|<	d̥	2.231
d	|S|<	ʀ	4.023
d	|S|<	-	4.544
d	|S|<_F	d	0.227
d	|S|<_F	d̥	3.026
d	|S|<_R	d	0.227
d	|S|<_R	d̥	3.026
d	|S|F	d	0.311
d	|S|F	d̥	2.611
d	|S|R	d	0.311
d	|S|R	d̥	2.611
d_ə	>|S|	j_ə	0.729
d_ə	>|S|	j	1.729
d_ə	>|S|#	j_ə	0.456
d_ə	>|S|#	j	1.885
d_ə	>|S|>	j_ə	1.263
d_ə	>|S|>	j	1.585
d_ə	>|S|>_N	j_ə	2.907
d_ə	>|S|>_N	j	3.907
d_ə	>|S|N	j_ə	2.585
d_ə	>|S|N	j	3.585
d_ə	F_>|S|	j_ə	1.1
d_ə	F_>|S|	j	1.383
d_ə	F_>|S|#	j_ə	0.585
d_ə	F_>|S|#	j	1.585
d_ə	F_>|S|>	j	1.1
d_ə	F_>|S|>	j_ə	2.907
d_ə	F_>|S|>_N	j_ə	3.17
d_ə	F_>|S|>_N	j	4.17
d_ə	F_>|S|N	j_ə	2.907
d_ə	F_>|S|N	j	3.907
d_ə	F|S|	j_ə	1.032
d_ə	F|S|	j	1.404
d_ə	F|S|#	j_ə	0.585
d_ə	F|S|#	j	1.585
d_ə	F|S|>	j	1.126
d_ə	F|S|>	j_ə	2.585
d_ə	F|S|>_N	j_ə	2.907
d_ə	F|S|>_N	j	3.907
d_ə	F|S|N	j_ə	2.585
d_ə	F|S|N	j	3.585
d_ə	|S|#	j_ə	0.469
d_ə	|S|#	j	1.848
d_ə	|S|>	j_ə	1.17
d_ə	|S|>	j	1.585
d_ə	|S|>_N	j_ə	2.585
d_ə	|S|>_N	j	3.585
d_ə	|S|N	j_ə	2.17
d_ə	|S|N	j	3.17
f	#|S|	v	0.054
f	#|S|	v̥	4.755
f	#|S|<	v	0.041
f	#|S|<	v̥	5.17
f	#|S|<_F	v	0.032
f	#|S|<_R	v	0.032
f	#|S|F	v	0.041
f	#|S|F	v̥	5.17
f	#|S|R	v	0.041
f	#|S|R	v̥	5.17
f	>|S|	v̥	0.507
f	>|S|	v	1.755
f	>|S|#	v̥	0.363
f	>|S|#	v	2.17
f	|S|#	v̥	0.507
f	|S|#	v	1.755
f	|S|<	v	0.054
f	|S|<	v̥	4.755
f	|S|<_F	v	0.041
f	|S|<_F	v̥	5.17
f	|S|<_R	v	0.041
f	|S|<_R	v̥	5.17
f	|S|F	v	0.054
f	|S|F	v̥	4.755
f	|S|R	v	0.054
f	|S|R	v̥	4.755
h	#|S|	ɦ	0.0
h	#|S|<	ɦ	0.0
h	#|S|<_F	ɦ	0.0
h	#|S|F	ɦ	0.0
h	|S|<	ɦ	0.0
h	|S|<_F	ɦ	0.0
h	|S|F	ɦ	0.0
i	<|S|	i	0.0
i	<|S|>	i	0.0
i	<|S|>_N	i	0.0
i	<|S|N	i	0.0
i	|S|>	i	0.0
i	|S|>_N	i	0.0
i	|S|N	i	0.0
j	#|S|	-	2.322
j	#|S|	ˈeː	2.907
j	#|S|<	-	2.737
j	#|S|<	ˈeː	3.322
j	#|S|<_F	-	3.059
j	#|S|<_F	ˈeː	3.644
j	#|S|F	-	2.737
j	#|S|F	ˈeː	3.322
j	<|S|	-	0.737
j	<|S|	ˈeː	1.322
j	<|S|<	-	0.737
j	<|S|<	ˈeː	1.322
j	<|S|<_F	ˈeː	0.184
j	<|S|<_F	-	3.059
j	<|S|F	ˈeː	0.234
j	<|S|F	-	2.737
j	|S|<	-	1.499
j	|S|<	ˈeː	2.084
j	|S|<_F	ˈeː	2.152
j	|S|<_F	-	2.737
j	|S|F	ˈeː	2.032
j	|S|F	-	2.322
j_ə	<|S|	ə	0.0
j_ə	<|S|#	ə	0.0
j_ə	|S|#	ə	0.0
j_ˈoː	#|S|	ˈeː	0.0
j_ˈoː	#|S|>	ˈeː	0.0
j_ˈoː	<|S|	ˈeː	0.111
j_ˈoː	<|S|>	ˈeː	0.126
j_ˈoː	<|S|>_N	ˈeː	2.322
j_ˈoː	<|S|N	ˈeː	2.0
j_ˈoː	|S|>	ˈeː	0.1
j_ˈoː	|S|>_N	ˈeː	2.0
j_ˈoː	|S|N	ˈeː	1.585
j_ˈuː	<|S|	ˈyː	0.0
j_ˈuː	<|S|>	ˈyː	0.0
j_ˈuː	<|S|>_R	ˈyː	0.0
j_ˈuː	<|S|R	ˈyː	0.0
j_ˈuː	|S|>	ˈyː	0.0
j_ˈuː	|S|>_R	ˈyː	0.0
j_ˈuː	|S|R	ˈyː	0.0
k	#|S|	k	0.103
k	#|S|	ə_k	4.443
k	#|S|<	k	0.077
k	#|S|<	ə_k	4.858
k	#|S|<_F	k	0.061
k	#|S|<_F	ə_k	5.18
k	#|S|<_N	k	0.061
k	#|S|<_N	ə_k	5.18
k	#|S|F	k	0.077
k	#|S|F	ə_k	4.858
k	#|S|N	k	0.077
k	#|S|N	ə_k	4.858
k	>|S|	k	0.473
k	>|S|	ə_k	2.424
k	>|S|	s	3.424
k	>|S|#	k	0.427
k	>|S|#	ə_k	2.065
k	>|S|<	k	0.584
k	>|S|<	s	2.288
k	>|S|<	ə_k	2.963
k	>|S|<_F	k	0.061
k	>|S|<_F	ə_k	5.18
