Phone1	Phone2	Surprisal
a	ə	0.262
a	n	3.116
a	-	4.299
b	b	0.351
b	v_ə	2.903
b	-	3.607
b_a	v_ə	0.0
b̥͡f	p	0.0
d	d	1.098
d	d̥	1.985
d	j	3.189
d	t	3.33
d	-	4.676
d	n_d̥	4.964
d_ˈo	d_ˈɔ	0.0
eə̯	i	0.0
f	v	0.37
f	p	2.664
f	ə_v̥	3.873
h	ɦ	0.0
i	ɪ	0.0
j	j	0.0
kʰ	k	0.0
l	l	0.261
l	l_ə	3.583
l	j	4.369
l	ə_l	5.406
l	w	6.642
m	m	0.128
m	-	3.56
n	n	0.069
n	ˈɒː	4.42
s	t	1.342
s	z	1.509
s	z̥	2.296
s	z_ˈɛ	4.307
t	d̥	0.0
x	x	0.602
x	k	1.552
ç	k	0.498
ç	ə_k	1.775
ç_d	x	0.0
ŋ	ŋ	0.395
ŋ	ŋ_k	2.062
ɡ	ɣ	1.043
ɡ	ɣ̊	2.365
ɡ	ɡ	3.169
ɡ	-	3.537
ɡ	k	3.635
ɡ	ŋ	4.552
ɡ_a	k_ə	0.0
ɡ_s	s	0.0
ɡ_ʁ	ɣ_ʀ	0.0
ʁ	ʀ	0.0
ʁ_ˈae̯	ʀ	0.0
ʃ	s	0.73
ʃ	ʃ	1.824
ʃ	z	3.124
ʋ	β	0.0
ʌ	ə_ʀ	1.092
ʌ	ʀ	1.094
ʌ	ə	3.998
ʕ	ʀ	0.503
ʕ	ʀ_ə	1.763
ʕ_d	ʀ_d̥	0.0
ʦ	t	0.0
ˈa	ˈaː	1.61
ˈa	ˈɑ	1.73
ˈa	ˈɑː	2.552
ˈa	-	2.789
ˈa	ˈæː	4.167
ˈa_l	ˈaː	0.0
ˈae̯	ˈœi̯	1.214
ˈae̯	ˈi	1.566
ˈae̯	ˈɛː	2.114
ˈao̯	ˈuː	0.922
ˈao̯	ˈɔu̯	1.714
ˈao̯	ˈɔː	2.578
ˈaː	ˈaː	1.17
ˈaː	-	1.585
ˈaː	ˈɑː_n	2.17
ˈe	ˈɪː	0.612
ˈe	-	2.455
ˈe	ˈʏ	2.612
ˈeə̯	-	0.0
ˈeː	-	0.0
ˈi	ˈeː	1.596
ˈi	ˈɛː	1.973
ˈi	ˈøː	2.647
ˈi	ˈɛ	2.973
ˈi	ˈɪ	2.973
ˈiə̯	ˈeː	0.0
ˈiː	ˈeː	1.24
ˈiː	-	1.794
ˈiː	ˈøː	1.794
ˈo	ˈʊː	1.157
ˈo	ˈɔ	2.296
ˈo	-	2.664
ˈo	ˈɔː	2.946
ˈo	ˈʊ	4.048
ˈoː	-	1.34
ˈoː	ˈu	1.559
ˈoː	ˈoː	1.913
ˈu	ˈœ	1.415
ˈu	ˈʊː	1.415
ˈu	ˈɔ	2.0
ˈuə̯	ˈʊː	0.485
ˈuə̯	ˈøː	1.807
ˈuː	-	0.0
ˈɔ	ˈʊː	0.0
ˈɔe̯	ˈɛː	0.369
ˈɔe̯	ˈɛːi̯	2.147
ˈɔə̯	ˈɔ	0.0
ˈɔː	ˈɒː	0.0
ˈəi̯	ˈiː	1.0
ˈəi̯	-	1.485
ˈəi̯	ˈœi̯	2.807
ˈɛ	ˈeː	1.894
ˈɛ	-	2.445
ˈɛ	ˈɪ	2.45
ˈɛ	ˈæː	2.855
ˈɛ	ˈɑ	2.861
ˈɛ	ˈæ	3.501
ˈɛː	ˈeː	0.668
ˈɛː	-	1.433
ˈɪ	ˈɪː	0.0
