Phone1	Phone2	PMI
m_eː	mʲ_a	9.016
<#_l	<#_l	8.589
<#_d	<#_d	8.313
w_a	w_ɔ	7.609
d	<#_d	7.01
p	p	6.954
<#_s	<#_s	6.914
<#_a	<#_w	6.61
l	<#_l	6.402
b	b	6.264
<#_l	l	6.082
<#_n	<#_n	5.751
ʃ	x	5.596
k	k	5.49
m	mʲ	5.378
m	m	5.312
<#_d	d	5.234
zʲ	z	5.185
n	n	5.001
d	d	4.868
eː	mʲ_a	4.805
t	t	4.743
<#_s	s	4.689
w	ɥ	4.623
uː	ɪ	4.602
sʲ	s	4.596
l	l	4.562
n	<#_n	4.541
r	ʀ	4.506
s	<#_s	4.149
au̯	u	4.117
aː	a	3.914
m_eː	mʲ	3.877
<#_n	n	3.862
z	z	3.785
zʲ	z̥	3.62
w	w	3.551
t	ʨ	3.546
oː	j	3.507
e	e	3.468
<#_a	w	3.43
m	mʲ_a	3.419
eː	mʲ	3.379
eː	a	3.173
ai̯	e	3.051
<#_w	<#_ɥ	3.023
u	o	3.015
n_a	n_ɔ	2.993
d	d̥	2.925
<#_m	<#_m	2.861
k	ʃ	2.816
a	<#_w	2.795
<#_r	<#_ʀ	2.73
w_i	ɥ_e	2.71
<#	<#	2.655
#>	#>	2.655
w_aː	w_a	2.601
i	ɔ	2.593
<#_t	<#_ʨ	2.55
r	ʀʲ	2.491
a	ɪ	2.479
m	<#_m	2.454
<#_w	<#_w	2.426
e	ɛ	2.315
l	w	2.307
s	s	2.281
iː	i	2.23
sʲ	<#_s	2.218
<#_sʲ	<#_s	2.218
w	w_ɔ	2.188
t_a	t_ɔ	2.185
a_#>	ɔ_#>	2.173
w	<#_ɥ	2.123
e	ʀʲ	2.061
p	pʲ	2.056
<#_m	m	2.05
ɛ	ɛ	2.024
<#_w	ɥ	2.017
ŋ	u	2.002
<#	<#_l	1.993
<#	<#_d	1.993
r	<#_ʀ	1.956
b	bʲ	1.874
t	<#_ʨ	1.65
i	e	1.606
w	<#_w	1.564
<#_r	ʀ	1.532
w	ɔ	1.512
a	o	1.495
<#_sʲ	s	1.489
<#	<#_s	1.475
<#_t	ʨ	1.472
<#_w	w	1.47
a	ɔ	1.45
t_ei̯	ʨ	1.413
d	ʥ	1.282
u	i	1.254
e	ɔ	1.214
a_#>	ɔ	1.214
ɡ	x	1.193
ɡ	ʒ	1.154
a_s	ɪ	1.148
́_ʃ	x	1.133
i	ɛ	1.097
ʃ	s	1.089
u_́	o	1.063
k_a	k	1.05
k	ʦ	0.98
<#	<#_w	0.918
oː	a	0.898
<#	<#_n	0.856
ɛ_zʲ	z̥	0.825
t	d	0.783
a	ɔ_#>	0.732
a	w	0.723
ɡ	ʒ̊	0.716
i	ɥ	0.682
w_a	w	0.597
w	e	0.555
a	u	0.518
e_́	e	0.448
a	w_ɔ	0.39
u	kʲ_i	0.332
d_u	d̥	0.331
n	n_ɔ	0.27
m_eː	a	0.239
w_a	ɔ	0.238
zʲ	ɦ	0.207
i_́	ɔ	0.19
w	a	0.161
aː	w	0.116
n	d	0.107
d_a	d̥	0.06
́ˀ_m	m	0.05
́_r	ʀʲ	0.042
ei̯	ʨ	-0.025
w_i	ɥ	-0.038
a	ʀ	-0.05
n_a	n	-0.07
t_a	t	-0.088
w	w_a	-0.09
w	ɥ_e	-0.096
<#	<#_ɥ	-0.139
<#	<#_m	-0.139
aː_́ˀ	a	-0.172
t	t_ɔ	-0.177
m_a	m	-0.177
́_ɡ	x	-0.182
n_d	d	-0.196
aː	w_a	-0.204
<#	<#_ʨ	-0.205
a_́	o	-0.224
n	s	-0.226
i	ɥ_e	-0.226
w_i	e	-0.236
<#	<#_ʀ	-0.258
#>	ɔ_#>	-0.325
n_s	s	-0.347
ˀ_t	d	-0.355
<#	<#_ɦ	-0.4
r_a	ʀ	-0.448
a	n_ɔ	-0.448
e_́	ɛ	-0.46
<#	l	-0.514
uː_́ˀ	ɪ	-0.526
a_́	u	-0.526
a_n	u	-0.526
l	ɔ	-0.612
w_aː	w	-0.636
́_l	w	-0.666
<#	<#_j	-0.667
a	t_ɔ	-0.722
w_aː	a	-0.723
<#	s	-0.75
e_́	ɔ	-0.772
n_a	ɔ	-0.786
au̯_́	u	-0.814
ˀ_#>	#>	-0.945
<#_s	<#	-0.945
<#_l	<#	-0.945
<#_d	<#	-0.945
<#_a	<#	-0.945
<#	m	-0.95
ɛ	z̥	-1.019
s_#>	#>	-1.023
<#	n	-1.033
<#_w	<#	-1.039
<#_n	<#	-1.039
l	ɔ_w	-1.082
<#	d	-1.086
sʲ	<#	-1.106
a_#>	#>	-1.106
<#_sʲ	<#	-1.106
<#_r	<#	-1.106
<#_m	<#	-1.118
<#_ɡ	<#	-1.121
<#_t	<#	-1.121
<#	ɦ	-1.121
<#	ɥ	-1.145
t_a	ɔ	-1.174
<#	ʨ	-1.283
n	u	-1.319
u	kʲ	-1.322
l_ˀ	w	-1.338
<#	j	-1.34
<#	ʀ	-1.456
a	n	-1.507
ɡ	<#	-1.511
m	<#	-1.525
n	ɔ	-1.578
́_l	ɔ	-1.582
a	m	-1.589
s	#>	-1.59
m	a	-1.708
<#_ɡ	<#_ɦ	-1.747
r	<#	-1.88
ˀ	#>	-2.01
t	<#	-2.022
́_l	ɔ_w	-2.053
ɡ	<#_ɦ	-2.137
d	<#	-2.247
n	<#	-2.249
#>	ɔ	-2.251
<#	w	-2.261
<#_ɡ	ɦ	-2.468
a	#>	-2.546
ɡ	ɦ	-2.613
w	<#	-2.801
l	<#	-3.132
a	k	-3.507
s	<#	-3.71
s	i	-4.311
́	ɔ_w	-4.741
