Phone1	Phone2	Surprisal
a	a	0.032
a	-	5.525
a_p	a_v	0.0
b	b	0.0
bː	b	0.0
c	ʧ	0.0
d	d	0.297
d	-	2.427
dː	d	0.0
e	e	0.155
e	a	4.297
e	ˈi_r	4.297
e_r	a_r	0.0
f	f	0.0
i	e	0.544
i	-	2.597
i	i	2.747
i_k	e_ɡ	0.0
j	j	0.379
j	-	2.114
k	k	0.301
k	ɡ	2.408
k_r	k_r	0.0
kː	k	0.0
l	ɰ	0.701
l	l	1.749
l	-	3.514
lː	-	0.589
lː	ɰ	1.577
lː_e	e	0.0
lː_u	o	0.0
m	m	0.163
m	ŋ	3.224
mː	m	0.0
n	n	0.722
n	ŋ	1.565
n	-	4.162
nː	n	0.0
o	o	0.0
p	p	0.285
p	v	2.482
p_a	p_a	0.0
p_u	p_o	0.0
r	r	0.0
r_a	r_a	0.0
r_n	r_n	0.0
r_u	r_o	0.0
r_ˈa	r_ˈa	0.0
s	s	0.0
sː	s	0.0
t	t	0.673
t	-	2.043
t	d	2.942
tː	t	0.0
u	o	0.044
u	-	5.071
v	v	0.054
v	-	4.768
w	w	0.0
z	z	0.0
z_u	z_o	0.0
ŋ	ŋ	0.0
ɟ	z	0.0
ɡ	ɡ	0.0
ɲ	ɲ	0.215
ɲ	-	2.855
ʃ	s	0.0
ʃː	-	0.0
ʎ	ʤ	0.972
ʎ	-	1.028
ʒ	z	0.0
ʣ	z	0.0
ʤ	z	0.0
ʦ	s	0.0
ʦː	s	0.0
ʧ	z	0.603
ʧ	s	2.262
ʧ	s_j	2.911
ʧ_i	s_i	0.0
ʧ_ˈi	s_ˈi	0.0
ʧː	s	0.0
ˈa	ˈa	0.0
ˈa_t	ˈa	0.0
ˈa_tː	ˈa_t	0.0
ˈe	ˈɛ	0.749
ˈe	ˈe	1.91
ˈe	j_ˈɛ	2.848
ˈe_s	ˈɛ_s	0.0
ˈe_tː	ˈɛ_t	0.0
ˈi	ˈi	0.131
ˈi	-	3.528
ˈo	ˈo	0.379
ˈo	-	3.102
ˈo	ˈɔ	3.129
ˈu	ˈu	0.139
ˈu	-	4.428
ˈu	ˈi	4.469
ˈu_n	ˈo_ŋ	0.0
ˈɔ	ˈɔ	0.732
ˈɔ	ˈo	1.329
ˈɔ_j	ˈu	0.0
ˈɔ_k	ˈo_ɡ	0.0
ˈɔ_n	ˈo_n	0.0
ˈɔ_r	o_r	0.0
ˈɔ_ʧ	ˈo_z	0.0
ˈɛ	ˈe	0.467
ˈɛ	ˈɛ	2.55
ˈɛ	e	3.239
ˈɛ_lː	ˈɛ	0.0
ˈɛ_rː	ˈɛ_r	0.0
