Phone1	Phone2	Surprisal
a	ə	0.0
b	b	0.321
b	-	2.886
b	b_ə	3.964
d	d	0.248
d	-	2.66
e	-	1.202
e	ə	1.562
e	i	2.141
f	f	0.0
i	-	1.16
i	ə	1.458
i	i	2.406
i_k	ə	0.0
j	-	0.797
j	ˈa	1.237
j_z	z	0.0
k	k	1.053
k	ɣ	2.059
k	s	2.378
k	-	3.543
k_a	k_ə	0.0
k_ɛ	w	0.0
k_ɾ	ʎ	0.0
l	l	0.591
l	ʎ	1.573
m	m	0.332
m	ŋ	2.282
n	n	0.0
n_a	n_ə	0.0
n_t	n	0.0
n_ʣ	ɲ	0.0
n_ˈu	n_ˈɔ	0.0
nː	ɲ	0.989
nː	n	1.629
nː	n_d	2.531
o	u	0.368
o	-	2.151
p	p	0.351
p	β	2.21
p_u	s	0.0
r	r	1.164
r	ɾ	1.337
r	r_n	2.665
s	s	0.386
s	-	2.965
s	ʃ	3.226
t	t	0.485
t	ð	2.278
t	-	4.13
t	j_t	5.486
t_a	t_ə	0.88
t_a	ð_ə	1.131
t_u	w	0.0
u	u	0.426
u	w	1.969
ŭ	-	0.0
z	-	0.409
z	s	2.018
ð	-	0.939
ð	ð	1.063
ð_ɛ	w	0.0
ŋ	ɲ	0.864
ŋ	-	1.15
ɔ	-	0.847
ɔ	u	1.172
ɖː	ʎ	0.0
ɛ	ə	1.014
ɛ	-	2.306
ɛ	ˈi	2.722
ɛ	w	2.727
ɛ_ɾ	ɾ	0.44
ɛ_ɾ	ɾ_ə	1.928
ɡ	ɡ	0.955
ɡ	ʒ	1.047
ɣ	-	0.0
ɲ	ɲ	0.0
ɾ	ɾ	0.579
ɾ	r	2.316
ɾ	l	3.036
ɾ	-	7.008
ɾ_b	β	0.0
ɾ_k	r_k	0.0
ɾ_u	ɾ_ə	0.0
ɾ_ˈa	l_ˈa	0.0
ʣ	ʎ	0.459
ʣ	ʒ	1.874
ʦ	s	0.0
ˈa	ˈa	0.088
ˈa	ˈe	4.312
ˈa	ə	6.829
ˈe	ˈe	1.172
ˈe	ˈɛ	1.367
ˈe	ˈi	3.289
ˈe	ɾ_ˈe	3.92
ˈi	ˈi	0.8
ˈi	ˈɛ	1.878
ˈi	ˈe	2.701
ˈi_ɾ	ˈi	0.0
ˈo	ˈɔ	0.614
ˈo	ˈo	1.921
ˈo	ˈu	3.598
ˈu	ˈu	0.847
ˈu	ˈo	1.172
ˈu_ɾ	ˈu	0.0
ˈɔ	ˈɔ	0.97
ˈɔ	ˈo	1.843
ˈɔ	ˈu	2.643
ˈɔ	-	4.307
ˈɛ	ˈe	0.898
ˈɛ	ˈɛ	1.109
β	β	0.0
β_u	w	0.0
β_ɛ	w	0.0
