Phone1	Phone2	Surprisal
b	b̥	0.711
b	p	1.361
d	d̥	0.413
d	t	2.007
d̥	d̥	0.403
d̥	l	2.593
d̥	t	3.683
f	f	0.0
h	h	0.0
j	j	0.0
k	k	1.729
k	x	1.902
k	ʃ	2.074
k	-	2.372
k_n	ɡ̊_ə	0.0
l	l	0.0
m	m	0.0
n	n	0.923
n	ə	1.081
n_n	n_ə	0.0
o	ˈaː	0.0
p	v̥	0.997
p	p	2.078
p	f	2.499
p	pʰ	3.55
r	ʀ	0.0
s	ʃ	1.575
s	s	1.957
s	ʒ̊	2.068
s	k_s	2.571
s_k	ʃ	0.0
s_t	ʃ_d̥	0.432
s_t	s_t	1.95
t	s	1.782
t	z̥	1.942
t	t	2.024
t	ʦ	3.208
t	d̥	3.669
t	ʣ̥	5.949
v	v	0.0
w	v	0.0
z	s	0.0
z̥	s	0.0
ŋ	ŋ	0.0
ɐ	æ̆	0.903
ɐ	ɐ	1.588
ɐ	-	3.463
ɐ	i	4.574
ɐ_m	m	0.0
ɐ_n	ɐ_n	0.0
ɐ_t	ʦ	0.0
ɑɪ̯	ɛː	0.0
ɡ	ɡ̊	1.818
ɡ	ɣ̊	1.985
ɡ	j	2.565
ɡ	ʒ̊	2.565
ɡ	k	2.991
ɡ̊	n_i	0.0
ɣ̊	ʃ	0.537
ɣ̊	x	1.686
ɫ	l	0.0
ʊ	ˈu	0.0
ˈeː	-	0.629
ˈeː	ˈɛ	1.5
ˈeː_ɡ	ˈoĩ̯	0.0
ˈeːe̯	-	1.0
ˈeːe̯	ˈɛ_d̥	1.0
ˈiː	ˈai̯	0.667
ˈiː	-	1.433
ˈiː_n	ˈɑ̃i̯	0.0
ˈoː	ˈoː	1.884
ˈoː	ˈaː	1.925
ˈoː	ˈɔ	2.216
ˈoː	-	2.316
ˈoː	oː	4.33
ˈuː	ˈau̯	0.358
ˈuː	-	2.185
ˈuːu̯	ˈau̯	0.0
ˈyː	ˈoi̯	0.0
ˈyːʏ̯	ɐ_ʦ	0.0
ˈæɪ̯	ˈiː	1.23
ˈæɪ̯	ˈaː	1.509
ˈæɪ̯	-	2.17
ˈæɪ̯_n	ˈãː	0.0
ˈæː	ˈiː	0.0
ˈæːɪ̯	ˈeː	0.0
ˈøy̯	ˈu	0.0
ˈøː	-	0.569
ˈøː	ˈaː	1.617
ˈøː_n	ˈõː	0.0
ˈøːø̯	-	0.0
ˈøːø̯_n	ˈẽː	0.0
ˈœ	-	0.966
ˈœ	ˈo	1.035
ˈœy̯	ˈiː	0.0
ˈœy̯_n	ˈĩː	0.0
ˈœːy̯	ˈu	0.0
ˈɑ	ˈɑ	0.669
ˈɑ	ˈa	2.409
ˈɑ	ˈɑː	3.139
ˈɑ	-	3.853
ˈɑʊ̯	ˈuː	0.0
ˈɑː	-	1.928
ˈɑː	ˈɑː	1.928
ˈɑː	ˈæ	2.076
ˈɑː	ˈɑ	2.076
ˈɑːɑ̯	-	0.575
ˈɑːɑ̯	ˈa	1.605
ˈɑːʊ̯	ˈau̯	0.0
ˈɒː	ˈɑː	1.736
ˈɒː	ˈoː	2.138
ˈɒː	ˈa	2.441
ˈɒː	-	2.515
ˈɒː	ˈɛ̃ː	3.141
ˈɒːɒ̯	-	0.755
ˈɒːɒ̯	ˈɑː	1.296
ˈɔ	ˈo	1.389
ˈɔ	-	1.46
ˈɔ	ˈu	1.974
ˈɔː_ɐ	ˈɑː	0.0
ˈɛ	ˈɛ	1.425
ˈɛ	-	1.47
ˈɛ	ˈi	1.907
ˈɛə̯	ˈɑː	0.0
ˈɛːɪ̯	ˈai̯	1.0
ˈɛːɪ̯	ˈeː	1.0
ˈɪ	ˈi	0.081
ˈɪ	ˈai̯	4.189
ˈɪ_n	n	0.0
ˈɪə̯	-	0.0
ˈʊ	ˈu	0.217
ˈʊ	ˈo	2.838
ˈʊə̯	-	0.0
ˈʏ	ˈi	0.585
ˈʏ	-	1.585
ˈʏə̯	ˈi	0.0
χ	ʃ	0.518
χ	x	1.73
