Phone1	Phone2	Surprisal
a	ɔ	0.482
a	a	1.817
a_r	e_ʀ	0.0
b	b	0.295
b	β	2.436
b_j	β_l	0.0
d	ð	0.522
d	z	2.59
d	d	2.863
d_e	j	0.0
d_i	ʤ_e	0.0
e	ɾ	0.602
e	e	2.156
e	ˈi	3.096
e_r	e	0.0
f	f	0.0
i	i	0.523
i	e	1.717
j	l	0.988
j	ʎ	1.91
j	-	2.122
j_ˈɔː	ˈi	0.0
k	k	0.0
k_r	k_ɾ	0.0
l	l	0.46
l	-	1.872
m	m	0.327
m	m_b	2.923
m	m_e	3.814
n	n	0.0
o	-	0.0
p	p	0.126
p	-	3.576
r	ɾ	0.773
r	ʀ	1.621
r	e	4.335
r	ˈa	4.642
r_e	ʀ	0.0
s	s	0.246
s	e_s	2.672
s_e	j_s	0.0
t	t	0.324
t	ʧ	2.313
t_a	t_ɔ	0.0
t_m	mː	0.0
u	u	0.086
u	y	4.116
v	b	1.004
v	β	1.357
v	w	3.174
w	-	0.0
w_ˈaː	ˈa	0.0
z	ʦ	1.19
z	lː	2.118
z	s	2.213
z	s_e	3.113
ð	ʤ	0.472
ð	-	1.841
ŋ	-	1.382
ŋ	n	1.542
ŋ	ŋ	1.873
ɡ	ɣ	0.47
ɡ	k	2.474
ɡ	ˈɔ_k	3.347
ɲ	ɲ	0.388
ɲ	-	2.085
ʤ	ɡ_l	0.0
ʧ	ʎ	1.399
ʧ	l	1.483
ʧ	k_l	1.927
ˈa	ˈa	1.318
ˈa	ˈɛ	1.63
ˈa	ˈe	2.069
ˈa	ˈe_j	4.73
ˈa_j	ˈe	0.0
ˈa_ŋ	ˈa	0.0
ˈaː	ˈa	0.225
ˈaː	-	2.793
ˈe	ˈi	0.494
ˈe	ˈe	2.302
ˈe	-	3.517
ˈe_ŋ	ˈi	0.0
ˈi	ˈi	0.0
ˈiː	ˈi	0.935
ˈiː	ˈe	1.811
ˈiː	ˈɛ	3.358
ˈiː	j_ˈɛ	3.402
ˈo	ˈy	0.996
ˈo	ˈu	2.011
ˈo	w	2.811
ˈo	-	3.211
ˈuː	ˈu	1.231
ˈuː	ɥ	1.62
ˈuː	ˈy	2.008
ˈuː_r	ˈy	0.0
ˈæ	ˈɛ	0.807
ˈæ	ˈe	1.222
ˈɔ	ˈɔ	0.713
ˈɔ	ɥ_ˈɛ	2.333
ˈɔ	ˈu	2.384
ˈɔː	ˈɔ	0.465
ˈɔː	ˈa_w	1.86
ˈɛ	ˈa	0.927
ˈɛ	ˈɛ	1.604
ˈɛ	j_ˈɛ	4.011
ˈɛ	ˈa_j	4.26
ˈɛ	-	5.011
ˈɛː	ˈɛ	0.0
ˈʌ	ˈu	0.331
ˈʌ	-	2.287
ˈʌ_ŋ	ˈu	0.0
ˈʌu̯	ˈu	0.0
θ	s	0.755
θ	-	2.263
θ	t	2.328
