Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.971
d	tʰ	1.368
d	t	3.289
d_ə	t_n	0.0
d̥	t	0.796
d̥	d̥	1.237
e	eː	0.0
f	f	0.0
h	h	0.0
j	ɡ	0.115
j	j	3.701
k	kʰ	0.915
k	k	1.091
l	l	0.0
l_ˈeː	l	0.0
m	m	0.0
n	n	0.17
n	ɐ_n	4.502
n	ˈoː_n	4.887
n	ɡ_n	4.913
n_ʃ	n_ʃ	0.0
p	p͡f	1.014
p	f	1.959
p	p	2.014
s	s	0.0
t	t	0.401
t	-	2.042
v	b	0.0
v̥	b̥	0.0
x	x	0.961
x	x_t	1.04
z	z	0.0
z̥	z̥	0.884
z̥	z_ə	1.126
ŋ	n	1.086
ŋ	ŋ	1.246
ŋ	n_d	3.22
ɐ	ɐ	0.0
ɕ	ç	0.878
ɕ	ç_t	2.229
ɕ	ɡ̊	2.874
ɕ	-	3.236
ə	n	0.763
ə	ə_n	2.37
ə	-	2.887
ə	ɪ	4.435
ə	ə	4.797
ə_f	f	0.0
ɡ̊	d̥	0.889
ɡ̊	-	1.12
ɣ	ɡ	0.0
ɣ̊	ɡ̊	0.0
ɪ	ɪ	0.0
ɫ	l	0.0
ʀ	ʁ	0.546
ʀ	ɐ	1.665
ʀ_ə	ɐ	0.0
ʀ_ˈøː	ʁ	0.0
ʃ	ʃ	0.0
ʋ	v	0.0
ʦ	ʦ	0.0
ˈa	ˈa	0.235
ˈa	ˈaː	2.736
ˈaː	ˈa	0.933
ˈaː	ˈaː	1.07
ˈe	ˈɪ	0.151
ˈe	ˈɛ	3.329
ˈeɪ̯	ˈaɪ̯	0.0
ˈeː	ˈiː	1.108
ˈeː	ˈaɪ̯	1.664
ˈeː	ˈeː	2.182
ˈi	ˈiː	0.0
ˈiː	ˈaɪ̯	1.353
ˈiː	ˈiː	1.869
ˈiː	ˈeː	2.16
ˈiː	ˈɛː	3.172
ˈo	ˈʊ	0.767
ˈo	ˈɔ	1.481
ˈo	ˈaʊ̯	4.209
ˈo_n	a	0.0
ˈoʊ̯	-	0.0
ˈoː	ˈuː	1.06
ˈoː	ˈɔ_ɐ	2.271
ˈoː	-	2.504
ˈoː	ˈaʊ̯	2.869
ˈu	-	0.0
ˈuː	ˈaʊ̯	0.772
ˈuː	ˈoː	1.271
ˈy	ˈyː	0.0
ˈyː	ˈɔʏ̯	1.0
ˈyː	ˈøː	1.625
ˈyː	-	2.508
ˈøʏ̯	-	0.0
ˈøː	ˈyː	0.0
ˈœ	ˈʏ	0.0
ˈɔ	ˈɔ	0.0
ˈɔʊ̯	ˈaʊ̯	0.0
ˈɔː	ˈaː	0.679
ˈɔː	-	1.88
ˈɔː	ɐ	3.267
ˈɛ	ˈɛ	0.653
ˈɛ	ˈeː	2.09
ˈɛ	-	2.953
ˈɛ_ʀ	ˈa_ɐ	0.0
ˈɛː	ˈɛ	0.762
ˈɛː	ˈeː	2.071
ˈɛː	-	2.538
ˈɪ	ˈɪ	0.634
ˈɪ	-	1.491
ˈʏ	-	1.0
ˈʏ	ˈɔʏ̯	1.0
