Phone1	Phone2	PMI
n_ʃ	n_ʃ	10.587
ˈiː_#>	ˈeː_#>	10.368
ˈiː	ˈeː_#>	8.066
p	p	7.955
ˈøː	ˈyː	7.791
ˈœ	ˈʏ	7.716
ɣ̊	ɡ̊	7.667
z̥	z̥	7.227
p	p͡f	7.157
v̥	b̥	7.137
ˈʊ	<#_ˈʊ	7.06
<#_ˈʊ	<#_ˈʊ	7.06
ˈa_d̥	ˈaː_d̥	7.04
x	x	7.005
ˈoː_ɐ	ˈaː_ɐ	6.907
ˈiː_#>	ˈeː	6.729
ʦ	ʦ	6.621
ˈo	ˈʊ	6.553
ˈɛ_v	ˈeː_b	6.536
ˈɔː	ˈɔ	6.463
ˈyː	ˈɔʏ̯	6.456
n_ˈaː	n_ˈaː	6.394
ˈɔ	ˈɔ	6.391
h	h	6.251
ˈɔː	ˈɔ_ɐ	6.239
ɕ	ç	6.107
d_ɐ	t_ɐ	6.103
ˈoː_m	ˈaʊ̯_m	6.066
z	z	6.057
<#_ˈɛ	<#_ˈa	6.049
<#_ˈeː	<#_ˈaɪ̯	6.037
s	s	6.006
ŋ	ŋ	5.993
ˈoː	ˈuː	5.989
k	kʰ	5.976
ˈɛ	ˈɛ	5.963
ˈeɪ̯	ˈaɪ̯	5.923
ˈɔʊ̯	ˈaʊ̯	5.915
ˈɛː	ˈɛ	5.83
b	b	5.805
ˈuː	ˈoː	5.78
ˈe	ˈɪ	5.775
m	m	5.732
ʃ	ʃ	5.713
ˈɪ	ˈɪ	5.703
ˈeː_n	ˈaɪ̯_n	5.684
k	k	5.613
ɣ	ɡ	5.559
ˈeː	ˈiː	5.444
f	f	5.436
ˈa	ˈa	5.423
#>	ˈeː_#>	5.402
d̥	d̥	5.36
t	t	5.218
d	tʰ	5.216
ˈaː	ˈaː	5.215
v	b	5.187
d	d	5.157
ˈʏ	ˈyː	5.017
ˈyː	ˈøː	5.003
ɐ	ɐ	4.968
z̥	z_ə	4.873
ˈɔː	ɐ	4.872
ɡ̊	d̥	4.87
l	l	4.735
ɫ	l	4.589
ˈiː	ˈiː	4.574
ʦ_#>	ɐ_ʦ_#>	4.573
x	x_t	4.572
ˈoː	ˈaː	4.539
ˈaː	ˈa	4.501
ˈuː	ˈaʊ̯	4.493
ˈʊ	ˈʊ	4.443
<#_ˈʊ	ˈʊ	4.443
ˈiː	ˈeː	4.427
ʦ_#>	ʦ	4.35
ˈɛ	<#_ˈa	4.339
z̥	z	4.334
d̥	t	4.316
j	j	4.315
ɕ	ç_t	4.021
ʀ	ʁ	4.019
ˈiː	ˈaɪ̯	4.016
ˈeː	<#_ˈaɪ̯	3.951
ˈiː	ˈɛː	3.895
ˈeː	ˈaɪ̯	3.843
d_ə	t_n	3.818
n	n	3.795
ˈɛː	ˈeː	3.77
<#_ˈɛ	ˈa	3.608
<#	<#_ˈʊ	3.594
ɡ̊	ŋ	3.582
ʃ	n_ʃ	3.485
<#_ˈeː	ˈaɪ̯	3.456
ˈoː_f	ˈaː_f	3.424
ˈɔʊ̯_#>	ˈaʊ̯_#>	3.413
ə	ə	3.39
v	ˈeː_b	3.335
ˈiː_ɐ	ˈiː_ɐ	3.331
l_ˈeː	l_ˈaɪ̯	3.179
ˈa_n	ˈa_n	3.089
ɕ	ɡ̊	2.996
<#_n	<#_n	2.924
ŋ	n_d	2.828
ˈɔʊ̯	ˈaʊ̯_#>	2.81
n	n_ʃ	2.745
ʦ	ɐ_ʦ_#>	2.737
ˈeː	ˈeː	2.687
ˈɛ	ˈeː	2.588
<#	<#_ˈaɪ̯	2.575
<#	<#	2.537
#>	#>	2.537
ŋ	ŋ_#>	2.526
ə	ə_n	2.513
k_#>	k	2.488
ˈɛ	ˈeː_b	2.462
ŋ	n	2.442
x	t	2.303
ˈɛ	ˈa	2.231
ˈʏ	ˈɔʏ̯	2.189
d̥	ˈaː_d̥	2.148
<#	<#_ˈa	2.134
n_ʃ	ʃ	2.113
ˈoː	ˈaː_ɐ	2.081
n	<#_n	2.074
ˈa	ˈaː_d̥	2.025
ɕ	t	2.004
ɡ̊	ŋ_#>	1.995
ɫ	l_ə	1.93
ˈɔʊ̯_#>	ˈaʊ̯	1.92
d	t	1.919
ʋ	v	1.869
ˈa	ˈaː	1.868
ˈaː	n_ˈaː	1.832
#>	ˈeː	1.763
f	f_#>	1.694
k_#>	k_ə_#>	1.68
ɐ	ˈaː_ɐ	1.669
d	t_n	1.629
ŋ_ɡ̊	ŋ	1.597
ˈɛ_v	ˈeː	1.543
ŋ_ɡ̊_#>	ŋ_#>	1.526
m	ˈaʊ̯_m	1.497
ˈo	ˈɔ	1.478
ˈɔ	ˈoː	1.473
ˈa_d̥	d̥	1.45
ɐ	ˈaː	1.408
ˈɪ	ˈiː	1.404
j	ɡ	1.391
k_ə	k_n	1.349
n_ˈaː	ˈaː	1.303
ə	ɪ	1.289
ˈa_d̥	ˈaː	1.283
<#_n	n	1.26
ˈoː	ˈaʊ̯	1.256
f_ə	f_n	1.214
ˈoː_ɐ	ˈaː	1.195
ˈoː	ˈaʊ̯_m	1.127
ˈoː	ɐ	1.116
ˈɛː	ɐ	1.095
ˈoː_m	m	1.014
