Phone1	Phone2	Surprisal
a	a	0.0
a_d	a	0.0
a_r	e_r	0.0
b	b	0.0
d	d	0.255
d	-	2.625
d_e	r_e	0.0
e	e	0.441
e	-	2.768
e	o	3.099
e_r	r_o	0.0
f	f	0.0
i	i	0.757
i	e	1.293
j	j	0.511
j	-	2.691
j	ʤ	2.804
j_a	j_a	0.0
j_l	o	0.0
k	k	0.031
k	k_w	5.536
k_r	k_r	0.0
l	ɰ	0.822
l	l	1.203
l_a	a	0.0
m	m	0.094
m	m_ˈɛ	3.989
n	n	0.0
o	o	0.0
p	p	0.0
r	r	0.0
r_a	r_a	0.0
r_e	r	0.0
s	s	0.0
t	t	0.0
t_a	t_a	0.0
u	o	0.404
u	u	2.035
v	v	0.0
w	w	0.0
z	z	0.229
z	s_e	2.767
ð	z	0.0
ŋ	ŋ	0.359
ŋ	-	2.897
ŋ	n	3.542
ɡ	ɡ	0.0
ɲ	ɲ	0.0
ʤ	z	0.832
ʤ	ʤ	1.19
ʧ	ʧ	0.0
ˈa	ˈa	0.879
ˈa	ˈe	1.382
ˈa	-	3.782
ˈa_j	ˈe	0.0
ˈaː	ˈa	0.171
ˈaː	ˈo	3.16
ˈaː_t	ˈa_t	0.0
ˈe	ˈi	0.405
ˈe	-	2.03
ˈi	ˈi	0.0
ˈiː	ˈe	1.481
ˈiː	ˈi	1.501
ˈiː	j_ˈe	1.793
ˈiː_r	ˈi_r	0.0
ˈo	ˈu	0.748
ˈo	ˈo	2.305
ˈo	ˈɔ	2.305
ˈuː	ˈu	0.601
ˈuː	ˈo	1.553
ˈæ	ˈe	0.0
ˈɔ	ˈɔ	0.0
ˈɔː	ˈɔ	0.573
ˈɔː	ˈo	2.177
ˈɔː	-	3.23
ˈɛ	ˈa	0.337
ˈɛ	ˈɛ	2.261
ˈɛ_l	ˈɛ_o	0.758
ˈɛ_l	ˈɛ	1.291
ˈɛː	ˈɛ	0.463
ˈɛː	j_ˈɛ	1.864
ˈʌ	ˈo	0.284
ˈʌ	-	2.483
ˈʌu̯	ˈo	0.44
ˈʌu̯	-	1.928
θ	s	0.0
