Phone1	PhonEnv	Phone2	Surprisal	OOV_Smoothed
a	#|S|>_F	a	4.5311503138849805	4.736146706164449
a	#|S|>_N	a	0.0027832384692347716	4.736146706164449
a	<|S|#	a	0.04709539229811471	4.736146706164449
a	<|S|#	v_a	4.598925501431479	4.736146706164449
a	<|S|=_F	a	1.8964610300438312	4.736146706164449
a	<|S|>	a	0.33433053900717663	4.736146706164449
a	<|S|>	ˈa	3.7697052298363345	4.736146706164449
a	<|S|>	a_v	4.218668851719839	4.736146706164449
a	<|S|>_F	a	2.06878368185489	4.736146706164449
a	<|S|>_F	a_v	3.8028977675775906	4.736146706164449
a	<|S|>_N	a	1.1389442321543952	4.736146706164449
a	<|S|>_N	ˈa	3.5833390797621845	4.736146706164449
a	<|S|>_R	a	0.9486980489174273	4.736146706164449
a	F_<|S|#	a	1.4330441222038999	4.736146706164449
a	F_<|S|#	v_a	4.118646523167444	4.736146706164449
a	F_<|S|>_N	ˈa	2.8532663754760708	4.736146706164449
a	F_=|S|#	a	1.8972419209350144	4.736146706164449
b	#|S|<	b	0.0	4.736146706164449
b	#|S|<_F	b	0.0	4.736146706164449
b	#|S|<_R	b	2.8416880236986697	4.736146706164449
b	>|S|<	b	0.0	4.736146706164449
b	>|S|<_F	b	1.8944586824657796	4.736146706164449
d	#|S|<	d	0.014996399783271436	4.736146706164449
d	#|S|<_F	d	0.005967173448385334	4.736146706164449
d	#|S|<_R	d	2.8436180577054135	4.736146706164449
d	>|S|#	d	4.041688023698669	4.736146706164449
d	>|S|<	d	0.35490266694421607	4.736146706164449
d	>|S|<	-	3.203962910866674	4.736146706164449
d	>|S|<_F	d	0.4187650262819725	4.736146706164449
d	>|S|<_F	-	3.0721830109117967	4.736146706164449
d	F_>|S|#	d	4.570459261653615	4.736146706164449
d	F_>|S|<_F	d	0.6817720762002154	4.736146706164449
d	F_>|S|<_F	-	2.78394522333677	4.736146706164449
e	#|S|>	ˈe	2.1800754773250275	4.736146706164449
e	#|S|>	i	3.097604966717404	4.736146706164449
e	#|S|>	-	3.4541922406102814	4.736146706164449
e	#|S|>	e	3.8978770158860714	4.736146706164449
e	#|S|>	r_e	4.669188728448657	4.736146706164449
e	#|S|>_N	ˈe	2.8650146407884005	4.736146706164449
e	<|S|#	e	2.3150644377972833	4.736146706164449
