Phone1	Phone2	PMI
b	b	8.326
zʲ	zʲ	8.131
ˈæ	ˈæ	7.936
kʲ	kʲ	7.936
ʐ	ʐ	7.465
ʂ	ʂ	7.465
ˈu	ˈu	7.357
nʲ	nʲ	7.219
ʨ	ʨ	7.131
dʲ	dʲ	7.131
ʦ	ʦ	7.001
m	m	7.001
ˈɨ	ˈɨ	6.936
x	x	6.917
z	z	6.755
pʲ	pʲ	6.617
ɪ_ɫ	ɪ_ɫ	6.609
ˈɵ	ˈɵ	6.593
mʲ	mʲ	6.593
p	p	6.529
sʲ	sʲ	6.408
rʲ	rʲ	6.357
ˈi	ˈi	6.326
d	d	6.213
vʲ	vʲ	6.075
n	n	6.024
ɡ	ɡ	5.913
lʲ	lʲ	5.898
v	v	5.871
s	s	5.741
ɨ	ɨ	5.664
ˈɛ	ˈɛ	5.555
bʲ	bʲ	5.553
ɐ	ɐ	5.467
t	t	5.392
ʊ	ʊ	5.358
ˈa	ˈa	5.19
k	k	5.167
e	e	5.163
j	j	5.13
r	r	5.11
ˈe	ˈe	5.087
tʲ	tʲ	5.059
ɫ	ɫ	4.981
ə	ə	4.725
ɪ	ɪ	4.705
ˈo	ˈo	4.404
ɪ_tʲ	ɪ_tʲ	3.31
k_r	k_r	3.31
ˈo_#>	ˈo_#>	3.299
<#_ˈo	<#_ˈo	3.299
ˈe_ɫ	ˈe_ɫ	3.294
ɪ_t	ɪ_t	3.294
ɐ_ɫ	ɐ_ɫ	3.294
ˈo	ˈo_#>	2.013
ˈo	<#_ˈo	2.013
ɫ	ɪ_ɫ	1.594
ˈo_#>	ˈo	1.487
<#_ˈo	ˈo	1.487
ɪ	ɪ_ɫ	1.362
<#	<#_ˈo	1.299
#>	ˈo_#>	1.299
<#	<#	0.917
#>	#>	0.917
ɪ_ɫ	ɫ	0.54
t	ɪ_t	0.326
ɪ_ɫ	ɪ	0.308
ɐ	ɐ_ɫ	0.294
r	k_r	0.281
ˈe	ˈe_ɫ	0.265
k	k_r	0.227
tʲ	ɪ_tʲ	0.203
ɫ	ˈe_ɫ	0.164
ɫ	ɐ_ɫ	0.164
ɪ	ɪ_t	0.12
ɪ	ɪ_tʲ	0.058
ɫ	ɪ	-0.088
ɪ	ɫ	-0.088
ˈe	ɫ	-0.103
ɫ	ˈe	-0.103
ɐ	ɫ	-0.111
ɫ	ɐ	-0.141
ɪ_t	t	-0.197
k_r	r	-0.248
ˈe_ɫ	ˈe	-0.257
ɐ_ɫ	ɐ	-0.257
k_r	k	-0.301
ɪ_tʲ	tʲ	-0.326
ˈe_ɫ	ɫ	-0.359
ɐ_ɫ	ɫ	-0.359
ɪ_t	ɪ	-0.403
ɪ_tʲ	ɪ	-0.47
<#	ˈo	-0.513
#>	ˈo	-0.513
r	k	-0.981
k	r	-0.981
ˈo_#>	#>	-1.083
<#_ˈo	<#	-1.083
ˈo	<#	-2.369
ˈo	#>	-2.369
ɪ	tʲ	-4.667
tʲ	ɪ	-4.667
ɪ	t	-inf
t	ɪ	-inf
