Phone1	Phone2	Surprisal
a	ɔ	0.465
a	a	2.122
a	-	4.456
b	b	0.313
b	β	2.36
b_e	w	0.0
bː	β	0.0
c	k_l	0.991
c	l	1.009
d	-	1.243
d	d	1.348
d	j_ʀ	3.259
d	z	3.641
dː	t	0.0
e	e	0.386
e	ɾ_e	2.783
e	-	3.481
e_r	ɾ	0.0
f	f	0.0
fː	f	0.0
i	e	0.736
i	i	2.034
i	s	3.424
i	-	4.007
j	l	1.22
j	-	1.405
j	j	2.374
j_a	l_ɔ	0.0
k	k	0.357
k	ɣ	2.19
kː	k	0.0
l	l	0.413
l	-	2.704
l	w	3.386
lː	l	0.0
lː_a	l_ɔ	0.0
m	m	0.124
m	-	3.599
m_i	nː	0.0
mː	m_b	0.0
n	n	0.544
n	-	2.049
n	n_d	3.784
n_ˈu	n_ˈi	0.0
nː	n	0.0
o	a_w	0.705
o	e	1.371
p	p	0.302
p	β	2.405
p_e	β	0.0
r	ɾ	0.887
r	ʀ	1.703
r	-	2.717
rː	ʀ	0.0
s	s	0.168
s	e_s	3.183
sː	s	0.0
t	t	0.844
t	ð	1.637
t	-	3.042
t_r	j_ɾ	0.0
tː	t	0.905
tː	ʧ	1.102
tː_i	mː	0.0
u	u	1.504
u	e	1.581
u	w	2.747
u	-	4.032
u	ɔ	4.22
u	y	4.337
v	b	0.659
v	β	1.448
v_e	w	0.0
v_u	w	0.0
v_ˈa	β_ˈa	0.0
w	-	0.0
z	z	0.836
z	-	1.184
ŋ	ŋ	0.0
ɟ	ʤ	0.789
ɟ	-	2.068
ɟ	ɡ_l	2.452
ɡ	ɡ	0.881
ɡ	ɣ	1.892
ɡ	k	2.415
ɲ	ɲ	0.0
ɲ_u	ɲ	0.0
ʃ	s	0.625
ʃ	e_s	1.508
ʃː	j_s	0.0
ʎ	ʎ	0.0
ʎ_u	l	0.0
ʒ	-	0.0
ʤ	ʤ	0.0
ʦ	s	0.0
ʦː	ʦ	0.0
ʧ	z	0.889
ʧ	s	1.12
ʧ_e	ʦ	0.0
ʧː	s	0.0
ˈa	ˈa	0.027
ˈa	ˈa_t	5.736
ˈa_n	ˈa	0.0
ˈa_sː	ˈa_s	0.0
ˈe	ˈɛ	0.777
ˈe	j_ˈɛ	2.234
ˈe	ˈe	3.088
ˈe	j	3.532
ˈi	ˈi	0.219
ˈi	ˈe	2.829
ˈo	ˈu	0.986
ˈo	ˈɔ	2.091
ˈo	w	3.274
ˈo	-	3.671
ˈo	ˈa_w	3.671
ˈo_n	ˈu	0.0
ˈu	ˈy	0.343
ˈu	ˈu	2.24
ˈu_r	ˈy	0.0
ˈɔ	ˈu	1.061
ˈɔ	ˈɔ	1.659
ˈɔ	u	3.975
ˈɔ	ɥ_ˈɔ	4.251
ˈɔ	ˈa	4.275
ˈɔ	ɥ_ˈɛ	4.786
ˈɔ_n	ˈu	0.0
ˈɛ	ˈe	0.864
ˈɛ	ˈɛ	1.251
ˈɛ	e	5.04
