Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	aː	0.464
a	#|S|	a	2.447
a	#|S|	eː	3.907
a	#|S|>	aː	0.333
a	#|S|>	a	2.862
a	#|S|>	eː	4.322
a	#|S|>_A	aː	0.26
a	#|S|>_A	a	3.184
a	#|S|>_A	eː	4.644
a	#|S|A	aː	0.333
a	#|S|A	a	2.862
a	#|S|A	eː	4.322
a	<|S|	a	0.862
a	<|S|	eː	2.322
a	<|S|	aː	2.659
a	<|S|	j	3.737
a	<|S|#	a	0.246
a	<|S|#	aː	3.509
a	<|S|#	eː	4.322
a	<|S|>	a	1.586
a	<|S|>	eː	1.686
a	<|S|>	aː	2.274
a	<|S|>	j	3.101
a	<|S|>_A	a	1.65
a	<|S|>_A	eː	1.652
a	<|S|>_A	aː	2.259
a	<|S|>_A	j	3.067
a	<|S|>_N	a	0.136
a	<|S|>_N	eː	4.644
a	<|S|>_N_A	a	0.112
a	<|S|>_R	a	0.971
a	<|S|>_R	eː	1.184
a	<|S|>_R_A	a	0.976
a	<|S|>_R_A	eː	1.152
a	<|S|A	a	1.586
a	<|S|A	eː	1.686
a	<|S|A	aː	2.274
a	<|S|A	j	3.101
a	<|S|N	a	0.172
a	<|S|N	eː	4.322
a	<|S|N	aː	4.515
a	<|S|N_A	a	0.136
a	<|S|N_A	eː	4.644
a	<|S|R	a	0.964
a	<|S|R	eː	1.234
a	<|S|R	aː	4.515
a	<|S|R_A	a	0.971
a	<|S|R_A	eː	1.184
a	|S|#	a	0.303
a	|S|#	aː	3.358
a	|S|#	eː	3.907
a	|S|>	a	1.515
a	|S|>	eː	1.791
a	|S|>	aː	2.152
a	|S|>	j	3.206
a	|S|>_A	a	1.621
a	|S|>_A	eː	1.737
a	|S|>_A	aː	2.112
a	|S|>_A	j	3.152
a	|S|>_N	a	0.172
a	|S|>_N	eː	4.322
a	|S|>_N	aː	4.515
a	|S|>_N_A	a	0.136
a	|S|>_N_A	eː	4.644
a	|S|>_R	a	0.964
a	|S|>_R	eː	1.234
a	|S|>_R	aː	4.515
a	|S|>_R_A	a	0.971
a	|S|>_R_A	eː	1.184
a	|S|A	a	1.515
a	|S|A	eː	1.791
a	|S|A	aː	2.152
a	|S|A	j	3.206
a	|S|N	a	0.234
a	|S|N	eː	3.907
a	|S|N	aː	4.1
a	|S|N_A	a	0.172
a	|S|N_A	eː	4.322
a	|S|N_A	aː	4.515
a	|S|R	a	0.953
a	|S|R	eː	1.322
a	|S|R	aː	4.1
a	|S|R_A	a	0.964
a	|S|R_A	eː	1.234
a	|S|R_A	aː	4.515
b	#|S|	b	0.206
b	#|S|<	b	0.234
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	>|S|	b	0.0
b	>|S|<	b	0.0
b	>|S|<_F	b	0.0
b	>|S|F	b	0.0
b	F_>|S|	b	0.0
b	F_>|S|<	b	0.0
b	F|S|	b	0.0
b	F|S|<	b	0.0
b	|S|<	b	0.09
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
bʲ	#|S|	b_j	0.0
bʲ	#|S|<	b_j	0.0
bʲ	#|S|<_F	b_j	0.0
bʲ	#|S|F	b_j	0.0
bʲ	|S|<	b_j	0.0
bʲ	|S|<_F	b_j	0.0
bʲ	|S|F	b_j	0.0
b̥	>|S|	b	0.0
b̥	>|S|#	b	0.0
b̥	F_>|S|	b	0.0
b̥	F_>|S|#	b	0.0
b̥	F|S|	b	0.0
b̥	F|S|#	b	0.0
b̥	|S|#	b	0.0
d	#|S|	d	0.1
d	#|S|<	d	0.112
d	#|S|<_F	d	0.0
d	#|S|F	d	0.0
d	>|S|	d	0.0
d	>|S|<	d	0.0
d	>|S|<_F	d	0.0
d	>|S|<_R	d	0.0
d	>|S|F	d	0.0
d	>|S|R	d	0.0
d	F_>|S|	d	0.0
d	F_>|S|<	d	0.0
d	F_>|S|<_F	d	0.0
d	F_>|S|<_R	d	0.0
d	F_>|S|F	d	0.0
d	F_>|S|R	d	0.0
d	F|S|	d	0.0
d	F|S|<	d	0.0
d	F|S|<_F	d	0.0
d	F|S|<_R	d	0.0
d	F|S|F	d	0.0
d	F|S|R	d	0.0
d	|S|<	d	0.042
d	|S|<_F	d	0.0
d	|S|<_R	d	0.0
d	|S|F	d	0.0
d	|S|R	d	0.0
dʲ	>|S|	d_j	0.0
dʲ	>|S|<	d_j	0.0
dʲ	F_>|S|	d_j	0.0
dʲ	F_>|S|<	d_j	0.0
dʲ	F|S|	d_j	0.0
dʲ	F|S|<	d_j	0.0
dʲ	|S|<	d_j	0.0
i	#|S|	i	0.206
i	#|S|	iː	2.907
i	#|S|>	i	0.152
i	#|S|>	iː	3.322
i	#|S|>_A	i	0.12
i	#|S|>_A	iː	3.644
i	#|S|>_N	i	0.12
i	#|S|>_N	iː	3.644
i	#|S|>_N_A	i	0.1
i	#|S|>_N_A	iː	3.907
i	#|S|A	i	0.152
i	#|S|A	iː	3.322
i	#|S|N	i	0.152
i	#|S|N	iː	3.322
i	#|S|N_A	i	0.12
i	#|S|N_A	iː	3.644
i	<|S|	i	0.819
i	<|S|	iː	1.322
i	<|S|#	i	0.93
i	<|S|#	iː	1.074
i	<|S|>	i	0.819
i	<|S|>	iː	1.352
i	<|S|>_A	i	0.737
i	<|S|>_A	iː	1.528
i	<|S|>_F	i	0.12
i	<|S|>_F	iː	3.644
i	<|S|>_F_A	i	0.1
i	<|S|>_F_A	iː	3.907
i	<|S|>_N	iː	1.059
i	<|S|>_N	i	1.644
i	<|S|>_N_A	iː	1.049
i	<|S|>_N_A	i	1.697
i	<|S|>_R	i	0.12
i	<|S|>_R	iː	3.644
i	<|S|>_R_A	i	0.1
i	<|S|>_R_A	iː	3.907
i	<|S|A	i	0.737
i	<|S|A	iː	1.515
i	<|S|F	i	0.152
i	<|S|F	iː	3.322
i	<|S|F_A	i	0.12
i	<|S|F_A	iː	3.644
i	<|S|N	iː	1.074
i	<|S|N	i	1.567
i	<|S|N_A	iː	1.059
i	<|S|N_A	i	1.644
i	<|S|R	i	0.152
i	<|S|R	iː	3.322
i	<|S|R_A	i	0.12
i	<|S|R_A	iː	3.644
i	|S|#	i	0.907
i	|S|#	iː	1.1
i	|S|>	i	0.771
i	|S|>	iː	1.4
i	|S|>_A	i	0.693
i	|S|>_A	iː	1.58
i	|S|>_F	i	0.152
i	|S|>_F	iː	3.322
i	|S|>_F_A	i	0.12
i	|S|>_F_A	iː	3.644
i	|S|>_N	i	1.152
i	|S|>_N	iː	1.322
i	|S|>_N_A	i	1.184
i	|S|>_N_A	iː	1.322
i	|S|>_R	i	0.152
i	|S|>_R	iː	3.322
i	|S|>_R_A	i	0.12
i	|S|>_R_A	iː	3.644
i	|S|A	i	0.697
i	|S|A	iː	1.549
i	|S|F	i	0.206
i	|S|F	iː	2.907
i	|S|F_A	i	0.152
i	|S|F_A	iː	3.322
i	|S|N	i	1.1
i	|S|N	iː	1.322
i	|S|N_A	i	1.152
i	|S|N_A	iː	1.322
i	|S|R	i	0.206
i	|S|R	iː	2.907
i	|S|R_A	i	0.152
i	|S|R_A	iː	3.322
i_ˈ	<|S|	i	0.0
