Phone1	Phone2	Surprisal
a	ə	0.216
a	-	2.849
b	b	0.0
d	d	0.659
d	z	1.448
e	i	0.627
e	ə	1.504
f	f	0.813
f	-	1.215
i	i	0.0
j	ʎ	1.148
j	l	2.169
j	-	2.308
j	r	3.007
j_t	p_t	0.0
k	k	0.0
l	l	0.508
l	ʎ	2.074
l	r_i	4.08
m	m	0.0
n	n	0.0
p	p	0.526
p	-	2.711
p	kʲ	2.711
r	r	0.332
r	-	3.665
r	u	3.707
r	i	4.317
s	s	0.975
s	ʃ	1.745
s	ʦ	2.375
t	t	0.65
t	ʦ	2.364
t	p_t	2.568
u	u	0.0
v	v	1.506
v	p_u	2.444
v	j	2.84
v	p	2.906
v	-	3.059
v	w	3.817
w	-	0.0
z	-	1.0
z	ʦ	1.0
ŋ	n	0.226
ŋ	m	3.39
ŋ	ŋ	4.326
ɡ	ɡ	0.0
ɲ	m	0.0
ʤ	ɡ	1.181
ʤ	ʒ	1.499
ʤ	ʤ	2.284
ˈa	ˈɔ	1.259
ˈa	ˈa	1.367
ˈa	ˈa_t	2.861
ˈa	ɔ	4.134
ˈe	ˈa	1.229
ˈe	-	2.176
ˈe	e̯ˈa_w	2.476
ˈe	ˈe	2.537
ˈi	ˈi	0.194
ˈi	ˈu	2.993
ˈu	ˈu	0.765
ˈu	o̯ˈa	1.898
ˈu	ˈo	2.803
ˈy	ˈu	0.0
ˈø	ˈo	0.75
ˈø	o̯ˈa	1.303
ˈɔ	ˈo	1.208
ˈɔ	-	1.395
ˈɔ	w_ˈo	2.419
ˈə	ˈe	0.0
ˈɛ	ˈe	1.478
ˈɛ	ˈi	2.027
ˈɛ	ˈa	2.106
ˈɛ	e̯ˈa	3.267
ˈɛ	-	4.069
