Phone1	Phone2	Surprisal	OOV_Smoothed
a	ɐ	0.404112418716031	5.054086737912346
a	a	2.5571298504775313	5.054086737912346
a	-	4.44501732218864	5.054086737912346
b	b	0.3068434384709836	5.054086737912346
b	-	2.8180638991396627	5.054086737912346
b	p	4.716313342010012	5.054086737912346
d	d	0.25392921315976824	5.054086737912346
d	-	3.0089193276665465	5.054086737912346
d	ð	4.750063506550492	5.054086737912346
e	ɪ	1.0126666063547876	5.054086737912346
e	e	1.6323266412873787	5.054086737912346
e	a	2.9477870724414035	5.054086737912346
e	ʃ_e	4.545412214306945	5.054086737912346
f	f	-0.0	5.054086737912346
i	ɪ	0.6116292517353671	5.054086737912346
i	e	2.612200658224831	5.054086737912346
i	ˈe	3.5971513024067643	5.054086737912346
i	ɐ	4.787269349963916	5.054086737912346
i	i	4.818926828701146	5.054086737912346
j	ʎ	0.5867245694304184	5.054086737912346
j	j	2.484381543863296	5.054086737912346
j	j_β	3.2961666937039373	5.054086737912346
j	ɾ	4.220424689477542	5.054086737912346
k	k	0.06846822345754022	5.054086737912346
k	-	4.4312867058361345	5.054086737912346
l	l	0.30462822401911144	5.054086737912346
l	-	2.393279838607666	5.054086737912346
m	m	-0.0	5.054086737912346
n	n	0.6677887385400175	5.054086737912346
n	ɲ	2.379686778221191	5.054086737912346
n	-	2.4869893302853368	5.054086737912346
o	o	0.9907310234685881	5.054086737912346
o	-	1.009328912810958	5.054086737912346
p	p	0.29328539448975344	5.054086737912346
p	ʧ	3.1793972234706747	5.054086737912346
p	β	3.764652028896619	5.054086737912346
r	ɾ	0.4375082111408732	5.054086737912346
r	-	3.2241524863177378	5.054086737912346
r	r	3.3687471725985647	5.054086737912346
rː	ɾ_n	0.7756138149520824	5.054086737912346
rː	r	2.252459151032712	5.054086737912346
rː	-	2.279326559747519	5.054086737912346
s	s	-0.0	5.054086737912346
sː	l	0.24990388911084366	5.054086737912346
sː	s	2.652469826584071	5.054086737912346
t	t	0.2565519756672451	5.054086737912346
t	j_t	3.0520390513481575	5.054086737912346
t	ð	4.561755397639776	5.054086737912346
u	ʊ	0.26225194940245217	5.054086737912346
u	-	3.448135791665183	5.054086737912346
u	ɪ	4.080061209822421	5.054086737912346
v	-	-0.0	5.054086737912346
w	w	0.15741570624534293	5.054086737912346
w	-	3.274107232233407	5.054086737912346
z	s	0.4148602320548107	5.054086737912346
z	-	2.000531932396944	5.054086737912346
ð	ð	0.22527065072496136	5.054086737912346
ð	-	2.7902050988915184	5.054086737912346
ŋ	ŋ	-0.0	5.054086737912346
ɖː	l	-0.0	5.054086737912346
ɡ	ɡ	0.6061589148598727	5.054086737912346
ɡ	ɣ	1.5434816673683907	5.054086737912346
ɣ	ɣ	0.32242020274959593	5.054086737912346
ɣ	-	2.3199613403182267	5.054086737912346
ɲː	ɲ	-0.0	5.054086737912346
ʒ	θ	-0.0	5.054086737912346
ʣ	ʎ	-0.0	5.054086737912346
ʤ	ʃ	0.7363756719985339	5.054086737912346
ʤ	-	1.3228134306747539	5.054086737912346
ʧ	θ	0.0720121324163361	5.054086737912346
ʧ	ʧ	4.360238873252867	5.054086737912346
ˈa	ˈa	0.5079975565087516	5.054086737912346
ˈa	ˈɑ	2.646075591627248	5.054086737912346
ˈa	-	4.3096447922048435	5.054086737912346
ˈa	ˈe	4.835693653026104	5.054086737912346
ˈe	ˈe	0.893298103098388	5.054086737912346
ˈe	ˈɛ	1.213210401827189	5.054086737912346
ˈe	ˈe_j	5.044047920917802	5.054086737912346
ˈi	ˈi	0.5999734454083748	5.054086737912346
ˈi	ˈe	1.7000081623947843	5.054086737912346
ˈo	ˈo	0.713931246295073	5.054086737912346
ˈo	ˈɔ	1.5552650076775287	5.054086737912346
ˈo	o	4.3196971219426	5.054086737912346
ˈu	ˈu	0.8162043169895357	5.054086737912346
ˈu	ˈo	1.4005165757195026	5.054086737912346
ˈu	ˈɔ	4.230470085843688	5.054086737912346
β	β	-0.0	5.054086737912346
