Phone1	Phone2	PMI
<#_ɹ	<#_ɾ	8.605
ˈa_ɹ	ˈæ_ɾ	8.493
<#_tʰ	<#_t	8.442
<#_n	<#_n	8.189
<#_l	<#_ɫ	7.797
<#_ɡ̊	<#_x	7.767
ɹ_a	ɾ_ə	7.695
tʰ	<#_t	7.526
ˈai̯	ˈɪə̯	6.801
p	p	6.75
ˈiː	ˈeː	6.652
ɪ_ɹ	ə_ɾ	6.636
l	<#_ɫ	6.46
ɡ̊	<#_x	6.399
ˈɔːi̯	ˈʊə̯	6.346
ŋ	ŋ	6.329
ˈɛːi̯	ˈʊə̯	6.312
b̥	b	6.278
n	<#_n	6.241
ˈɛ	ˈæ	6.141
m_a	m_ə	6.061
ˈʉːu̯	ˈyː	6.013
m	m	5.828
f	v	5.682
ˈɔ̯aː	ˈɛː	5.632
k_#>	k_#>	5.599
ɡ̊	ɡ̊	5.431
ˈɪ	ˈɪ	5.334
ˈʊ	ˈɔ	5.236
kʰ	k	5.188
ʃ	s	5.142
v	v̥	5.133
ˈɛːa̯	ˈɑ	5.081
k	k	4.959
ˈʊ̯iː	ˈi	4.847
<#_l	ɫ	4.844
l	ɫ	4.799
<#_d̥	<#_d	4.792
s	z	4.777
ʰtː	x_t	4.77
d̥	d	4.728
ˈa	ˈɑ	4.668
ˈʊ̯iː	ˈiː	4.651
ˈɔ	ˈɑ	4.648
l̥	ɫ	4.648
ʰt	t	4.631
<#_tʰ	t	4.631
<#_ɡ̊	x	4.617
w	ˈuː	4.616
k	k_#>	4.599
ʰtː	t	4.559
ˈœ	ˈɔ	4.527
ˈɪ	ˈʏ	4.526
ˈɪ	ˈi	4.525
t	t	4.501
ˈa	ˈæ	4.472
n	n	4.415
<#_n	n	4.415
s	s	4.391
nː	n	4.386
ˈeː	ˈɪ	4.207
tʰ	d	4.126
ɹ	<#_ɾ	4.071
a	ˈɛː_#>	3.985
<#_v	<#_ʋ	3.961
ʤ̊ː	x	3.938
ˈɔːu̯	ˈuː	3.925
v_ʊ	v̥	3.91
v_a_#>	ˈɛː_#>	3.866
k_#>	k	3.827
ɡ̊	x	3.809
d̥	d̥	3.804
