Phone1	Phone2	Surprisal	OOV_Smoothed
<#_i	<#_i	0.0	5.003
a	a	0.893	5.003
a	e	2.7	5.003
a	u	3.115	5.003
a	ũ	3.115	5.003
a	e_ʔ	3.7	5.003
a_³⁵	e_⁵⁵	0.0	5.003
e_j	w_e	0.0	5.003
f	p	1.17	5.003
f	h_w	1.585	5.003
f	h	2.17	5.003
i	i	0.848	5.003
i	o_j	2.17	5.003
i	u_j	2.17	5.003
i_ŋ	ẽ	0.0	5.003
j	j	0.222	5.003
j	ĩ	2.807	5.003
j_o	a	0.0	5.003
j_ɛ	ĩ	0.0	5.003
k	k	0.0	5.003
kʰ	kʰ	0.0	5.003
l	l	0.485	5.003
l	n	1.807	5.003
m	b	1.0	5.003
m	m	1.0	5.003
n	ŋ	0.652	5.003
n	m	2.722	5.003
n	ã	3.044	5.003
n	l	3.459	5.003
o	a	0.807	5.003
o	i	1.222	5.003
p	p	0.0	5.003
pʰ	pʰ	0.807	5.003
pʰ	p	1.222	5.003
s	s	0.0	5.003
t	t	0.0	5.003
tʰ	tʰ	0.0	5.003
u	o_w	1.585	5.003
u	u	1.585	5.003
u	o	2.585	5.003
u	o_k̚	2.585	5.003
w	w	0.252	5.003
w	-	3.644	5.003
w	m	3.644	5.003
w_a	ɯ	0.0	5.003
w_ɔ	o	1.0	5.003
w_ɔ	o_ʔ	1.0	5.003
x	h	0.415	5.003
x	-	2.0	5.003
y	h_u	1.585	5.003
y	o_w	1.585	5.003
y	u	1.585	5.003
z̩	i	0.0	5.003
²¹⁴	⁵²	0.312	5.003
²¹⁴	³⁵	3.17	5.003
²¹⁴	²	3.585	5.003
³⁵	⁵⁵	0.122	5.003
³⁵	²	3.624	5.003
ŋ	ŋ	0.29	5.003
ŋ	ã	3.459	5.003
ŋ	ẽ	3.459	5.003
ɑ	a	0.778	5.003
ɑ	ɯ	2.0	5.003
ɑ	j	2.585	5.003
ɑ_w	o	0.0	5.003
ɕ	s	0.0	5.003
ə	u	0.0	5.003
ɛ	e	0.0	5.003
ɤ	e	1.415	5.003
ɤ	w_a	1.415	5.003
ɤ	ʣ	2.0	5.003
ɻ	i	0.0	5.003
ʂ	ʦ	0.807	5.003
ʂ	s	1.222	5.003
ʈ͡ʂ	t	1.0	5.003
ʈ͡ʂ	ʦ	1.0	5.003
ʈ͡ʂʰ	ʦʰ	0.678	5.003
ʈ͡ʂʰ	t	1.415	5.003
ʊ	a	0.0	5.003
ʐ	ʣ	0.0	5.003
ʐ̩	i	0.485	5.003
ʐ̩	a_j	1.807	5.003
ʦ	ʦ	0.0	5.003
ʦʰ	ʦʰ	0.0	5.003
ʨ	k	0.0	5.003
ʨʰ	kʰ	1.0	5.003
ʨʰ	k	2.0	5.003
ʨʰ	ʦʰ	2.0	5.003
⁵¹	²¹³	1.848	5.003
⁵¹	¹¹	1.848	5.003
⁵¹	⁴	2.363	5.003
⁵¹	³⁵	2.848	5.003
⁵¹	²	3.17	5.003
⁵⁵	³³	0.278	5.003
⁵⁵	²	3.0	5.003
⁵⁵	ʔ_²	4.322	5.003
