Phone1	Phone2	PMI
ə_l	ə_ɫ	9.617
ʋ_ˈa	ʋ_ˈɪ	9.412
<#_ʀ	<#_ɾ	8.818
ɕ_#>	x_#>	7.986
v̥	v̥	7.609
ʦ	<#_t	7.429
ˈo	ˈu	7.166
ɕ	x_#>	7.087
ʀ	<#_ɾ	6.742
p	p	6.729
ˈœ	ˈʏ	6.663
ʀ_ˈoː	ɾ_ˈɛː	6.327
b	b	6.294
m	m	5.993
ˈɛ	ˈæ	5.956
ˈɔ	ˈɔ	5.903
ˈe	ˈɪ	5.863
ˈɛː	ˈeː	5.813
ˈaʊ̯	ˈʊə̯	5.812
ˈɪ	ˈi	5.785
n_ə	n_ə	5.777
ˈeɪ̯	ˈɪə̯	5.733
ˈoː	ˈuː	5.73
s	z̥	5.723
f_ə	p_ə	5.723
ʋ	ʋ	5.713
ˈuː	ˈyː	5.625
ŋ	ŋ	5.607
v	v	5.593
z	z	5.56
d̥	d̥	5.519
ˈɛ	ˈeː	5.43
ˈa	ˈɑ	5.415
ˈɛː	ˈæ	5.405
ˈeː	ˈiː	5.401
ʃ	s	5.228
d	d	5.207
k	k	5.185
ˈaː	ˈɑ	5.149
f	v	5.1
f	f	5.024
ə_f	f	4.834
t	t	4.824
ˈɪ	ˈɪ	4.773
ˈeː	ˈɪə̯	4.763
v	v_ə	4.672
ˈeɪ̯	ˈæi̯	4.633
l	ɫ	4.598
x	x	4.571
ˈoː	ˈɛː	4.56
ʦ	t	4.453
n	n	4.433
j	<#_x	4.281
ɕ_#>	x	4.233
#>	x_#>	4.191
ˈuː	ˈʊə̯	4.175
ɡ̊	d̥	4.087
ɡ̊	ɡ̊	4.033
ˈiː	ˈi	3.914
<#_ʀ	ɾ	3.831
ʀ	ɾ	3.762
ɕ	x	3.742
ˈyː	ˈiː	3.739
ə	ə	3.595
s	s	3.583
ˈeː	ˈæi̯	3.528
ˈo	ˈɔ	3.441
ŋ	n	3.423
l_ˈaʊ̯	ɫ_ˈʊə̯	3.378
ɕ	k	3.339
f	p	3.329
ɣ	x	3.3
ˈaː	ˈɛː	3.23
ˈœ	ˈɪ	3.222
s	t	3.187
ˈyː	ˈʊə̯	3.131
ˈɔ	ˈʏ	3.129
ˈeɪ̯	ˈi	3.109
f_ʀ	v_ɾ	3.108
ˈa	ˈɒː	3.102
ʃ	z	3.032
<#	<#_x	3.032
ˈoː	ˈʊə̯	3.011
ɪ	ɪ	3.006
ʃ	s_x	2.981
ˈoː_f	ˈɛː_p	2.977
ˈa	ˈɑu̯	2.963
s_#>	s_#>	2.931
<#_n	<#_n	2.838
ˈa	ˈɪ	2.807
ʀ_ˈe	ɾ_ˈi	2.807
<#	<#_t	2.806
ŋ	n_d	2.768
<#	<#_ɾ	2.755
ɐ	ɾ	2.752
x_#>	k_#>	2.712
ˈa	ʋ_ˈɪ	2.674
ʋ	ʋ_ˈɪ	2.656
ɐ	ə_ɾ	2.596
<#	<#	2.546
#>	#>	2.546
x	x_t	2.41
ɐ	ə	2.401
ˈøː	ˈuː	2.367
ʋ_ˈa	ˈɪ	2.345
ə	ə_ɫ	2.312
x	k	2.303
ˈiː_ɐ	ˈiː_ɾ	2.232
ˈa_l	ˈɑu̯	2.206
s	s_#>	2.181
ˈoː_d	ˈuː	2.163
ʋ_ˈa	ʋ	2.113
x	k_#>	2.109
n	<#_n	2.107
l	ˈɑu̯	2.016
ˈoː	ɾ_ˈɛː	1.971
ˈoː	ˈɔ	1.953
ɕ_#>	k_#>	1.937
j	j	1.91
s_#>	s	1.886
#>	k_#>	1.868
ʀ	ɾ_ˈɛː	1.846
ɕ	k_#>	1.816
ʋ	ˈɪ	1.797
l	ə_ɫ	1.783
k	x	1.729
ʃ	x	1.679
ˈa	ʋ	1.612
l	l	1.601
x_#>	k	1.536
<#_n	n	1.488
ˈaʊ̯	ɫ_ˈʊə̯	1.459
ˈiː	ˈiː	1.446
s	z	1.433
k_#>	x	1.419
ˈe	ˈi	1.399
ˈiː	ˈɛː	1.359
ɕ	x_t	1.335
f_ə	p	1.313
s	z_ə	1.297
ˈɛː	ˈɛː	1.257
ˈaʊ̯	ˈyː	1.25
ʀ	ˈɛː	1.16
ˈaʊ̯	ɫ	1.159
j	x	1.112
ə_l	ɫ	1.09
n	n_ə	1.012
ɕ_#>	k	0.984
x	t	0.974
ʀ_ˈoː	ˈɛː	0.941
ə	p_ə	0.93
ə	ə_n	0.749
k_#>	x_ə_#>	0.727
ɕ	t	0.71
f	p_ə	0.687
ɕ	k_ə	0.61
ɐ	ˈiː	0.61
#>	x	0.6
ʀ	ˈi	0.563
ŋ	d	0.553
ˈiː	ˈiː_ɾ	0.523
#>	s_#>	0.444
ə	n_ə	0.359
k	x_ə	0.359
ˈoː	ˈɛː_p	0.342
ˈe	ɾ_ˈi	0.328
f	v_ɾ	0.32
ʀ	v_ɾ	0.284
n_ə	n	0.177
ʀ_ˈe	ˈi	0.173
<#	<#_n	0.171
ə_l	ə	0.141
ˈiː_ɐ	ˈiː	0.048
l	ˈʊə̯	-0.036
l	ɫ_ˈʊə̯	-0.038
l_ˈaʊ̯	ˈʊə̯	-0.04
ˈiː	ɾ	-0.069
k	s	-0.073
h_ˈo	ˈɔ	-0.073
ɐ	ɾ_ə	-0.082
f	ˈɛː_p	-0.091
f_ʀ	v	-0.099
k_s	s	-0.114
ʀ	ɾ_ˈi	-0.148
ˈe	ɾ	-0.17
ˈoː_f	ˈɛː	-0.183
ə	ɫ	-0.231
ʀ	v	-0.237
<#	<#_ˈɛː	-0.244
ˈoː_f	p	-0.259
#>	k	-0.261
ʀ_ˈoː	ɾ	-0.266
f_ə	ə	-0.279
ɐ	ˈiː_ɾ	-0.312
n_ə	ə	-0.325
ˈoː	ɾ	-0.331
k	x_ə_#>	-0.356
l_ˈaʊ̯	ɫ	-0.467
<#	x	-0.516
#>	s	-0.6
d	ɾ	-0.74
f_ʀ	ɾ	-0.807
ʀ_ˈe	ɾ	-0.836
<#	t	-0.92
f	ɾ	-0.983
ɕ_#>	#>	-1.054
<#_ʀ	<#	-1.054
ə_#>	#>	-1.149
<#_n	<#	-1.149
s_#>	#>	-1.152
k_#>	#>	-1.152
x_#>	#>	-1.153
<#	n	-1.179
h	<#	-1.192
h	<#_ˈɛː	-1.298
<#	ˈɛː	-1.328
d_ɐ	ɾ	-1.406
ə	n	-1.447
ˈiː_ɐ	ɾ	-1.467
j	<#	-1.541
#>	ə	-1.565
x	#>	-1.755
#>	x_ə_#>	-1.797
ʦ	<#	-1.804
n	<#	-1.88
s	#>	-1.902
ɕ	#>	-1.952
l	ə	-1.956
k_#>	ə	-2.126
<#	ɾ	-2.232
k	#>	-2.235
h	ˈɔ	-2.349
h	ˈɛː	-2.382
ə	#>	-2.383
ə	f	-2.392
ɡ̊	ə	-2.793
ˈoː	p	-2.897
ɕ	ə	-3.001
v	ə	-3.034
ʀ	<#	-3.13
f	ˈɛː	-3.185
n	ə	-3.765
f	ə	-5.14
k	ə	-5.15
s	ə	-5.204
d	ˈuː	-5.543
ə	p	-inf
