Phone1	Phone2	Surprisal
a	-	0.0
b	b	0.697
b	v	1.384
d	θ	0.952
d	d	1.664
d	ð	2.578
d_z	s	0.0
f	f	0.507
f	p	1.755
h	h	0.0
j	j	0.0
k	k	0.865
k	ʧ	1.694
k	ʧː	3.305
k	kː	4.624
k_ˈɛ	k	0.0
m	m	0.152
m	-	3.32
m_ə	m_ɑ	0.0
n	n	0.591
n	ɑ_n	2.315
n	-	3.827
n	nː	3.952
p	-	0.0
s	t	0.824
s	t_ɑ	1.412
s	s	4.079
s_t	s_t	0.0
t	d	0.417
t	t	2.382
t	θ	4.079
v	w	0.087
v	h_w	4.095
z	s	0.202
z	z	2.936
ŋ	ŋ	0.0
ə	e	1.411
ə	ɑ	1.512
ə	o	1.947
ə	iː	6.156
ə_ʀ	r_e	0.612
ə_ʀ	r	1.531
ɛ	-	0.0
ɡ	ɡ	1.402
ɡ	ɣ	2.207
ɡ	j	2.227
ɡ	ʤː	3.399
ɡ	-	4.299
ɡ	ɣ̊	4.448
ɡ_ʀ	ɡ_r	0.0
ɪ	i	0.0
ɫ	l	0.643
ɫ	ɫ	1.553
ɫ	ɫː	5.722
ɫ_d	ɫ_d	0.0
ʀ	r	0.168
ʀ	-	3.183
ʀ_ə	r	0.0
ʀ_ɛ	r	0.0
ʃ	s	0.949
ʃ	ʃ	1.053
ʃ_t	s_t	0.0
ʦ	t	0.602
ʦ	tː	1.552
ʧ	ʃː	0.0
ˈa	ˈɑ	1.094
ˈa	ˈæɑ̯	1.461
ˈa	ˈæ	3.73
ˈa	ˈi	4.43
ˈa	ˈiy̯	4.43
ˈa_n	ˈoː	0.0
ˈa_ʀ	r	0.0
ˈaɪ̯	ˈiː	0.998
ˈaɪ̯	ˈeːo̯	1.625
ˈaɪ̯	ˈyː	3.506
ˈaɪ̯	ˈiːy̯	3.524
ˈɔ	ˈo	1.861
ˈɔ	-	2.377
ˈɔ	ˈu	2.899
ˈɔ	ˈæːɑ̯	2.966
ˈɔ	ˈæː	3.105
ˈɔ	ˈy	3.608
ˈɔ	ˈæ	3.797
ˈɔ_b	bː	0.0
ˈɔ_ɡ	ˈæ_j	0.0
ˈɔɪ̯	ˈæːɑ̯	0.82
ˈɔɪ̯	ˈuː	1.618
ˈɔɪ̯	-	3.215
ˈɛ	ˈe	1.521
ˈɛ	ˈeo̯	2.369
ˈɛ	ˈiːy̯	2.636
ˈɛ	-	2.896
ˈɛ	ˈɛ	3.55
ˈɛ	ˈi	3.692
ˈɛɪ̯	ˈɑː	0.216
ˈɛɪ̯	-	2.845
ˈɪ	ˈi	0.951
ˈɪ	ˈeːo̯	2.682
ˈɪ	-	3.341
ˈɪ	ˈeː	3.571
ˈɪ	ˈy	3.936
ˈɪ	ˈeːo̯_w	4.351
ˈɪ	ˈeo̯	5.08
ˈɪ_ʀ	ˈeː	0.0
ˈʊ	ˈu	0.583
ˈʊ	ˈoː	2.293
ˈʊ	ˈo	3.741
ˈʊ	-	4.223
ˈʊ_t	ˈoː_d	0.0
χ	x	1.766
χ	ç	2.025
χ	ʧ	2.179
χ	ʧ_e	2.893
χ	xː	3.256
