Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	1.17
a	#|S|	-	3.585
a	#|S|	ə	3.585
a	#|S|	e	4.17
a	#|S|>	a	1.126
a	#|S|>	-	4.0
a	#|S|>	ə	4.0
a	#|S|>	e	4.585
a	#|S|>_N	a	3.907
a	#|S|>_N	-	4.322
a	#|S|>_N	ə	4.322
a	#|S|>_R	a	1.1
a	#|S|>_R	-	4.322
a	#|S|>_R	ə	4.322
a	#|S|N	a	3.585
a	#|S|N	-	4.0
a	#|S|N	ə	4.0
a	#|S|N	e	4.585
a	#|S|R	a	1.126
a	#|S|R	-	4.0
a	#|S|R	ə	4.0
a	#|S|R	e	4.585
a	<|S|	-	1.71
a	<|S|	ə	1.71
a	<|S|	e	2.295
a	<|S|	a	2.433
a	<|S|>	-	1.678
a	<|S|>	ə	1.678
a	<|S|>	e	2.263
a	<|S|>	a	2.585
a	<|S|>_N	e	0.263
a	<|S|>_N	a	3.907
a	<|S|>_N	-	4.322
a	<|S|>_N	ə	4.322
a	<|S|N	e	0.337
a	<|S|N	a	3.585
a	<|S|N	-	4.0
a	<|S|N	ə	4.0
a	|S|>	a	1.791
a	|S|>	-	2.206
a	|S|>	ə	2.206
a	|S|>	e	2.791
a	|S|>_N	e	1.778
a	|S|>_N	a	3.585
a	|S|>_N	-	4.0
a	|S|>_N	ə	4.0
a	|S|>_R	a	1.126
a	|S|>_R	-	4.0
a	|S|>_R	ə	4.0
a	|S|>_R	e	4.585
a	|S|N	e	1.848
a	|S|N	a	3.17
a	|S|N	-	3.585
a	|S|N	ə	3.585
a	|S|R	a	1.17
a	|S|R	-	3.585
a	|S|R	ə	3.585
a	|S|R	e	4.17
ã	<|S|	ɨ	0.0
ã	<|S|>	ɨ	0.0
ã	<|S|>_N	ɨ	0.0
ã	<|S|N	ɨ	0.0
ã	|S|>	ɨ	0.0
ã	|S|>_N	ɨ	0.0
ã	|S|N	ɨ	0.0
b	#|S|	b	0.314
b	#|S|	f_r	2.353
b	#|S|<	b	0.326
b	#|S|<	f_r	2.305
b	#|S|<_F	b	0.618
b	#|S|<_F	f_r	1.52
b	#|S|F	b	0.59
b	#|S|F	f_r	1.575
b	>|S|	b	0.392
b	>|S|	f_r	4.392
b	>|S|<	b	0.415
b	>|S|<_F	b	0.807
b	>|S|<_R	b	0.807
b	>|S|F	b	0.763
b	>|S|R	b	0.763
b	F_>|S|	b	1.107
b	F_>|S|<	b	1.191
b	F_>|S|<_F	b	0.838
b	F_>|S|<_R	b	2.807
b	F_>|S|F	b	0.807
b	F_>|S|R	b	2.544
b	F|S|	b	0.977
b	F|S|	f_r	4.392
b	F|S|<	b	1.107
b	F|S|<_F	b	0.807
b	F|S|<_R	b	2.544
b	F|S|F	b	0.763
b	F|S|R	b	2.222
b	|S|<	b	0.348
b	|S|<	f_r	2.933
b	|S|<_F	b	0.637
b	|S|<_F	f_r	2.0
b	|S|<_R	b	0.763
b	|S|F	b	0.585
b	|S|F	f_r	2.07
b	|S|R	b	0.692
b	|S|R	f_r	4.392
b_ɾ	>|S|	p_r	0.0
b_ɾ	>|S|<	p_r	0.0
b_ɾ	>|S|<_F	p_r	0.0
b_ɾ	>|S|F	p_r	0.0
b_ɾ	F_>|S|	p_r	0.0
b_ɾ	F_>|S|<	p_r	0.0
b_ɾ	F_>|S|<_F	p_r	0.0
b_ɾ	F_>|S|F	p_r	0.0
b_ɾ	F|S|	p_r	0.0
b_ɾ	F|S|<	p_r	0.0
b_ɾ	F|S|<_F	p_r	0.0
b_ɾ	F|S|F	p_r	0.0
b_ɾ	|S|<	p_r	0.0
b_ɾ	|S|<_F	p_r	0.0
b_ɾ	|S|F	p_r	0.0
d	#|S|	z	1.907
d	#|S|	t	2.1
d	#|S|<	z	1.93
d	#|S|<	t	2.515
d	#|S|<_F	z	1.12
d	#|S|<_F	t	2.837
d	#|S|<_R	t	2.837
d	#|S|<_R	z	4.059
d	#|S|F	z	1.152
d	#|S|F	t	2.515
d	#|S|R	t	2.515
d	#|S|R	z	3.737
d	>|S|	t	0.411
d	>|S|	z	3.322
d	>|S|<	t	0.399
d	>|S|<	z	3.737
d	>|S|<_F	t	0.358
d	>|S|<_F	z	4.059
d	>|S|F	t	0.368
d	>|S|F	z	3.737
d	F_>|S|	t	0.29
d	F_>|S|	z	3.737
d	F_>|S|<	t	0.276
d	F_>|S|<	z	4.059
d	F_>|S|<_F	t	0.431
