Phone1	Phone2	PMI
t_#>	t_#>	10.208
<#_n	<#_n	9.875
s_#>	s_#>	9.736
r_#>	r_#>	9.68
<#_r	<#_r	9.68
k_#>	k_#>	9.541
l_#>	lʲ_#>	9.495
<#_u̯ɛ	<#_ɐ	9.328
w_#>	ɫ_#>	9.25
l_a	lʲ_e	9.066
<#_l	<#_lʲ	8.947
<#_j	<#_j	8.939
<#_ʦ	<#_tʲ	8.856
w_a	ɫ_a	8.722
ʒ̊	ʐ̊	8.203
t	t_#>	7.844
l	lʲ_#>	7.775
d̥	d̥	7.66
j	<#_j	7.409
ʒ	ʐ	7.381
n	<#_n	7.336
ɲ	nʲ	7.254
k	k_#>	7.239
ˈ_#>	ˈ_#>	7.235
ɔ_#>	ə_#>	7.216
r	r_#>	7.216
r	<#_r	7.216
x	x	7.089
l	<#_lʲ	7.088
n_#>	n_#>	6.944
s	s_#>	6.924
b	b	6.907
<#_x	<#_x	6.749
<#_t	<#_t	6.742
õ	u	6.638
u̯ɛ	<#_ɐ	6.636
ʦ	<#_tʲ	6.587
p	p	6.553
ʣ	dʲ	6.473
p	pʲ	6.406
ɡ	ɡ	6.358
z	zʲ	6.31
r̝	rʲ	6.294
d	d	6.181
z_ɛ	zʲ_ɪ	6.169
z	z	6.043
t_#>	t	6.043
w	ɫ_#>	6.033
x	<#_x	5.975
ɔ	ə_#>	5.965
t	t	5.888
n	n	5.855
<#_n	n	5.855
l_#>	lʲ	5.842
l	lʲ	5.842
k_u̯ɛ	k_o	5.842
<#_l	lʲ	5.842
ɡ̊	ɡ̊	5.775
m	mʲ	5.706
m	m	5.697
s_#>	s	5.691
k_#>	k	5.603
k	k	5.603
v	v	5.504
ə_ˈ	ɨ_ˈ	5.4
r_#>	r	5.4
r	r	5.4
<#_r	r	5.4
<#_u̯ɛ	ɐ	5.251
v	vʲ	5.145
s	sʲ	5.088
t	<#_t	5.083
n	n_#>	5.073
s	s	5.05
<#_j	j	4.963
ʦ	tʲ	4.941
ɔ_#>	ə	4.893
ʉ	u	4.704
<#_x	x	4.647
i	j	4.495
<#_ʦ	tʲ	4.477
u̯ɛ_#>	ə_#>	4.403
w_#>	ɫ	4.314
u	o	4.308
ʃ	ʨ	4.299
a	a	4.251
b	bʲ	4.187
e	e	4.117
w	ɫ	4.07
u̯ɛ	ɐ	4.056
<#_t	t	4.019
ə	ɨ	3.943
ʧ	kʲ	3.903
n_#>	n	3.873
e	ɪ	3.829
l	lʲ_e	3.822
ɛ	e	3.757
ã	ɪ	3.701
ɔ	ə	3.642
i	ɨ	3.492
<#_b	<#_b	3.478
j	j	3.433
ɞ	o	3.431
m_j	mʲ	3.369
v_a	v_ə	3.25
ɔ	o	3.228
<#_ʣ	<#_dʲ	3.208
u	ɵ	3.201
ə	i	3.141
<#_d	<#_d	3.133
ɞ	a	3.08
<#	<#_r	3.005
<#	<#_j	3.005
ʦ	ʦ	2.978
u̯ɛ	ə_#>	2.962
<#_ʦ	<#_ʦ	2.93
ˈ_#>	ˈ	2.927
<#	<#	2.901
#>	#>	2.901
u̯ɛ_#>	ə	2.892
b̥	b̥	2.885
b	<#_b	2.876
<#_s	<#_s	2.864
ˈ	ˈ_#>	2.85
a	e	2.797
ʣ	<#_dʲ	2.768
w	ɫ_ɨ	2.733
<#	<#_n	2.672
<#	<#_ɐ	2.615
<#	<#_tʲ	2.615
v_j	vʲ_ɪ	2.609
ˈ	ˈ	2.569
u̯ɛ	o	2.498
a	ə	2.496
ɛ	ɪ	2.495
<#_b	b	2.453
d	<#_d	2.428
a	lʲ_e	2.411
a_#>	ə_#>	2.357
ə	ɪ	2.341
ʦ	<#_ʦ	2.328
n	n_ɨ	2.327
<#	<#_lʲ	2.319
s	<#_s	2.313
a	ɫ_a	2.311
ʧ	kʲ_ɪ	2.261
l_a	lʲ	2.242
u̯ɛ	ə	2.231
i	i	2.231
#>	ˈ_#>	2.188
#>	ɫ_#>	2.188
#>	t_#>	2.188
#>	s_#>	2.188
#>	r_#>	2.188
#>	lʲ_#>	2.188
i	ɨ_j	2.148
ɔ	ɐ	2.138
ɛ	ɵ	2.124
<#_d	d	2.111
<#_ʣ	dʲ	2.099
w	ɫ_a	2.095
p_j	pʲ	2.079
#>	k_#>	2.05
<#_ʦ	ʦ	2.02
f	vʲ	2.019
