Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	0.507
a	#|S|	-	3.755
a	#|S|>	a	0.526
a	#|S|>	-	4.17
a	#|S|>_R	a	0.066
a	#|S|>_R	-	4.492
a	#|S|R	a	0.082
a	#|S|R	-	4.17
a	<|S|	a	0.443
a	<|S|	-	1.918
a	<|S|>	a	0.454
a	<|S|>	-	1.89
a	<|S|>_F	a	0.066
a	<|S|>_F	-	4.492
a	<|S|>_N	-	0.244
a	<|S|>_N	a	2.684
a	<|S|>_R	a	0.066
a	<|S|>_R	-	4.492
a	<|S|F	a	0.082
a	<|S|F	-	4.17
a	<|S|N	-	0.312
a	<|S|N	a	2.363
a	<|S|R	a	0.082
a	<|S|R	-	4.17
a	|S|>	a	0.462
a	|S|>	-	2.269
a	|S|>_F	a	0.082
a	|S|>_F	-	4.17
a	|S|>_N	-	0.312
a	|S|>_N	a	2.363
a	|S|>_R	a	0.082
a	|S|>_R	-	4.17
a	|S|F	a	0.111
a	|S|F	-	3.755
a	|S|N	-	0.433
a	|S|N	a	1.948
a	|S|R	a	0.111
a	|S|R	-	3.755
ã	#|S|	-	0.17
ã	#|S|	ɑ	3.17
ã	#|S|>	-	0.126
ã	#|S|>	ɑ	3.585
ã	#|S|>_N	-	0.1
ã	#|S|>_N	ɑ	3.907
ã	#|S|N	-	0.126
ã	#|S|N	ɑ	3.585
ã	<|S|	-	0.848
ã	<|S|	ɑ	1.17
ã	<|S|>	-	0.885
ã	<|S|>	ɑ	1.126
ã	<|S|>_N	-	0.907
ã	<|S|>_N	ɑ	1.1
ã	<|S|N	-	0.885
ã	<|S|N	ɑ	1.126
ã	|S|>	-	0.585
ã	|S|>	ɑ	1.585
ã	|S|>_N	-	0.585
ã	|S|>_N	ɑ	1.585
ã	|S|N	-	0.585
ã	|S|N	ɑ	1.585
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|F	b	0.0
b	>|S|	b	0.848
b	>|S|<	b	1.0
b	>|S|<_R	b	0.0
b	>|S|R	b	0.0
b	F_>|S|	b	2.0
b	F_>|S|<	b	2.322
b	F|S|	b	1.585
b	F|S|<	b	2.0
b	|S|<	b	0.134
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.115
d	#|S|	-	3.7
d	#|S|<	d	0.086
d	#|S|<	-	4.115
d	#|S|<_F	d	0.068
d	#|S|<_F	-	4.437
d	#|S|<_R	d	0.068
d	#|S|<_R	-	4.437
d	#|S|F	d	0.086
d	#|S|F	-	4.115
d	#|S|R	d	0.086
d	#|S|R	-	4.115
d	>|S|	-	0.427
d	>|S|	d	1.963
d	>|S|<	-	0.308
d	>|S|<	d	2.379
d	>|S|<_R	-	0.241
d	>|S|<_R	d	2.7
d	>|S|R	-	0.308
d	>|S|R	d	2.379
d	|S|<	d	0.379
d	|S|<	-	2.115
d	|S|<_F	d	0.086
d	|S|<_F	-	4.115
d	|S|<_R	-	0.689
d	|S|<_R	d	1.397
d	|S|F	d	0.115
d	|S|F	-	3.7
d	|S|R	-	0.794
d	|S|R	d	1.241
e	#|S|	e	1.585
e	#|S|>	e	2.0
e	<|S|	e	0.363
e	<|S|>	e	0.415
e	<|S|>_F	e	0.737
e	<|S|F	e	0.678
e	|S|>	e	1.138
e	|S|>_F	e	0.678
e	|S|F	e	0.585
f	#|S|	f	0.042
f	#|S|<	f	0.032
f	#|S|<_F	f	0.025
f	#|S|<_R	f	0.025
f	#|S|F	f	0.032
f	#|S|R	f	0.032
f	>|S|	f	1.086
f	>|S|	β	1.465
f	>|S|#	β	0.939
f	>|S|#	f	2.131
f	>|S|<	f	0.032
f	>|S|<_R	f	0.025
f	>|S|R	f	0.032
f	F_>|S|	β	0.939
f	F_>|S|	f	2.131
f	F_>|S|#	β	0.861
f	F_>|S|#	f	2.453
f	F|S|	β	1.079
f	F|S|	f	1.716
f	F|S|#	β	0.939
f	F|S|#	f	2.131
f	|S|#	β	1.079
f	|S|#	f	1.716
f	|S|<	f	0.042
f	|S|<_F	f	0.032
f	|S|<_R	f	0.032
f	|S|F	f	0.042
f	|S|R	f	0.042
f_l	#|S|	ʧ	0.0
f_l	#|S|<	ʧ	0.0
