Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	d	0.982
d	#|S|	tʰ	1.421
d	#|S|	ɕ	3.88
d	#|S|	-	5.17
d	#|S|<	d	1.0
d	#|S|<	tʰ	1.389
d	#|S|<	ɕ	3.848
d	#|S|<_F	tʰ	1.235
d	#|S|<_F	d	1.603
d	#|S|<_F	ɕ	2.675
d	#|S|<_R	d	0.634
d	#|S|<_R	tʰ	1.609
d	#|S|F	tʰ	1.261
d	#|S|F	d	1.542
d	#|S|F	ɕ	2.735
d	#|S|R	d	0.646
d	#|S|R	tʰ	1.615
d	>|S|	d	0.714
d	>|S|	-	2.254
d	>|S|	tʰ	3.295
d	>|S|<	d	0.699
d	>|S|<	-	2.15
d	>|S|<	tʰ	3.71
d	F_>|S|	d	0.96
d	F_>|S|	-	1.337
d	F_>|S|	tʰ	3.71
d	F_>|S|<	d	0.968
d	F_>|S|<	-	1.263
d	F_>|S|<	tʰ	4.032
d	F|S|	d	0.948
d	F|S|	-	1.469
d	F|S|	tʰ	3.295
d	F|S|<	d	0.96
d	F|S|<	-	1.337
d	F|S|<	tʰ	3.71
d	|S|<	d	0.9
d	|S|<	tʰ	1.762
d	|S|<	-	3.636
d	|S|<	ɕ	4.221
d	|S|<_F	tʰ	1.261
d	|S|<_F	d	1.542
d	|S|<_F	ɕ	2.735
d	|S|<_R	d	0.646
d	|S|<_R	tʰ	1.615
d	|S|F	tʰ	1.304
d	|S|F	d	1.446
d	|S|F	ɕ	2.839
d	|S|F	-	5.17
d	|S|R	d	0.667
d	|S|R	tʰ	1.626
d	|S|R	-	5.17
d_ˈi	#|S|	j_ˈʉː	0.0
d_ˈi	#|S|>	j_ˈʉː	0.0
d_ˈi	#|S|>_R	j_ˈʉː	0.0
d_ˈi	#|S|R	j_ˈʉː	0.0
d_ˈi	|S|>	j_ˈʉː	0.0
d_ˈi	|S|>_R	j_ˈʉː	0.0
d_ˈi	|S|R	j_ˈʉː	0.0
d̥	>|S|	d	0.302
d̥	>|S|	lː	3.761
d̥	>|S|#	d	0.325
d̥	>|S|#	lː	3.785
d̥	F_>|S|	d	0.03
d̥	F_>|S|#	d	0.024
d̥	F|S|	d	0.041
d̥	F|S|	lː	5.17
d̥	F|S|#	d	0.03
d̥	|S|#	d	0.302
d̥	|S|#	lː	3.761
i	<|S|	ɔ	0.0
i	<|S|>	ɔ	0.0
i	<|S|>_N	ɔ	0.0
i	<|S|N	ɔ	0.0
i	|S|>	ɔ	0.0
i	|S|>_N	ɔ	0.0
i	|S|N	ɔ	0.0
k	#|S|	kʰ	0.568
k	#|S|	k	2.807
k	#|S|	ɕ	2.89
k	#|S|	kː	4.392
k	#|S|<	kʰ	0.485
k	#|S|<	ɕ	2.807
k	#|S|<	k	3.222
k	#|S|<	kː	4.807
k	#|S|<_F	ɕ	0.869
k	#|S|<_F	kʰ	1.564
k	#|S|<_F	k	3.544
k	#|S|<_F	kː	5.129
k	#|S|<_N	kʰ	0.199
k	#|S|<_N	k	3.544
k	#|S|<_N	kː	5.129
k	#|S|F	ɕ	0.949
k	#|S|F	kʰ	1.559
k	#|S|F	k	3.222
k	#|S|F	kː	4.807
k	#|S|N	kʰ	0.253
k	#|S|N	k	3.222
k	#|S|N	kː	4.807
k	>|S|	k	0.705
k	>|S|	kː	2.29
k	>|S|	kʰ	3.07
k	>|S|	ɕ	5.392
k	>|S|#	k	0.548
k	>|S|#	kː	2.726
k	>|S|#	kʰ	3.485
k	>|S|<	kː	0.9
k	>|S|<	k	1.485
k	>|S|<	kʰ	3.485
k	>|S|=	k	0.222
k	>|S|=	kʰ	3.485
k	>|S|=	kː	4.807
k	F_>|S|	k	0.844
k	F_>|S|	kː	1.575
k	F_>|S|	kʰ	3.485
k	F_>|S|#	k	0.606
k	F_>|S|#	kː	1.959
k	F_>|S|#	kʰ	3.807
k	F_>|S|<	kː	0.271
k	F_>|S|<	k	3.544
k	F_>|S|<	kʰ	3.807
k	F_>|S|=	k	0.175
k	F_>|S|=	kʰ	3.807
k	F_>|S|=	kː	5.129
k	F|S|	k	0.881
k	F|S|	kː	1.67
k	F|S|	kʰ	3.07
k	F|S|	ɕ	5.392
k	F|S|#	k	0.637
k	F|S|#	kː	2.0
k	F|S|#	kʰ	3.485
k	F|S|<	kː	0.348
k	F|S|<	k	3.222
k	F|S|<	kʰ	3.485
k	F|S|=	k	0.222
k	F|S|=	kʰ	3.485
k	F|S|=	kː	4.807
k	|S|#	k	0.609
k	|S|#	kː	2.735
k	|S|#	kʰ	3.07
k	|S|#	ɕ	5.392
k	|S|<	kʰ	0.828
k	|S|<	k	2.417
k	|S|<	kː	2.873
k	|S|<	ɕ	3.149
k	|S|<_F	ɕ	0.949
k	|S|<_F	kʰ	1.559
k	|S|<_F	k	3.222
k	|S|<_F	kː	4.807
k	|S|<_N	kʰ	0.253
k	|S|<_N	k	3.222
k	|S|<_N	kː	4.807
k	|S|=	k	0.305
k	|S|=	kʰ	3.07
k	|S|=	kː	4.392
k	|S|=	ɕ	5.392
k	|S|F	ɕ	1.095
k	|S|F	kʰ	1.551
k	|S|F	k	2.807
k	|S|F	kː	4.392
k	|S|N	kʰ	0.348
k	|S|N	k	2.807
k	|S|N	kː	4.392
k	|S|N	ɕ	5.392
m	#|S|	m	0.141
m	#|S|	mː	3.421
m	#|S|<	m	0.105
m	#|S|<	mː	3.837
m	#|S|<_F	m	0.083
m	#|S|<_F	mː	4.158
m	#|S|F	m	0.105
m	#|S|F	mː	3.837
m	>|S|	m	0.803
m	>|S|	mː	1.229
m	>|S|#	m	0.504
m	>|S|#	mː	1.761
m	>|S|<	mː	0.286
m	>|S|<	m	2.474
m	F_>|S|	m	0.849
m	F_>|S|	mː	1.168
m	F_>|S|#	m	0.562
m	F_>|S|#	mː	1.632
m	F_>|S|<	mː	0.224
m	F_>|S|<	m	2.796
m	F|S|	m	0.803
m	F|S|	mː	1.229
m	F|S|#	m	0.556
m	F|S|#	mː	1.644
m	F|S|<	mː	0.286
m	F|S|<	m	2.474
m	|S|#	m	0.501
m	|S|#	mː	1.769
m	|S|<	m	0.456
m	|S|<	mː	1.883
m	|S|<_F	m	0.105
m	|S|<_F	mː	3.837
m	|S|F	m	0.141
m	|S|F	mː	3.421
n	#|S|	n	2.0
n	#|S|	nː	4.322
n	#|S|<	n	2.415
n	#|S|<	nː	4.737
n	#|S|<_F	n	2.737
n	#|S|<_F	nː	5.059
n	#|S|F	n	2.415
n	#|S|F	nː	4.737
n	<|S|	n	0.126
n	<|S|	nː	4.322
n	<|S|<	n	0.093
n	<|S|<	nː	4.737
n	<|S|<_F	n	0.074
n	<|S|<_F	nː	5.059
n	<|S|F	n	0.093
n	<|S|F	nː	4.737
