Phone1	Phone2	Surprisal
a	ɑ	1.851
a	o	2.141
a	ɑ_n	2.141
a	-	3.146
a	e	3.146
a	oː	4.531
b̥	b	0.059
b̥	p	4.651
b̥͡v̥	p͡f	0.0
d̥	t	0.504
d̥	d	1.894
d̥	tː	5.274
eː	ɛ_h	0.0
f	f	0.017
f	fː	6.397
h	h	0.0
i	-	0.0
j	j	0.0
kʰ	kʰ	0.233
kʰ	-	2.747
l	l	0.068
l	lː	4.434
l_d̥	l_t	0.8
l_d̥	l_d	1.232
m	m	0.299
m	m_b	3.755
m	b_ɑ	4.144
m	mː	4.145
n	n	0.515
n	ɑ	2.854
n	nː	3.117
n	n_d	4.431
r	r	0.0
s	s	0.624
s	s̻	1.509
s_ˈɒ	s_ˈɑ	0.0
v	w	0.028
v	v	5.722
v_ˈɒ	w	0.0
v_ˈɔ	w_ˈɑ	0.0
v̥	f_ɑ	0.0
x	x	0.374
x	xː	2.131
z̥	s̻ː	0.72
z̥	s	2.234
z̥	s_i	2.47
ç	x	0.898
ç	ɡ	1.57
ç	xː	2.983
ŋ	ŋ_ɡ	1.647
ŋ	ŋ	2.084
ŋ	ɡ_ɑ	2.095
ŋ	ɡ	2.997
ŋ	ɑ_n	3.551
ɐ	r	0.361
ɐ	ɑ_r	2.345
ɐ	ɛ_r	5.359
ɐ_n	r_n	0.0
ə	ɑ	0.0
ɡ̊	kː	0.343
ɡ̊	x	2.242
ɣ	ɡ_ɑ	0.0
ɣ̊	ɡ	1.429
ɣ̊	xː	1.496
ɣ̊	ɡ_ɑ	1.866
ɪ	ɑ	0.0
ɾ	ɛ	0.0
ʃ	s	0.975
ʃ	s_k	1.025
ʦ	ʦ	0.27
ʦ	ʦː	2.552
ˈa	k_ˈɑ	0.0
ˈaɪ̯	ˈiː	0.592
ˈaɪ̯	ˈiu̯	1.92
ˈaɪ̯	-	3.788
ˈaʊ̯	ˈuː	0.0
ˈaː	ˈei̯	0.666
ˈaː	ˈou̯	1.567
ˈaː	ou̯	4.964
ˈeː	ˈɛ	0.807
ˈeː	-	1.223
ˈiː	ˈio̯	1.332
ˈiː	ˈi	1.825
ˈiː	ˈuo̯	2.825
ˈiː	-	3.229
ˈiː	ˈeː	4.306
ˈiː	ˈie̯	5.485
ˈoː	ˈɑ	0.844
ˈoː	ˈɑː	1.175
ˈuː	ˈuo̯	0.746
ˈuː	ˈoː	1.656
ˈuː	ˈo	3.53
ˈɒ	ˈɑ	0.0
ˈɒː	ˈɑ	0.0
ˈɔ	ˈo	0.0
ˈɔ_ɐ	ˈu_r	0.0
ˈɘ	r_i	0.585
ˈɘ	rː	1.585
ˈɛ	ˈɛ	0.678
ˈɛ	ˈe	1.414
ˈɛː	-	0.0
ˈɪ	ˈi	0.349
ˈɪ	ˈu	2.22
ˈʊ	ˈu	0.204
ˈʊ	-	2.923
β	b	0.0
