Phone1	Phone2	Surprisal	OOV_Smoothed
a	ɔː	1.755	5.183
a	ʊ	1.755	5.183
a	ɐ	3.17	5.183
a	aː	3.755	5.183
a	j	3.755	5.183
a	o	3.755	5.183
a	u	3.755	5.183
a_j	ɔː_j	0.585	5.183
a_j	iː	1.585	5.183
a_w	ɐ_w	0.0	5.183
ã	n	0.0	5.183
b	m	0.0	5.183
e	aː	1.503	5.183
e	yː	2.087	5.183
e	ʊ	2.503	5.183
e	-	3.087	5.183
e	ɐ	3.087	5.183
e_⁵⁵	aː_²¹	0.0	5.183
ẽ	ŋ	0.0	5.183
h	h	1.379	5.183
h	f	1.7	5.183
h	-	2.7	5.183
h	j	2.7	5.183
h_w	f	0.0	5.183
i	iː	1.152	5.183
i	ɐ	1.737	5.183
i	e_j	2.737	5.183
i	j_ɐ	3.322	5.183
ĩ	iː_n	0.0	5.183
j	j	1.322	5.183
j	-	2.322	5.183
j	iː	2.322	5.183
j	ɛː	2.322	5.183
j_e	iː_w	0.0	5.183
k	k	0.348	5.183
k	kʰ	2.222	5.183
kʰ	h	0.415	5.183
kʰ	f	2.0	5.183
k̚	k̚	0.678	5.183
k̚	t̚	1.415	5.183
l	l	0.0	5.183
l_a	n_aː	0.0	5.183
m	m	0.0	5.183
n	l	0.0	5.183
o	ɔː	1.766	5.183
o	o_w	2.087	5.183
o	-	3.087	5.183
o	o	3.087	5.183
o	w	3.087	5.183
o	ʊ	3.087	5.183
o_j	ɐ_j	0.0	5.183
p	p	0.874	5.183
p	f	1.874	5.183
p	pʰ	2.459	5.183
pʰ	pʰ	0.0	5.183
s	s	0.0	5.183
t	t	0.848	5.183
t	ʦʰ	2.17	5.183
t	ʧ	2.17	5.183
tʰ	tʰ	0.0	5.183
u	ɐ	1.1	5.183
u	ɵ	1.907	5.183
u	aː	2.907	5.183
u	uː	2.907	5.183
w	w	0.692	5.183
w	-	2.392	5.183
w	j	3.392	5.183
w	ɔː	3.392	5.183
w_a	aː	0.0	5.183
w_e	e_j	0.0	5.183
²	³	0.788	5.183
²	⁵	1.248	5.183
²¹³	³³	0.0	5.183
³³	⁵⁵	0.0	5.183
³⁵	²²	0.0	5.183
¹¹	²²	0.0	5.183
ŋ	ŋ	0.962	5.183
ŋ	n	1.04	5.183
ɡ	ŋ	0.0	5.183
ɯ	yː	0.737	5.183
ɯ	ɔː	1.322	5.183
ʔ	k̚	0.893	5.183
ʔ	t̚	1.115	5.183
ʣ	j	0.0	5.183
ʣ_i	j_ɐ	0.0	5.183
ʦ	ʦ	0.874	5.183
ʦ	s	1.138	5.183
ʦʰ	ʦʰ	1.138	5.183
ʦʰ	ʧʰ	1.459	5.183
ʦʰ	s	2.459	5.183
⁴	²	0.0	5.183
⁵²	³⁵	0.485	5.183
⁵²	¹³	1.807	5.183
⁵⁵	²¹	0.0	5.183
