Language1,Phone1,Language2,Phone2,PMI
Aromanian,ˈa,Aromanian,ˈa,3.0736288810802277
Aromanian,ˈa,Aromanian,ˈe,0.39571404221351014
Aromanian,ˈa,Aromanian,o̯ˈa,0.5910255954911687
Aromanian,n,Aromanian,n,2.662206511482224
Aromanian,ʦ,Aromanian,ʦ,3.6375861597263857
Aromanian,r,Aromanian,r,2.614197292295864
Aromanian,p,Aromanian,p,3.37188299399338
Aromanian,ˈu,Aromanian,ˈu,3.3073444728558092
Aromanian,ʤ,Aromanian,ʤ,4.981320906427481
Aromanian,e̯ˈa,Aromanian,e̯ˈa,3.66091800560624
Aromanian,e̯ˈa,Aromanian,j,1.5458566678229464
Aromanian,w,Aromanian,w,4.575855798319315
Aromanian,ŋ,Aromanian,ŋ,5.674468086987426
Aromanian,j,Aromanian,e̯ˈa,1.0894730133055515
Aromanian,j,Aromanian,j,3.7583610154285925
Aromanian,ɲ,Aromanian,ɲ,4.827170226600222
Aromanian,ʧ,Aromanian,ʧ,5.386786014535645
Aromanian,b,Aromanian,b,4.065030174553325
Aromanian,ɨ,Aromanian,ɨ,3.6479599170573547
Aromanian,ˈe,Aromanian,ˈa,0.27727594509325476
Aromanian,ˈe,Aromanian,ˈe,3.8214642455024688
Aromanian,ə,Aromanian,ə,2.638516361003302
Aromanian,ə,Aromanian,i,-0.7397846566102568
Aromanian,l,Aromanian,l,3.4408758654803315
Aromanian,v,Aromanian,v,4.827170226600222
Aromanian,k,Aromanian,k,2.8412547429312096
Aromanian,ˈi,Aromanian,ˈi,3.1354942159291497
Aromanian,z,Aromanian,z,4.741156262958874
Aromanian,ç,Aromanian,ç,5.163642463221436
Aromanian,s,Aromanian,s,3.554204550787335
Aromanian,m,Aromanian,m,3.4057845456690616
Aromanian,d,Aromanian,d,4.065030174553325
Aromanian,t,Aromanian,t,3.217732314166122
Aromanian,e,Aromanian,e,4.674806733934865
Aromanian,e,Aromanian,i,1.070222017008243
Aromanian,u,Aromanian,u,3.37188299399338
Aromanian,a,Aromanian,a,4.6936388339757
Aromanian,f,Aromanian,f,4.47049528266149
Aromanian,ˈo,Aromanian,ˈo,3.59502654530759
Aromanian,ʎ,Aromanian,ʎ,4.000491653415755
Aromanian,ˈɨ,Aromanian,ˈɨ,4.288173725867535
Aromanian,o̯ˈa,Aromanian,ˈa,0.4122239716507408
