Phone1	Phone2	Surprisal
a	ə	0.0
a_d̥	d̥	0.0
b̥	b	0.143
b̥	p	3.407
b̥͡v̥	p	0.0
d̥	d̥	1.506
d̥	ɡ̊	1.913
d̥	t	2.489
d̥	d	2.957
d̥	-	3.733
d̥_n	d_ə	0.0
eː	e_ŋ	0.0
f	f	0.091
f	p	4.031
f_ə	ə_f	0.0
fː	-	0.0
h	h	0.0
j	ɫ	0.28
j	l	2.502
kʰ	k	0.0
l	l	0.071
l	ɫ	4.372
m	m	0.165
m	v_ə	3.212
m_ˈi	m	0.0
n	n	0.641
n	ŋ	2.721
n	ə	2.859
n	-	4.788
n	ˈa_ŋ	4.928
n_d̥	ŋ	0.0
r	ʀ	0.246
r	ʀ_ˈøː	2.676
s	z	1.045
s	z̥	2.031
s	s	2.113
s	-	4.666
s_n	s_ə	0.0
sː	s	0.0
x	x	1.252
x	ɕ	1.324
x	-	2.468
x_d̥	x	0.0
ç	ɕ	0.0
ŋ	ŋ	1.044
ŋ	j_ə	2.07
ŋ	n	2.43
ŋ	ɣ	3.453
ɐ	ɐ	1.026
ɐ	-	2.71
ɐ	ʀ	2.945
ɐ	ˈɛ_ʀ	3.216
ɐ	ʀ_ə	3.628
ɐ	ˈɔː	4.727
ɐ_d̥	d̥	0.0
ɑ	-	0.0
ə	-	0.0
ɡ̊	k	0.859
ɡ̊	ɕ	1.952
ɡ̊	ɣ̊	3.021
ɡ̊	-	3.902
ɡ̊_a	k	0.0
ʃ	ʃ	0.175
ʃ	s	3.128
ʋ	ʋ	0.0
ʦ	ʦ	0.0
ˈa	ˈa	0.892
ˈa	-	1.117
ˈai̯	ˈiː	1.422
ˈai̯	-	1.646
ˈai̯	ˈyː	2.852
ˈai̯	ˈʏ	2.889
ˈai̯	ˈøʏ̯	4.894
ˈau̯	ˈuː	0.989
ˈau̯	ˈɔʊ̯	1.011
ˈaː	-	1.455
ˈaː	ˈoː	1.502
ˈaː	ˈɔʊ̯	2.41
ˈaː	ˈoʊ̯	3.41
ˈe	ˈɛ	1.552
ˈe	ˈɛː	1.765
ˈe	-	2.218
ˈe	ˈe	2.741
ˈe_j	ˈe_l	0.0
ˈeː	ˈeː	1.55
ˈeː	-	1.871
ˈeː	ˈiː	2.35
ˈeː	ˈyː	2.404
ˈi	ˈe	0.881
ˈi	ˈœ	2.811
ˈi	ˈɪ	3.431
ˈi	-	3.653
ˈi	ˈʏ	3.784
ˈi	ˈi	4.456
ˈi	ˈy	5.382
ˈiɐ̯	ˈeː	0.21
ˈiɐ̯	ˈøː	2.887
ˈiː	ˈe	0.0
ˈo	ˈa	1.523
ˈo	ˈo	1.6
ˈo	ˈɔ	2.706
ˈo	-	3.565
ˈo	ˈaː	3.565
ˈo_ɐ	ˈoː	0.0
ˈou̯	ˈuː	0.0
ˈoɐ̯	ˈeɪ̯	1.404
ˈoɐ̯	ˈeː	1.434
ˈoɐ̯	ˈeː_n	1.988
ˈoː	ˈɔː	0.456
ˈoː	ˈo	1.884
ˈu	ˈo	1.279
ˈu	-	1.881
ˈu	ˈu	3.031
ˈu	ˈœ	3.239
ˈu	ˈʊ	3.503
ˈuɐ̯	ˈoː	0.0
ˈɑ	ˈa	0.464
ˈɑ	-	1.862
ˈɑː	ˈaː	0.625
ˈɑː	-	1.508
ˈɒ	ˈa	0.429
ˈɒ	-	1.959
ˈɒː	ˈaː	0.892
ˈɒː	ˈa	2.1
ˈɒː	-	2.134
ˈɛ	ˈɛ	0.0
β	v	0.0
