Phone1	Phone2	PMI
sː	sː	9.646
ˈa_ɹ	ˈa_r	9.574
ʈ	ʈː	9.455
<#_ˈɛ	<#_ˈɛ	9.254
<#_ˈʊ	<#_ˈɵ	8.832
d̥_ɹ	d_r	8.794
s_#>	s_#>	8.716
<#_ɡ̊	<#_ɡ	8.622
<#_l	<#_l	8.587
ɪ_#>	ɛ_#>	8.376
<#_ɹ	<#_r	8.359
p	p	7.96
ɡ̊ː	ɡː	7.953
t͡n̥	ɳ	7.908
mː	mː	7.785
ʰk	kː	7.408
nː	nː	7.344
ˈɛ	<#_ˈɛ	7.216
ʃ	ɧ	7.13
t͡l̥	lː	7.092
ɪ	ɛ_#>	6.958
ŋ	ŋː	6.917
ʧʰ	ɕ	6.787
pʰ	pʰ	6.785
ˈʊ	<#_ˈɵ	6.776
ɡ̊	<#_ɡ	6.775
<#_ˈʊ̯iː	<#_ˈiː	6.646
l	<#_l	6.598
<#_ˈa	<#_ˈa	6.576
ˈaːi̯	ˈeː	6.563
<#_ˈɔ̯aː	<#_ˈoː	6.562
ʰt͡n̥	tː_ɛ	6.491
kʰ	kʰ	6.488
ʰʧ	kː	6.483
ʊ_#>	ʊ_#>	6.433
ˈeː	ˈæː	6.357
k	k	6.334
<#_ˈʊ	ˈɵ	6.329
ŋ	ŋ	6.27
ˈai̯	ˈeː	6.2
ɹ_m	r_m	6.167
ʰp	pː	6.152
h	h	6.149
m	m	6.124
f	f	6.094
tʰ	tʰ	6.063
b̥	b	6.059
ɹ_a	r_a	6.033
<#_ɡ̊	ɡ	6.032
ɹ_ˈɪ	r_ˈʏ	5.972
ʰt	tː	5.965
s	s_#>	5.865
<#_ˈɛ	ˈɛ	5.79
ˈɔ̯aː_ɹ	ˈoː_r	5.764
ˈʊ̯iː	ˈiː	5.762
ˈɔ̯aː	ˈoː	5.753
ˈɪ	ˈʏ	5.683
m	mː	5.659
ˈʊ	ˈɵ	5.621
ʊ_#>	ʊ	5.585
<#_n	<#_n	5.576
ˈøː	ˈøː	5.571
ˈɪ	ˈɪ	5.549
ˈɛːa̯	ˈɑː	5.527
ˈʉːu̯	ˈʉː	5.5
ˈɛːi̯	ˈøː	5.489
t	t	5.474
ʰt͡n̥	tː	5.447
ˈɔːu̯	ˈuː	5.439
ʧ	k	5.395
ˈa	ˈa	5.394
ˈʊ	ˈʊ	5.324
ˈœ	ˈœ	5.298
j	j	5.276
ˈɛ	ˈɛ	5.156
v	v	5.128
<#_l	l	5.09
ˈɔ̯aː	<#_ˈoː	5.076
l̥	l	5.068
ɪ_#>	ɛ	5.036
l	l	5.024
n	n	5.009
ɡ̊	ɡ	5.006
n̥	n	4.984
ɪ	ɛ	4.966
ˈœ	ˈɔ	4.942
s_#>	s	4.914
s	s	4.889
d̥	d	4.815
ˈʊ̯iː	<#_ˈiː	4.81
ˈɛːa̯	ˈɑː_d	4.793
ˈa	ˈa_r	4.768
