Phone1	Phone2	Surprisal
a	a	0.925
a	ə	2.553
a	ɵ_ˈ	3.051
a	-	3.23
a	e_ˈ	3.721
b	b	0.324
b	bʲ	2.315
bʲ	bʲ	0.0
b̥	b̥	0.429
b̥	b̥ʲ	1.959
d	d	0.418
d	dʲ	1.991
d_w	ɫ	0.0
d̥	d̥	0.0
e	ɪ	1.009
e	e	1.601
e	-	2.528
e_n	n	0.0
e_ɕ	ɪ_tʲ	0.0
f	f	0.0
i	i	0.811
i	ɪ_j	1.8
i	-	2.807
j_kʲ	ɡʲ	0.0
k	k	0.299
k	x	3.055
k	ʦ	3.901
k_a	k_a	0.0
k_ɛ	k_o	0.0
kʲ	kʲ	0.0
l	lʲ	0.259
l	ɫ	2.605
m	m	0.386
m	mʲ	2.09
mʲ	mʲ	0.0
n	n	0.0
nʲ	nʲ	0.0
p	p	0.0
pʲ	pʲ	0.0
r	r	0.0
rʲ	rʲ	0.0
s	s	0.701
s	sʲ	1.468
s	-	5.407
t	t	0.224
t	-	2.799
t͡ʂ	tʲ_i	0.0
u	u	1.091
u	ʊ	1.682
u	-	2.504
u	ʉ	4.551
v	v	0.196
v	-	2.976
v_ɛ	ɐ	0.0
vʲ	vʲ	0.0
w	ɫ	0.0
x	x	0.584
x	x_o	2.497
x	xʲ	2.681
z	z	0.602
z	zʲ	1.552
z̥	z̥	0.0
ɔ	o	0.872
ɔ	ɐ	2.728
ɔ	ɪ	3.221
ɔ	ə	3.933
ɔ	ɵ_ˈ	3.933
ɔ	-	3.958
ɕ	tʲ	0.4
ɕ	-	2.985
ɕ	rʲ	3.108
ɛ	o	1.994
ɛ	ɐ	2.074
ɛ	e_ˈ	2.163
ɛ	ɪ	2.6
ɛ	-	3.726
ɛ	ə	4.39
ɡ	ɡ	0.0
ɡ̊	ɡ̊	0.0
ɨ	ɨ_j	1.311
ɨ	ɨ	1.788
ɨ	-	2.45
ɨ	j	3.007
ɪ	e	0.925
ɪ	ɪ	1.805
ɪ	-	3.413
ɪ	a	3.42
ɲ	nʲ	0.0
ʂ	r	0.0
ʐ	ʐ	0.0
ʐ̊	ʐ̊	0.0
ʑ	dʲ	0.0
ʒ	ʐ	0.0
ʦ	ʨ	0.805
ʦ	ʦ	1.225
ʨ	-	0.415
ʨ	d̥ʲ	2.0
