Phone1	Phone2	Surprisal
a	ɐ	0.0
a_r	ʁ	0.0
b	b	0.828
b	v	1.195
b_u	ũ	0.0
d	-	0.961
d	d	1.04
e	ɫ	0.0
e̯ˈa	ˈe	0.676
e̯ˈa	ˈɐ	2.225
e̯ˈa	ˈɛ	2.64
f	f	0.238
f	-	2.716
f_l	ʃ	0.0
i	ɨ	1.284
i	-	2.54
i	ɾ	2.651
i	ɐ	3.548
i	j	3.553
i	i	4.14
i	u	5.016
i_n	ẽ	0.0
i_r	ˈe	0.0
j	v	0.505
j	-	2.423
j	ĩ	3.201
k	k	0.838
k	ɣ	1.481
k	p	4.101
k	ʃ	5.385
k_e̯ˈa	p_ˈɛ	0.0
k_o̯ˈa	k_ˈɔ	0.0
k_ʎ	ʎ	0.0
l	l	0.467
l	-	1.854
m	m	0.375
m	-	2.127
m_n	n	0.0
m_t	t	0.0
n	ɲ	1.536
n	n	1.797
n	-	2.448
n	j	2.839
n	w̃	4.496
n_i	w̃	0.0
n_t	t	0.0
n_ə	ɐ	0.0
o̯ˈa	ˈɔ	1.076
o̯ˈa	ˈo	1.43
o̯ˈa	ˈu	2.694
p	p	0.793
p	-	1.987
p	β	2.55
p_l	ʃ	0.0
p_t	j_t	0.0
r	ɾ	0.819
r	ˈe	2.529
r	ʁ	3.097
r	-	3.727
r	w	3.887
r_i	ɾ	0.102
r_i	ɫ	3.875
r_u	ɾ_u	0.0
s	s	1.042
s	ʃ	2.31
s	i_ʃ	2.608
s	-	2.751
s_i	s_ɨ	0.0
t	t	1.334
t	ð	1.348
t	-	2.774
t	s	3.963
t_ˈi	β	0.0
u	u	0.269
u	-	2.557
u_r	ɾ	0.0
v	v	0.0
w	-	0.478
w	v_u	1.827
w_ə	v_ɨ	0.0
z	-	0.0
ç	f	0.0
ŋ	-	0.0
ə	ɐ	0.367
ə	ɨ	3.037
ə	u	3.285
ɡ	ɡ	0.0
ɨ	-	0.0
ɲ	m	0.645
ɲ	-	1.472
ʃ	s	0.682
ʃ	-	1.833
ʃ	s_ˈa	3.379
ʎ	-	0.976
ʎ	ʎ	1.024
ʣ	ʒ	0.828
ʣ	d	1.196
ʤ	ʒ	0.805
ʤ	-	1.226
ʦ	z	1.094
ʦ	s	1.408
ʦ	t	2.693
ʦ_i	ʃ	0.0
ʧ	-	0.0
ˈa	ˈa	0.69
ˈa	ˈɛ	2.484
ˈa	ˈɐ	3.492
ˈa	ɐ	3.568
ˈa	ˈo	5.149
ˈa_v	ˈo_w	0.0
ˈe	ˈɛ	0.969
ˈe	ˈe	1.688
ˈe	ˈɐ_j	2.484
ˈi	ˈi	0.715
ˈi	-	2.164
ˈi	ˈɐ	2.576
ˈi_n	ˈẽ	0.0
ˈo	ˈo	0.644
ˈo	ˈɔ	1.474
ˈu	ˈu	1.317
ˈu	ˈo	1.841
ˈu	-	2.792
ˈu	ˈõ	3.309
ˈu	ˈũ	3.752
ˈu_n	ˈõ	0.0
ˈu_p	ˈo_β	0.0
ˈə	-	0.0
ˈɨ	ˈɐ̃	0.322
ˈɨ	ˈɐ	2.322
