Phone1	Phone2	Surprisal
a	ə	0.0
b	b̥	0.0
bː	w	0.0
d	-	0.875
d	ð̞ˠ	1.137
d_ə	ə	0.0
dː	ˈeˀ	0.0
e	-	0.0
f	f	0.097
f	ʋ	3.936
h	h	0.268
h	j	2.561
h_w	ʋ	0.0
h_ˈɛː	h	0.0
i	-	0.0
j	ɡ̊	0.912
j	-	1.945
j	jˀ	2.26
j_ə	ə	0.0
k	ɡ̊	0.42
k	-	1.985
kː	-	0.0
l	l	0.734
l	lˀ	1.326
l_d	lˀ	0.0
l_ə	l	0.773
l_ə	ˈɛ_l	1.27
lː	lˀ	0.0
m	m	0.038
m	wˀ	5.273
mː	ˈø_m	0.0
n	n	0.337
n	-	2.801
n	nˀ	3.941
n_d	nˀ	0.0
n_ə	n	0.0
nː	n	0.0
p	pʰ	0.0
p_ə	b̥_ə	0.0
pː	b̥	0.0
r	ɐ	1.573
r	ʁ	1.899
r	ɐˀ	2.177
r	-	3.419
r	ʁ_ˈœ	4.349
r	ˈɛ	4.958
r_ə	ɐ	0.0
r_ˈeː	ʁ	0.0
r_ˈi	ʁ	0.0
s	s	0.034
s	ɕ	5.407
t	ð̞ˠ	1.004
t	d̥	1.25
t	-	3.626
t_w	ʦʰ	0.0
t_ə	ð̞ˠ	0.0
tː	ð̞ˠ	0.0
v	w	0.0
v_ə	ə	0.0
w	ʋ	0.302
w	-	2.404
w_ˈe	ˈø	0.0
x	ɡ̊	0.0
x_t	d̥	0.0
z_ə	s_ə	0.0
ð	-	0.0
ŋ	ŋˀ	0.68
ŋ	ˈɛ	1.413
ŋ_ɡ	ŋ	0.0
ə	ə	0.241
ə	-	3.065
ə	n	4.86
ə_r	ɐ	0.0
ɡː	ɡ̊	0.0
ɣ	w	1.444
ɣ	j	1.549
ɣ	-	1.782
ɣ_ə	w	0.0
ʣ	-	0.0
ʦ	kʰ	0.0
ˈa	ˈæ	1.294
ˈa	-	1.736
ˈa	ˈʌ	3.337
ˈa	ˈeː	3.373
ˈa	ˈɛː	3.373
ˈa_z	ˈɑː	0.0
ˈaː	ˈœˀ	1.842
ˈaː	-	2.013
ˈaː	ˈøː	2.416
ˈaː	ˈøˀ	2.657
ˈaː	ˈeˀ	2.973
ˈaː_n	ˈɔˀ	0.0
ˈe	-	2.164
ˈe	ˈɛ	2.377
ˈe	ˈe	2.59
ˈe	ˈɑ	3.201
ˈe	ˈæ	3.525
ˈe	ʁ	4.066
ˈe	ˈɑˀ	4.129
ˈe	ˈʌ	4.445
ˈe	ˈœː	5.032
ˈe	ˈœ	5.09
ˈeː	-	1.577
ˈeː	ˈɔˀ	1.726
ˈeː	j	2.285
ˈeː	ˈøː	2.667
ˈeː_r	ˈɑˀ	0.677
ˈeː_r	ˈɒˀ	1.417
ˈi	ˈe	0.985
ˈi	-	1.957
ˈi	ˈiˀ	2.674
ˈi	ˈi	3.635
ˈiː	ˈiˀ	0.864
ˈiː	-	2.087
ˈiː	ˈiː	2.215
ˈi̯aː	ˈyˀ	1.42
ˈi̯aː	ˈyː	1.641
ˈi̯aː	-	1.71
ˈi̯uː	ˈyˀ	0.886
ˈi̯uː	-	1.124
ˈo	-	0.203
ˈo	ˈu	2.931
ˈoː	ˈoˀ	0.878
ˈoː	-	1.133
ˈu	ˈu	0.788
ˈu	-	1.786
ˈu	ˈʌ	2.933
ˈuː	ˈuˀ	0.912
ˈuː	ˈuː	2.484
ˈuː	ˈɔ	2.545
ˈuː	-	3.077
ˈɔː	ˈo	1.694
ˈɔː	ˈæ	2.028
ˈɔː	ˈɔː	2.613
ˈɔː	ˈœ	2.694
ˈɔː	-	2.967
ˈɛː	ˈeˀ	0.403
ˈɛː	-	2.037
θ	ʦʰ	0.075
θ	ʨ	4.295
