Phone1	Phone2	Surprisal	OOV_Smoothed
#>	n_#>	0.0	5.169
<#_b	<#_b	0.0	5.169
<#_d	<#_tʰ	0.807	5.169
<#_d	<#_d	1.222	5.169
<#_f	<#_f	0.0	5.169
<#_h	<#_h	0.0	5.169
<#_j	<#_j	0.0	5.169
<#_kʰ	<#_kʰ	0.0	5.169
<#_l	<#_l	0.0	5.169
<#_m	<#_m	0.0	5.169
<#_n	<#_n	0.0	5.169
<#_s	<#_z	0.0	5.169
<#_ɡ	<#_ɡ	0.0	5.169
<#_ʁ	<#_ʁ	0.0	5.169
<#_ʃ	<#_ʃ	0.0	5.169
<#_ʋ	<#_v	0.0	5.169
<#_ʦ	<#_ʦ	0.0	5.169
<#_ˈa	<#_ˈa	0.0	5.169
<#_ˈao̯	<#_ˈaʊ̯	0.0	5.169
<#_ˈi	<#_ˈɪ	0.0	5.169
<#_ˈoː	<#_ˈoː	0.0	5.169
<#_ˈɔe̯	<#_ˈaɪ̯	0.0	5.169
<#_ˈɛ	<#_ˈɛ	0.0	5.169
a_#>	n_#>	0.0	5.169
b	b	0.485	5.169
b	p	1.807	5.169
b_#>	b̥_#>	0.0	5.169
b̥͡f	p͡f	0.0	5.169
d	t	0.663	5.169
d	d	1.441	5.169
d_#>	t_#>	0.784	5.169
d_#>	d̥_#>	1.254	5.169
e_#>	ə_#>	0.0	5.169
f_#>	f_#>	0.0	5.169
f_a	f_n	0.0	5.169
l	l	0.0	5.169
l_#>	l_#>	0.363	5.169
l_#>	l_ə_#>	2.17	5.169
l_ˈuə̯	l_ˈuː	0.0	5.169
m	m	0.0	5.169
m_#>	m_#>	0.485	5.169
m_#>	m_ə_#>	1.807	5.169
n	n	0.0	5.169
s	z	0.0	5.169
s_#>	s_#>	0.138	5.169
s_#>	s_ə_#>	3.459	5.169
s_a	s_n	0.0	5.169
t_#>	t_#>	0.0	5.169
x	x	0.0	5.169
x_#>	x_ə_#>	0.0	5.169
ç_#>	ç_#>	0.737	5.169
ç_#>	ç_ə_#>	1.322	5.169
ç_d	ç_t	0.0	5.169
ŋ	ŋ	0.0	5.169
ŋ_#>	ŋ_#>	0.737	5.169
ŋ_#>	ŋ_ə_#>	1.322	5.169
ɡ	k	0.348	5.169
ɡ	ç	2.222	5.169
ɡ_#>	ɡ̊_#>	0.0	5.169
ɡ_a	ɡ_n	0.0	5.169
ɪ_ɡ	ɪ_ç	0.0	5.169
ʁ	ʁ	0.0	5.169
ʃ_#>	ʃ_#>	0.0	5.169
ʃ_d	s_t	0.0	5.169
ʋ	v	0.0	5.169
ʌ_#>	ɐ_#>	0.0	5.169
ʕ	ɐ	0.0	5.169
ʕ_#>	ɐ_#>	0.0	5.169
ʕ_n	ɐ_n	0.0	5.169
ʦ	ʦ	0.0	5.169
ʦ_#>	ʦ_#>	0.0	5.169
ˈa	ˈa	0.138	5.169
ˈa	ˈaː	3.459	5.169
ˈae̯	ˈaɪ̯	1.263	5.169
ˈae̯	ˈɔʏ̯	1.263	5.169
ˈae̯	ˈeː	2.585	5.169
ˈao̯	ˈaʊ̯	0.0	5.169
ˈao̯_#>	ˈaʊ̯_#>	0.0	5.169
ˈaː	ˈaː	0.485	5.169
ˈaː	n	1.807	5.169
ˈaː_ɡ	ˈaː_ɡ	0.0	5.169
ˈe	ˈɪ	0.0	5.169
ˈeə̯_#>	n_#>	0.0	5.169
ˈeː	ˈeː	0.807	5.169
ˈeː	ˈøː	1.222	5.169
ˈi	ˈɪ	0.485	5.169
ˈi	ˈiː	2.807	5.169
ˈi	ˈyː	2.807	5.169
ˈiə̯	ˈiː	0.807	5.169
ˈiə̯	ˈyː	1.222	5.169
ˈiː	ˈiː	0.0	5.169
ˈo	ˈɔ	0.585	5.169
ˈo	ˈʊ	1.585	5.169
ˈo_l	ˈɔ_l	0.0	5.169
ˈo_n	ˈʊ_n	0.0	5.169
ˈoː	ˈoː	0.0	5.169
ˈu	ˈʊ	0.678	5.169
ˈu	ˈʏ	1.415	5.169
ˈuə̯	ˈuː	0.0	5.169
ˈuə̯_#>	ˈuː_#>	0.0	5.169
ˈuə̯_x	ˈuː_x	0.0	5.169
ˈuː	ˈuː	0.0	5.169
ˈɔ	ˈɔ	0.0	5.169
ˈɔe̯	ˈaɪ̯	0.0	5.169
ˈɔː	ˈaː	0.0	5.169
ˈəi̯	ˈaɪ̯	0.531	5.169
ˈəi̯	ˈɔʏ̯	1.7	5.169
ˈɛ	ˈɛ	0.0	5.169
ˈɛː	ˈɛː	0.737	5.169
ˈɛː	ˈeː	1.322	5.169
ˈɛː_b	ˈeː_b	0.0	5.169
ˈɪ	ˈɪ	0.0	5.169
