Phone1	Phone2	Surprisal
aɪ̯	iə̯	0.0
b	b	0.47
b	p	1.848
b_m	p_n	0.0
d	d	1.237
d	t	1.719
d	d̥	1.879
d_n	t_n	0.0
d_ˈaʊ̯	d_ˈoː	0.0
f	v	0.318
f	v̥	2.338
i	ə_ɦ̥	0.0
j	ɦ_j	0.0
k	k	0.0
kʰ	k	0.0
l	l	0.413
l	w	2.275
l	-	4.557
m	m	0.319
m	v_n	2.955
m	m_n	3.848
n	n	0.181
n	n_d	3.2
n	-	6.774
p	p	0.0
pʰ	-	0.0
r	ɾ	0.0
s	s	0.0
t	t	0.0
v	ʋ	0.065
v	v	4.496
v̥	ˈyː_v̥	0.0
x	h	0.678
x	ɦ̥	1.415
z	z	0.0
z̥	z̥	0.0
ç	ɦ̥	1.236
ç	-	1.57
ç	ɦ_ə	2.067
ŋ	ŋ	1.043
ŋ	ŋ_k	1.603
ŋ	ɦ_n	2.431
ɐ	ɾ	0.545
ɐ	ɾ_ə	2.249
ɐ	ə_ɾ	3.262
ɐ_d	ɾ_d̥	0.0
ə	ʋ	0.0
ɡ	k	1.164
ɡ	ɦ	1.371
ɡ	k_ə	2.579
ɡ_r	ɦ_ɾ	0.0
ɪ	ç	0.0
ʃ	s	1.007
ʃ	ʃ_h	1.426
ʃ	z	2.943
ʒ	j	0.0
ˈa	ˈɑ	0.0
ˈaɪ̯	ˈiə̯	0.802
ˈaɪ̯	ˈɛː	1.517
ˈaɪ̯	ˈeː	3.7
ˈaʊ̯	ˈoː	0.881
ˈaʊ̯	ˈuə̯	1.13
ˈaʊ̯_l	ˈu	0.0
ˈaː	ɾ	1.211
ˈaː	ˈæ_ɾ	1.553
ˈaː	w	2.138
ˈeɪ̯	ˈeː	0.0
ˈeː	ˈeː	0.579
ˈeː	-	1.596
ˈiː	ˈi	0.206
ˈiː	-	2.913
ˈoː	ˈɒː	0.305
ˈoː	ˈoː	2.39
ˈuː	ˈyː	0.537
ˈuː	-	1.685
ˈyː	ˈiə̯	0.0
ˈø	-	0.0
ˈøː	ˈøː	0.652
ˈøː	-	1.459
ˈœ_l	w	0.0
ˈœː	ˈæ	0.0
ˈɔ	ˈɔ	0.0
ˈɔʏ̯	ˈuə̯	0.983
ˈɔʏ̯	ˈoː	1.017
ˈɛ	ˈæ	0.674
ˈɛ	-	1.421
ˈɛɪ̯	-	0.0
ˈɛː	ɦ_ˈi	0.0
ˈɪ	ˈɪ	0.42
ˈɪ	ˈɛ	2.895
ˈɪ	-	3.081
ˈʊ	ˈu	0.732
ˈʊ	ˈœ	2.125
ˈʊ	-	2.567
ˈʏ	-	0.64
ˈʏ	ˈœ	1.48
