Phone1	Phone2	PMI
<#_ˈo	<#_w	12.623
ˈaː_ð	ˈa_d	12.498
ˈi_#>	ˈi_r_e_#>	12.497
ˈɛː_#>	ˈe_#>	12.264
a_l	a_l	12.233
<#_w	<#_ˈɔ	11.648
<#_ɡ	<#_ɡ	11.611
l_#>	l_e_#>	11.361
<#_ð	<#_ʤ	11.09
<#_ʁ	<#_r	10.872
l_ˈa	l_ˈa	10.81
<#_t	<#_t	10.603
<#_ˈaː	<#_ˈa	10.5
<#_d	<#_d	10.443
ʁ_#>	r_o_#>	10.33
<#_n	<#_n	10.243
<#_b	<#_b	10.106
<#_m	<#_m	10.02
<#_l	<#_l	9.968
<#_v	<#_v	9.601
<#_f	<#_f	9.515
ə_#>	r_e_#>	9.3
<#_p	<#_p	9.297
<#_s	<#_ʧ	9.209
<#_s	<#_s	9.189
ˈɑ̃_#>	ˈa_n_t_o_#>	9.068
<#_ʃ	<#_k	8.956
ʃ_i_#>	kː_a_#>	8.715
<#_k	<#_k	8.696
a_v	a_p	8.656
t	s_t	8.562
ˈi_l	ˈi_lː	8.336
<#_o	<#_o	8.184
b_ʁ	b_e	8.141
ˈɛ_ʁ	ˈɛ_r	8.083
ʃ_#>	ʧ_e_#>	8.073
a_#>	a_#>	8.05
w_ˈe	ˈɔ_k	8.041
ˈɛ_t	ˈɛ_tː	8.023
ˈe_t	ˈɛ_s	7.945
<#_a	<#_a	7.894
ʎ_#>	j_o_#>	7.878
ˈɛ_t	ˈe_kː	7.826
v_ˈa	v_ˈa	7.795
w_ˈɛː	ˈo	7.699
ˈa_#>	ˈa_r_e_#>	7.59
ʁ_o_#>	r_o_#>	7.57
j_ˈe	j_ˈɛ	7.418
<#_ˈɑː	<#_ˈa	7.399
ɡ	ɡ	7.364
l_#>	lː_o_#>	7.033
o_#>	r_o_#>	6.976
l_#>	l_o_#>	6.925
w_ˈa	w_ˈɔ	6.698
ʁ_ə	e_r	6.649
ð_ə_#>	r_e_#>	6.547
ˈø_ʁ	ˈɔ_r	6.504
ɲ_i	ɲː	6.471
s_ə	ʧː	6.313
