Phone1	Phone2	Surprisal
a	a	0.0
ae̯	e	0.0
aː	a	0.0
ãː	a	0.0
b	b	0.548
b	v	2.195
b	-	3.356
b_ʊ	bː	0.0
bː	bː	0.0
d	d	0.268
d	-	2.562
d_i	j	0.585
d_i	ʣː	1.585
d_ɛ̃ː	d_e	0.0
d_ɪ	d_i	0.0
d_ʊ̃ː	d_o	0.0
e	-	0.923
e	j	1.081
e_ʊ̃ː	o	0.0
eː	e	0.755
eː	i	1.296
f	f	0.0
i	-	0.625
i	j	1.508
iː	i	0.0
j	ʤ	0.0
k	k	1.431
k	ʧ	1.926
k	ɡ	2.211
k	ʧː	3.55
k	sː	4.787
k	-	5.138
k_a	k_a	0.0
k_i	ʧː	0.0
k_r	k_r	0.0
k_t	tː	0.0
k_ɛ̃ː	ʧ_e	0.371
k_ɛ̃ː	ʧ	2.141
k_ɫ	k_j	0.0
k_ʊ	kː	0.0
k_ˈa	k_ˈa	0.0
kʷ	w	1.556
kʷ	k_w	1.586
kʷ	-	2.614
kʷ	k	2.614
kː	kː	0.0
lʲ	l	0.0
lʲ_i	ʎː	0.0
lʲ_ˈɪ	l_ˈe	0.0
lʲː	lː	0.0
m	m	0.141
m	-	3.425
mː	mː	0.0
n	n	0.067
n	ɲː	4.453
n_a	n_o	0.0
n_i	ɲː	0.0
n_ɛ	n_e	0.0
nː	nː	0.0
o	-	0.0
oː	o	0.0
p	p	0.113
p	p_j	4.713
p	-	4.759
p_t	tː	0.0
p_ʊ̃ː	p_o	0.0
p_ˈaː	p_ˈa	0.0
r	r	0.095
r	-	4.249
r	l	7.293
r	o	7.739
r_ãː	r_a	0.0
r_k	r_k	0.0
r_n	r_n	0.0
r_ʊ̃ː	r_o	0.0
r_ˈa	r_ˈa	0.0
r_ˈaː	r_ˈa	0.0
rː	rː	0.0
s	s	0.201
s	z	2.943
s_k	ʃː	0.0
s_ɛ	s_e	0.0
s_ˈɛ	s_ˈɛ	0.0
sː	sː	0.0
t	t	0.342
t	-	2.635
t	d	4.322
t_i	ʦ	0.928
t_i	ʦː	1.075
t_ɛ̃ː	t_e	0.0
tʰ	d	0.0
tː	tː	0.0
w	v	0.35
w	-	2.476
w	ˈɔ_v	4.817
ŋ	ŋ	0.0
ŋ_k	n	0.0
ŋ_n	ɲː	0.0
ŋ_ɡ	n_ʤ	0.0
ɔ	o	0.0
ɔ_n	o_n	0.0
ɔ_r	o_r	0.0
ɛ	e	0.187
ɛ	i	3.686
ɛ	-	4.5
ɛ_r	r	0.0
ɛ̃	e	0.0
ɛ̃ː	e	0.0
ɡ	ʤ	1.267
ɡ	-	1.573
ɡ	ʤː	2.963
ɡ	ɡ	3.056
ɡ_n	ɲː	0.0
ɡ_ɪ	dː	0.0
ɡʷ	ɡ_w	0.0
ɪ	-	1.355
ɪ	i	1.418
ɪ	e	2.09
ɪ_k	k	0.0
ɪ̃	i	0.0
ɫ	l	0.762
ɫ	j	1.402
ɫ	-	4.962
ɫ_s	l_s	0.0
ɫ_t	l_t	0.0
ɫ_ɛ̃ː	l_e	0.0
ʊ	o	0.29
ʊ	-	2.459
ʊ̃ː	o	0.0
ˈa	ˈa	0.0
ˈa_m	ˈa_m	0.0
ˈa_p	ˈa	0.0
ˈae̯	ˈɛ	0.0
ˈau̯	ˈɔ	0.0
ˈaː	ˈa	0.0
ˈe	ˈi	0.0
ˈeː	ˈe	0.153
ˈeː	-	3.309
ˈi	ˈi	0.0
ˈiː	ˈi	0.107
ˈiː	ˈe	3.807
ˈo	-	0.0
ˈoe̯	ˈe	0.0
ˈoː	ˈo	0.073
ˈoː	-	4.341
ˈoː_t	ˈu_tː	0.0
ˈu	-	0.0
ˈuː	ˈu	0.0
ˈyː	ˈi	0.0
ˈɔ	ˈɔ	0.943
ˈɔ	w_ˈɔ	1.754
ˈɔ	ˈo	2.936
ˈɔ	-	4.24
ˈɛ	ˈɛ	0.142
ˈɛ	-	4.029
ˈɛ	j_ˈɛ	4.941
ˈɪ	ˈe	0.242
ˈɪ	ˈi	2.697
ˈʊ	ˈo	0.615
ˈʊ	ˈɔ	2.504
ˈʊ	ˈu	2.55
