Phone1	Phone2	PMI
m_#>	m_s_#>	12.006
d_#>	d_s_#>	10.836
ŋ_#>	ɡ_s_#>	10.718
l_ˈaʊ̯	l_ˈoː	10.571
<#_m	<#_m	10.426
<#_n	<#_n	10.419
<#_r	<#_r	10.302
<#_t	<#_t	10.288
ˈɪ_n	ˈi_n	10.249
<#_ɣ	<#_ɡ	10.009
<#_l	<#_l	9.838
<#_b	<#_b	9.691
ɐ_#>	r_#>	9.429
<#_f	<#_f	9.347
ə_#>	oː_#>	9.305
<#_d	<#_θ	9.292
<#_d	<#_d	9.292
ə_#>	a_#>	9.237
<#_ˈa	<#_ˈa	9.087
<#_h	<#_h	9.037
<#_z	<#_s	8.939
<#_v	<#_w	8.846
<#_s	<#_s	8.702
ˈuː	ˈuː	8.038
n_#>	n_#>	7.972
ʃ_#>	k_s_#>	7.863
p	p	7.774
n	j_a	7.749
l_#>	l_s_#>	7.709
ŋ	ŋ_ɡ	7.614
<#_k	<#_k	7.378
v_n	β_a	7.226
ˈiː_#>	ˈiː_s_#>	7.15
ˈoː_ɐ	ˈɔ_r	7.139
ˈɛɪ̯_f	ˈiu̯_f	7.057
ˈʊ_l	ˈu_lː	7.057
ˈɪ	ˈi_n	7.042
<#_ˈeo̯	<#_ˈɔː	7.031
ˈiː_n	ˈiː_n	7.031
t_#>	t_s_#>	7.009
t_n	t_a	6.886
ə	ɡ_oː	6.638
ˈa_ɐ	ˈa_r	6.58
k	k	6.456
<#	<#_h	6.368
n_d	n_d	6.368
t_#>	θ_s_#>	6.308
t_#>	t_#>	6.281
ˈɔ_l	ˈa_l	6.276
ˈaʊ̯	ˈoː	6.235
m	m	6.155
t_#>	θ_#>	5.906
<#	<#_s	5.746
f	f	5.442
ˈʊ	ˈu	5.309
r	r	5.254
s_#>	s_#>	5.058
ɐ_#>	oː_#>	4.973
ˈɛ	ˈi	4.97
#>	s_#>	4.964
t	t	4.812
l	l	4.767
ˈɒː	ˈeː	4.547
d	ð	4.538
n	n_θ	4.501
ˈa	ˈa	4.415
#>	n_#>	4.349
ˈɪ	ˈi	4.173
ˈeo̯	ˈɔː	4.139
p_#>	p_#>	3.981
<#_j	<#_j	3.954
ʃ	k	3.952
ˈɛɪ̯	ˈɛː	3.935
ˈɔ	ˈu	3.924
f_#>	f_s_#>	3.905
ˈɛɪ̯_n	ˈɛː_n	3.85
b_m_#>	p_a_n_#>	3.835
ɐ_#>	r_u_s_#>	3.83
w	w	3.627
l_f	l_b	3.54
ˈɛ_l	ˈi_l	3.54
ʃ_ˈɪ	k_ˈi	3.54
ˈɛɪ̯	ˈiu̯	3.528
x_t	h_t	3.517
l_d	l_θ	3.514
ˈeo̯	ˈɔː_θ	3.504
ˈiː	ˈi	3.449
ˈɛɪ̯	ˈɛ	3.44
d_#>	d_u_s_#>	3.438
ˈeː	ˈi_β	3.435
ˈa_x	ˈa_h	3.426
ˈiː	ˈiː	3.42
<#_ˈʏ	<#_ˈu	3.345
n_ə	n_s	3.345
d	θ	3.181
ˈa_l	ˈa_l	3.18
ˈiː	ˈiː_s	3.109
s_t	s_t	3.063
ˈa_ɐ	ˈɛ_r	3.012
ʃ	s_k	2.909
ɐ	r	2.89
<#_v	<#_ʍ	2.871
d_#>	θ_#>	2.8
<#_ʃ	<#_s	2.797
<#	<#_j	2.795
ɐ	a_r	2.783
<#	<#_ˈu	2.782
n	n	2.757
m_#>	a_n_#>	2.717
ˈeː	ˈɛ	2.692
t	t_a	2.678
n	n_oː	2.615
ŋ	h	2.585
ˈɒː	ˈa	2.463
j	j	2.366
ˈoː	ˈu	2.08
ˈuː_l	ˈu	2.051
ˈoː	ˈɔː	1.945
v	w	1.774
ˈɔ	ˈa	1.732
ˈuː	ˈu	1.693
x	h	1.67
ˈɪ	ˈiː	1.662
#>	a_#>	1.403
ə_#>	#>	1.174
ə	s	1.072
