Phone1	Phone2	PMI
<#_tʲ	<#_t	9.575
<#_n	<#_n	9.326
ɪ_#>	ei̯_#>	9.153
<#_k	<#_k	8.993
t_ɐ	t_a	8.868
̌_ɡ	́_ɡ	8.56
<#_dʲ	<#_d	8.476
ɡʲ	<#_ɡ	8.453
<#_ɡʲ	<#_ɡ	8.453
<#_s	<#_s	8.051
tʲ	<#_t	7.755
k	<#_k	7.537
dʲ	<#_d	7.476
n	<#_n	7.399
uː	uː	6.979
pʲ	p	6.745
<#_lʲ	<#_l	6.688
b_ɐ	b_a	6.458
ɕ	sʲ	6.324
iə̯	ai̯	6.293
b	b	6.275
ɪ_#>	ei̯	6.226
ɪ_s	i_s	6.179
bʲ	b	6.138
ɪ	ei̯_#>	6.026
m	m	5.831
ʒ	zʲ	5.813
mʲ	m	5.775
ʑ	zʲ	5.755
eː	eː	5.727
lʲ	<#_l	5.719
<#_ɐ	<#_a	5.717
<#_d	<#_d	5.693
k	k	5.692
<#_k	k	5.692
ʊ	u	5.691
r_ɐ	r_a	5.684
uə̯	oː	5.654
d	d	5.355
ɛ	e	5.339
ɡ	ɡ	5.324
æː	e	5.288
ɡʲ	ɡ	5.262
<#_ɡʲ	ɡ	5.262
lʲ	l	5.242
dʲ	d	5.228
<#_dʲ	d	5.228
ɫ	l	5.143
t	t	5.051
s	<#_s	5.001
r	r	5.0
n	n	4.955
<#_n	n	4.955
rʲ	r	4.954
tʲ	t	4.916
<#_tʲ	t	4.916
ŋ	ŋ	4.812
<#_v	<#_w	4.77
oː	aː	4.696
d	<#_d	4.586
t	t_a	4.383
ɪ	i	4.258
eː	aː	4.063
ʃ	sʲ	3.913
ʊ	au̯	3.871
ɡ	́_ɡ	3.711
v	<#_w	3.696
aː	a	3.669
iə̯	ei̯	3.659
<#_s	s	3.611
<#_d	d	3.541
sʲ	s	3.518
eː	aː_ˀ	3.485
#>	ei̯_#>	3.465
<#_lʲ	l	3.45
<#_r	<#_r	3.376
s	s	3.345
d_ɐ	d_a	3.307
pʲ	<#_p	3.292
<#_pʲ	<#_p	3.292
ɐ	<#_a	3.284
b	b_a	3.227
ɐ	a	3.211
nʲ	n	3.204
ɫ_ɐ	l_a	3.2
ɪ	ei̯	3.1
<#	<#	3.058
#>	#>	3.058
ɕ	<#_sʲ	3.02
<#_ɕ	<#_sʲ	3.02
ʒ_ɐ	zʲ_a	2.992
iː	i	2.928
n_ɐ	n_a	2.841
m	́_m	2.675
r	<#_r	2.653
̂	́ˀ	2.585
<#	<#_t	2.573
ɫ	l_ˀ	2.562
<#_ɐ	a	2.349
<#	<#_k	2.328
<#_pʲ	p	2.326
ɐ	aː	2.294
<#	<#_n	2.189
<#	<#_w	2.158
ɪ	i_́	2.154
<#	<#_s	2.096
<#_ɕ	sʲ	2.054
aː	a_n	2.034
<#	<#_d	1.957
kʲ	k	1.881
ʃ	ʃ	1.876
̌	́	1.875
aː_̂	a_́	1.796
r	r_a	1.786
ɐ	t_a	1.765
̌_ɡ	ɡ	1.724
ɛ	e_́	1.723
̌	́_ɡ	1.722
oː	aː_́ˀ	1.701
ɕ	ʃ	1.639
<#_r	r	1.631
oː	oː	1.61
t_ɐ	t	1.451
b_ɐ	b	1.427
<#	<#_ɡ	1.378
<#	<#_l	1.359
ɐ_ˈ	aː	1.336
ʊ_ˈ	u	1.285
vʲ	w	1.281
m_̌	m	1.11
ɪ_ˈ	i	1.074
v	w	1.059
<#_v	w	1.059
ɪ	i_s	1.058
aː	a_́	1.031
ɐ	u	1.008
<#	<#_a	0.985
m_̌	́_m	0.932
uə̯_̌	oː	0.881
ʒ	zʲ_a	0.728
rʲ	a_r	0.722
ɐ	b_a	0.696
̌	́_m	0.619
d	d_a	0.602
v_ɐ	w_a	0.565
s	ʃ	0.56
ɫ	l_a	0.546
r_ɐ	r	0.542
#>	ei̯	0.538
ʊ	u_́	0.42
k	́_k	0.381
ɪ_s	i	0.35
s	i_s	0.325
̂	́	0.22
ɐ	aː_́ˀ	0.159
r	́_r	0.125
ɐ	r_a	0.117
r	a	0.094
n	n_a	0.09
<#	<#_r	0.014
rʲ	a	-0.01
<#	<#_p	-0.017
ɐ	w	-0.018
t_ɐ	a	-0.028
ɪ	a	-0.076
#>	ˀ_#>	-0.091
ɐ	l_a	-0.122
ʒ_ɐ	zʲ	-0.156
ɫ	a	-0.161
ɐ	d_a	-0.179
<#	<#_sʲ	-0.212
̌_d	d	-0.228
d_ɐ	d	-0.231
ɪ_ˈ	i_́	-0.27
n_̌	n	-0.291
