Phone1	Phone2	Surprisal
a	a	0.704
a	ˈaː	1.373
a_ʁ	r	0.0
aœ̯	ˈʌu̯	0.0
ã	ˈæ_ŋ	1.607
ã	ŋ	1.822
ã	ˈa_ŋ	2.208
ã	ˈa_n	2.535
b	b	0.0
d	d_e	0.0
e	ˈɛ_r	0.845
e	ˈɛ	1.552
e	ˈɛ_d	3.292
ẽɪ̯̃	ˈa_ŋ	1.28
ẽɪ̯̃	ŋ	1.528
ẽɪ̯̃	ˈe_ŋ	2.05
f	f	0.0
i	ˈiː	0.826
i	ˈe	2.858
i	ˈɛ_ð	3.156
i	i	3.289
i	ˈi	3.584
j	-	0.694
j	j	2.385
j	a	3.392
j	j_a	3.392
k	k	0.328
k	k_w	2.299
k_l	ʧ	0.0
l	l	0.449
l	j	2.749
l	j_ˈa	3.073
m	m	0.0
n	n	0.0
o	ˈɔ_s	0.0
oʊ̯	ˈɛ_l	0.529
oʊ̯	-	1.704
p	p	0.073
p	p_ˈo	4.333
s	s	1.074
s	θ	1.372
s	-	2.852
s_œ	s	0.0
t	t	0.539
t	t_e	2.608
t	-	2.76
u	u	1.699
u	-	2.018
u	ˈɔ	2.383
u	ˈo	2.98
u	ˈʌu̯	2.98
v	v	0.0
w	ˈa	1.605
w	-	1.748
w	ˈa_d	2.831
w	ˈiː	2.831
w	ˈʌu̯	3.431
y	ˈuː	0.898
y	ˈo	1.759
y	-	2.575
z	z	0.0
æɛ̯	ˈɛ	1.163
æɛ̯	ˈaː	2.287
æɛ̯	ˈɛː	3.015
æɛ̯	ˈa	3.215
æɛ̯	a	4.094
æɛ̯	ˈɛ_d	4.094
øʏ̯	ˈuː_ɡ	1.043
øʏ̯	ˈɔː	1.958
øʏ̯	ˈʌu̯	1.958
œ	-	0.86
œ	ˈɔː	1.942
œ	ˈʌu̯	2.406
œ̃ʏ̯̃	ˈo_ŋ	0.0
ɑ	ˈaː	0.0
ɑɔ̯	ˈɔː	0.357
ɑɔ̯	u	2.189
ɒ̃ʊ̯̃	ˈʌ_ŋ	0.929
ɒ̃ʊ̯̃	ŋ	1.952
ɒ̃ʊ̯̃	ˈo_ŋ	2.208
ɔ	-	0.585
ɔ	u	1.585
ɛ	j	1.777
ɛ	ˈɛ	2.001
ɛ	e	2.022
ɛ	ˈɛː	2.859
ɛ	-	3.749
ɛ_l	l	0.0
ɛɪ̯	ˈɛ_s	0.0
ɡ	ɡ	0.0
ɡ_l	ʤ	0.0
ɥ_i	ˈɔ_t	0.0
ɪ	ˈe	0.606
ɪ	j_ˈɔː	1.544
ɲ	ɲ	0.0
ʁ	r	0.189
ʁ	e	3.942
ʁ	a	5.335
ʁ	-	5.898
ʁ	r_t	5.939
ʃ	k	0.932
ʃ	k_a	1.349
ʃ	-	3.588
ʏ	ˈo	0.0
ʒ	ð	0.653
ʒ	-	1.458
ʣ	d	0.0
ʦ	t	0.0
