Phone1	Phone2	Surprisal
a	a	0.0
aˀ	ˈɞ	1.623
aˀ	ˈa	1.951
aˀ	a	2.004
aˀ	j_ˈa	2.577
aː	ˈɞ	0.0
ǎ	a	0.191
ǎ	ˈa	3.008
ǎː	ˈɞ	0.0
b	b	0.547
b	b̥	1.663
d	d	0.582
d	ʣ	1.592
d_ŭ	d̥	0.0
e	ɛ	1.525
e	-	1.961
e	ˈɛ	2.545
e	ˈɔ	2.977
e	j	3.363
eˀ	r̝_ˈu	0.0
ê	ˈɛ	0.975
ê	j_ˈɛ	1.026
ẽ	ã	0.955
ẽ	ˈã	1.047
ẽ̂ː	j_ˈã	0.0
ě	-	0.0
i	ˈə	0.0
iː	ˈi	0.0
î	ˈe	0.0
îː	ˈə	0.0
ĭ	-	0.303
ĭ	ə	2.399
ĭˀ	-	0.0
ĭ̂	-	0.681
ĭ̂	ˈɞ	1.41
ĭ̌	-	0.625
ĭ̌	ˈɛ	1.508
ǐ	-	0.818
ǐ	ˈi	1.209
j	i	0.718
j	-	1.351
k	k	0.557
k	-	2.371
k	ʧ	2.98
l	w	0.712
l	l	1.509
l	w_ˈɔ	4.704
l_ŭ	w	0.0
m	m	0.0
n	n	0.382
n	ɲ	2.103
o	u̯ˈɛ	1.771
o	ɔ	1.95
o	u̯ɛ	2.621
o	-	2.694
o	ˈɔ	2.932
ô	u̯ˈɛ	0.69
ô	-	2.319
ô	ˈu	2.476
ôː	-	0.838
ôː	ˈɔ	1.182
ôː_l	w_ˈɔ	0.0
õːˀ	v_ˈã	0.0
õ̂ː	ˈõ	0.0
õ̌ː	ˈõ	0.0
ǒ	u̯ˈɛ	1.222
ǒ	ˈu	1.568
ǒ	-	2.096
ǒː	r_ˈu	0.0
p	p	0.0
r	r	0.887
r	r̝	1.634
r	-	3.192
r	ɾ	5.177
r_ŭ	r	0.333
r_ŭ	ɛ_r	2.278
rʲ	r̝	0.0
s	s	0.0
s_ŭ̂	s	0.0
t	t	0.0
t_i	ʦ	0.0
t_ĭ	ʦ	0.0
tʲ	-	0.0
uː	w_ˈʉ	0.0
ûː	ˈə	0.0
ŭ	i	0.72
ŭ	-	1.347
ŭ̂	-	0.0
ǔ	w_ˈʉ	0.0
v	v	0.923
v	f	1.801
v	v_j	2.431
x	x	0.0
z	z	0.203
z	z̥	2.932
ɛˀ	ˈa	0.0
ɛː	-	1.179
ɛː	e	1.623
ɛː	j_ˈɞ	2.097
ɛːˀ	j_ˈa	0.0
ɛ̂ː	ˈa	0.747
ɛ̂ː	-	1.308
ɛ̌ː	-	0.737
ɛ̌ː	ˈa	1.322
ɡ	ɡ	0.324
ɡ	ʤ	2.312
ɡ_ŭ	ɡ̊	0.0
ɨ	-	0.0
ɨˀ	ˈə	0.0
ɨ̂ː	-	0.0
ɨ̌	ˈə	0.0
ɲ	-	0.0
ʃ	ʃ	0.0
ʎ	l	0.0
ʒ	ʒ	0.857
ʒ	ʒ̊	1.159
ʤ	-	0.0
ʦ	ʦ	0.0
ʧ	ʧ	0.0
