Phone1	Phone2	Surprisal	OOV_Smoothed
<#	ŋ_<#	0.0	4.949
a	a	0.103	4.949
a	õ	3.858	4.949
e	e	0.0	4.949
f	ɸ	0.0	4.949
i	i	0.0	4.949
j	j	0.12	4.949
j	-	3.644	4.949
j_³⁵	j_¹³	0.0	4.949
k	k	0.0	4.949
kʰ	kʰ	0.0	4.949
l	l	0.0	4.949
m	m	0.0	4.949
n	n	0.392	4.949
n	nʲ	2.807	4.949
n	l̃	3.392	4.949
n_²¹⁴	n_⁴¹	0.585	4.949
n_²¹⁴	⁴¹	1.585	4.949
o	ə	0.0	4.949
p	p	0.0	4.949
pʰ	p	0.0	4.949
s	s	0.0	4.949
t	t	0.0	4.949
tʰ	tʰ	0.585	4.949
tʰ	t	1.585	4.949
u	u	0.737	4.949
u	o	2.322	4.949
u	ə_w	2.322	4.949
w	w	0.0	4.949
w_ɔ	o	0.0	4.949
w_⁵¹	w_²⁴	0.0	4.949
x	x	0.0	4.949
x_w	ɸ	0.0	4.949
y	y	0.0	4.949
z̩	z̩	0.0	4.949
²¹⁴	⁴¹	0.163	4.949
²¹⁴	²⁴	3.222	4.949
³⁵	¹³	0.165	4.949
³⁵	²⁴	3.209	4.949
ŋ	n	0.0	4.949
ɑ	ɒ	0.918	4.949
ɑ	a	1.087	4.949
ɕ	ɕ	0.0	4.949
ə	ə	0.0	4.949
ɛ	e	0.0	4.949
ɛ_n	ẽ	0.0	4.949
ɤ	ɤ	0.737	4.949
ɤ	ə	1.322	4.949
ɤ_ɻ	ɤ	0.0	4.949
ɥ	j	0.807	4.949
ɥ	ɥ	1.222	4.949
ʂ	s	0.0	4.949
ʈ͡ʂ	ʦ	0.0	4.949
ʈ͡ʂʰ	ʦ	0.807	4.949
ʈ͡ʂʰ	ʦʰ	1.222	4.949
ʊ	ə	0.0	4.949
ʐ	ʐ	0.0	4.949
ʐ̩	z̩	0.0	4.949
ʦ	ʦ	0.0	4.949
ʦʰ	ʦʰ	0.0	4.949
ʨ	ʨ	0.0	4.949
ʨʰ	ʨʰ	0.585	4.949
ʨʰ	ʨ	1.585	4.949
⁵¹	⁴⁵	1.047	4.949
⁵¹	²¹	1.784	4.949
⁵¹	²⁴	2.147	4.949
⁵⁵	³³	0.248	4.949
⁵⁵	²⁴	2.663	4.949
