Phone1	Phone2	Surprisal
a	a	0.039
a	i	5.221
a_n	a_n	0.0
ă	i	0.0
b	b	1.087
b	v	1.222
b	-	3.314
d	d	0.0
e	i	0.684
e	-	1.405
f	f	0.05
f	fː	4.875
i	i	0.371
i	ˈi	2.888
i	-	3.451
i_ð	u	0.0
j	j	0.0
k	ʦ	1.186
k	ɡː	1.251
k	kː	2.835
k_ɛ	ʦ_i	0.0
k_ɾ	ʧː	0.593
k_ɾ	ʧ	1.569
l	l	0.899
l	r	1.454
l	dː	3.338
l_u	r_u	0.0
m	m	0.912
m	mː	2.035
m	ŋ	2.967
m	ŋ_ɡ	3.37
n	n	0.069
n	-	4.428
n_u	n_u	0.0
n_ʣ	ɲː	0.0
nː	n	0.872
nː	nː	1.14
o	u	1.337
o	-	1.514
o	o	1.978
p	p	0.318
p	β	3.273
p	bː	3.402
p_ɾ	p_j	0.0
r	rː	0.545
r	r	1.669
s	s	1.314
s	ɬ	1.867
s	sː	2.219
s	-	4.201
s	ʃː	4.201
s_k	ʃː	1.37
s_k	xː	1.434
s_k	x	2.041
s_p	pː	0.0
t	t	1.012
t	tː	1.589
t	dː	2.543
t_a	dː_a	0.0
t_u	ʦː_u	0.0
u	u	0.014
u	-	6.708
ŭ	-	0.0
z	-	0.917
z	ˈa_ɬ	2.081
z	z	2.517
z	ʣ	4.077
ð	d	0.361
ð	-	2.174
ŋ_ɡ	ɲː	0.0
ɔ	u	0.451
ɔ	o	1.898
ɔ_l	u_r	0.0
ɔ_z	i	0.0
ɖː	dː	0.0
ɛ	i	0.534
ɛ	e	3.489
ɛ	-	3.84
ɛ	u	3.896
ɛ	a	4.441
ɛ	ˈe	4.74
ɛ_n	u	0.0
ɛ_ɾ	ˈi	0.536
ɛ_ɾ	a_r	2.186
ɛ_ɾ	r	3.466
ɛ̆	-	0.0
ɡ	ʤ	0.759
ɡ	ɡ	1.289
ɣ	-	0.343
ɣ	ɡ	2.24
ɾ	r	0.883
ɾ	j	2.802
ɾ	d	2.957
ɾ	a_r	3.478
ɾ	-	4.779
ɾ	ɮ	4.975
ɾ	i	5.187
ɾ_a	r_a	0.0
ɾ_k	xː	0.0
ɾ_u	r_u	0.0
ɾ_ˈa	r_ˈa	0.0
ʣ	ʎː	0.762
ʣ	-	1.286
ʦ	ʦː	0.676
ʦ	-	1.419
ˈa	ˈa	0.067
ˈa	-	4.456
ˈa_k	ˈa_ɡ	0.0
ˈa_m	ˈa_mː	0.0
ˈe	ˈɛ	0.366
ˈe	ˈe	2.157
ˈi	ˈi	0.469
ˈi	-	2.757
ˈi	ˈe	3.592
ˈi	ˈɛ	4.416
ˈi_β	ˈi	0.0
ˈo	ˈɔ	0.566
ˈo	ˈo	1.624
ˈu	ˈu	0.628
ˈu	ˈo	1.865
ˈu	ˈɔ	3.674
ˈɔ	ˈo	0.989
ˈɔ	ˈɔ	1.451
ˈɔ	u	2.94
ˈɔ_ɾ	ˈɔ_ɬ	0.0
ˈɛ	ˈe	0.893
ˈɛ	ˈɛ	1.459
ˈɛ	i	3.354
ˈɛ_ɣ	ˈe	0.0
β	β	0.418
β	-	1.992
