Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	ə	1.948
a	#|S|	-	3.755
a	#|S|>	ə	2.363
a	#|S|>	-	4.17
a	#|S|>_R	ə	2.684
a	#|S|>_R	-	4.492
a	#|S|R	ə	2.363
a	#|S|R	-	4.17
a	<|S|	ə	0.363
a	<|S|	-	2.17
a	<|S|>	ə	0.363
a	<|S|>	-	2.17
a	<|S|>_F	-	0.244
a	<|S|>_F	ə	2.684
a	<|S|>_N	ə	0.066
a	<|S|>_N	-	4.492
a	<|S|>_R	ə	0.848
a	<|S|>_R	-	1.17
a	<|S|F	-	0.312
a	<|S|F	ə	2.363
a	<|S|N	ə	0.082
a	<|S|N	-	4.17
a	<|S|R	ə	0.812
a	<|S|R	-	1.216
a	|S|>	ə	0.626
a	|S|>	-	2.433
a	|S|>_F	-	0.312
a	|S|>_F	ə	2.363
a	|S|>_N	ə	0.082
a	|S|>_N	-	4.17
a	|S|>_R	ə	1.17
a	|S|>_R	-	1.71
a	|S|F	-	0.433
a	|S|F	ə	1.948
a	|S|N	ə	0.111
a	|S|N	-	3.755
a	|S|R	ə	1.054
a	|S|R	-	1.755
b	#|S|	b	0.216
b	#|S|	β	2.848
b	#|S|<	b	0.159
b	#|S|<	β	3.263
b	#|S|<_F	b	0.126
b	#|S|<_F	β	3.585
b	#|S|<_R	b	0.126
b	#|S|<_R	β	3.585
b	#|S|F	b	0.159
b	#|S|F	β	3.263
b	#|S|R	b	0.159
b	#|S|R	β	3.263
b	>|S|	β	0.618
b	>|S|	b	1.751
b	>|S|<	β	0.554
b	>|S|<	b	1.937
b	>|S|<_F	β	0.697
b	>|S|<_F	b	1.383
b	>|S|<_R	β	0.179
b	>|S|<_R	b	3.1
b	>|S|F	β	0.727
b	>|S|F	b	1.337
b	>|S|R	β	0.227
b	>|S|R	b	2.778
b	F_>|S|	β	0.227
b	F_>|S|	b	2.778
b	F_>|S|<	β	0.179
b	F_>|S|<	b	3.1
b	F_>|S|<_F	β	0.148
b	F_>|S|<_F	b	3.363
b	F_>|S|<_R	β	0.148
b	F_>|S|<_R	b	3.363
b	F_>|S|F	β	0.179
b	F_>|S|F	b	3.1
b	F_>|S|R	β	0.179
b	F_>|S|R	b	3.1
b	F|S|	β	0.312
b	F|S|	b	2.363
b	F|S|<	β	0.227
b	F|S|<	b	2.778
b	F|S|<_F	β	0.179
b	F|S|<_F	b	3.1
b	F|S|<_R	β	0.179
b	F|S|<_R	b	3.1
b	F|S|F	β	0.227
b	F|S|F	b	2.778
b	F|S|R	β	0.227
b	F|S|R	b	2.778
b	|S|<	b	0.817
b	|S|<	β	1.302
b	|S|<_F	b	0.747
b	|S|<_F	β	1.307
b	|S|<_R	β	0.421
b	|S|<_R	b	1.983
b	|S|F	b	0.75
b	|S|F	β	1.302
b	|S|R	β	0.493
b	|S|R	b	1.787
d	#|S|	ð	1.585
d	#|S|<	ð	2.0
d	#|S|<_F	ð	2.322
d	#|S|<_R	ð	2.322
d	#|S|F	ð	2.0
d	#|S|R	ð	2.0
d	>|S|	ð	0.144
d	>|S|<	ð	0.163
d	>|S|<_F	ð	0.252
d	>|S|<_R	ð	0.0
d	>|S|F	ð	0.234
d	>|S|R	ð	0.0
d	F_>|S|	ð	0.126
d	F_>|S|<	ð	0.134
d	F_>|S|<_F	ð	0.469
d	F_>|S|<_R	ð	0.0
d	F_>|S|F	ð	0.447
d	F_>|S|R	ð	0.0
d	F|S|	ð	0.111
d	F|S|<	ð	0.126
d	F|S|<_F	ð	0.447
d	F|S|<_R	ð	0.0
d	F|S|F	ð	0.415
d	F|S|R	ð	0.0
d	|S|<	ð	0.642
d	|S|<_F	ð	0.778
d	|S|<_R	ð	0.678
d	|S|F	ð	0.667
d	|S|R	ð	0.585
e	#|S|	ə	2.087
e	#|S|	-	4.087
e	#|S|	i	4.672
e	#|S|>	ə	2.503
e	#|S|>	-	4.503
e	<|S|	ə	0.503
e	<|S|	-	2.503
e	<|S|	i	3.087
e	<|S|<	ə	0.11
e	<|S|<	-	4.503
e	<|S|<_F	ə	0.087
e	<|S|>	ə	0.602
e	<|S|>	-	2.287
e	<|S|>	i	2.872
e	<|S|>_F	ə	0.087
e	<|S|>_N	ə	0.087
e	<|S|>_R	i	0.28
e	<|S|>_R	ə	2.824
e	<|S|F	ə	0.11
e	<|S|F	-	4.503
e	<|S|N	ə	0.11
e	<|S|N	-	4.503
e	<|S|R	i	0.36
e	<|S|R	ə	2.503
e	<|S|R	-	4.503
e	F_<|S|	-	0.333
e	F_<|S|	ə	2.503
e	F_<|S|>	-	0.26
e	F_<|S|>	ə	2.824
e	F|S|	-	0.463
e	F|S|	ə	2.087
e	F|S|	i	4.672
e	F|S|>	-	0.333
e	F|S|>	ə	2.503
e	|S|<	ə	0.149
e	|S|<	-	4.087
e	|S|<	i	4.672
e	|S|<_F	ə	0.11
e	|S|<_F	-	4.503
e	|S|>	ə	1.011
e	|S|>	-	2.778
e	|S|>	i	3.363
e	|S|>_F	ə	0.11
e	|S|>_F	-	4.503
e	|S|>_N	ə	0.11
e	|S|>_N	-	4.503
e	|S|>_R	i	0.36
e	|S|>_R	ə	2.503
e	|S|>_R	-	4.503
e	|S|F	ə	0.149
e	|S|F	-	4.087
e	|S|F	i	4.672
e	|S|N	ə	0.149
e	|S|N	-	4.087
e	|S|N	i	4.672
e	|S|R	i	0.503
e	|S|R	ə	2.087
e	|S|R	-	4.087
ẽ	<|S|	ə	0.737
