Phone1	Phone2	Surprisal
aɪ̯	ɛi̯	0.0
b	b	0.199
b	-	2.957
d	d	0.554
d	t	1.995
d	tʲ	3.879
d_n	dʲ_ə	0.0
d̥	d̥	1.729
d̥	dʲ	1.925
d̥	-	2.276
d̥	z̥	2.608
d̥	lʲ	3.955
f	f	0.0
h	h	0.0
j	-	0.0
k	k	0.152
k	k_ə	3.325
l	l	0.126
l	j	4.403
l	ˈœ	4.769
m	m	0.102
m	-	3.876
n	n	0.779
n	ə	1.703
n	nʲ	3.387
n	n_ə	6.09
n_d̥	nʲ	0.0
n_n	n_ə	0.0
p	p	0.0
r	ʀ	0.0
s	s	0.0
t	t	0.487
t	tʲ	2.965
t	z	3.57
t	d_ə	4.603
t	-	4.927
v	v	0.334
v	v̥	2.763
v	-	4.071
x	ɡ	0.811
x	x	1.602
x	-	3.317
z	-	0.942
z	s	1.061
ç	x_t	1.0
ç	ç	1.0
ŋ	ŋ	0.55
ŋ	-	1.657
ɐ	ʀ	0.898
ɐ	ə_ʀ	1.109
ə	-	0.677
ə	ə	1.418
ɡ	d	0.919
ɡ	-	1.936
ɡ	j_ə	2.253
ɣ	ˈyː_j	0.0
ɪ_ç	i	0.0
ʃ	ʃ	0.649
ʃ	s	1.464
ʃ_k	ʃ	0.0
ʃ_l	s_l	0.0
ʋ	v	0.301
ʋ	ə_v̥	2.411
ˈa	ˈœ	1.621
ˈa	ˈɒ	2.262
ˈa	ˈʊ	2.957
ˈa	ˈuː	3.19
ˈa	ˈɔː	3.344
ˈa	ˈeː	3.921
ˈa	ˈa	3.971
ˈaɪ̯	ˈiː	0.0
ˈaɪ̯_ɡ	w	0.0
ˈaʊ̯	ˈuː	1.299
ˈaʊ̯	-	1.685
ˈaʊ̯	ˈyː	1.823
ˈaː	-	0.592
ˈaː	ˈɒː	1.572
ˈeː	ˈiː	1.199
ˈeː	-	2.0
ˈeː	ˈuː	2.429
ˈeː	ˈɔu̯	2.959
ˈiɛ̯	-	0.0
ˈiː	ˈi	0.227
ˈiː	ˈiː	2.781
ˈoː	ˈœ	0.0
ˈuə̯	ˈaː	0.755
ˈuə̯	-	1.296
ˈuː	ˈʏ	0.691
ˈuː	-	1.394
ˈuːə̯	-	0.0
ˈyə̯	ˈɔː	0.0
ˈyː	ˈœː	0.0
ˈyːœ̯	ˈɔu̯	0.0
ˈø	-	0.0
ˈøː	ˈɛ	0.905
ˈøː	ˈɛi̯	1.102
ˈœː	-	0.0
ˈɒː	ˈɒː	0.0
ˈɔ	-	0.0
ˈɔː	-	0.936
ˈɔː	ˈɔu̯	1.982
ˈɔː	ˈɛi̯	2.157
ˈɔː_ɐ	ʀ	0.0
ˈɛ	-	1.739
ˈɛ	ˈɒ	1.83
ˈɛ	ˈeː	2.015
ˈɛ	ˈʊ	2.543
ˈɛː	-	0.0
ˈɪ	ˈi	1.237
ˈɪ	ˈa	2.408
ˈɪ	ˈʊ	2.724
ˈɪ	ˈai̯	3.068
ˈɪ	-	3.101
ˈɪə̯	-	1.0
ˈɪə̯	ˈɔː	1.0
ˈɪɛ̯	-	0.862
ˈɪɛ̯	ˈɛː	1.152
ˈɪɛ̯_l	l	0.0
ˈʊ	ˈʊ	0.468
ˈʊ	ˈʏ	2.638
ˈʊ	ˈa	3.101
ˈʏ	-	0.491
ˈʏ	ˈʏ	1.794
