Phone1	Phone2	Surprisal
a	a	1.619
a	-	1.639
a	j	3.003
a	ɛ	3.682
a	ɔː	3.687
a	n	3.773
a_r	f	0.0
b	b	0.0
c	k_l	0.0
cː	-	0.0
d	-	0.523
d	d	1.717
e	-	0.0
f	f	0.0
fː	f	0.0
i	-	1.69
i	i	1.761
i	ʀ	2.357
i	ɛ	2.907
i	j	3.906
i_ŋ	ẽ	0.0
j	l	1.132
j	-	1.383
j	z	2.641
k	k	1.234
k	ʧ	1.937
k	-	2.126
k	k_w	3.561
k_a	ʧ	0.552
k_a	ʧ_ɛ	1.652
k_ˈa	ʧ	0.0
kː	ʧ	0.0
l	-	1.19
l	ʀ	1.555
l	l	2.175
l_t	ˈa	0.0
m	m	0.244
m	-	2.686
mː	-	0.0
n	n	1.297
n	-	1.915
n	ˈɛ̃	2.429
n	ˈẽ	2.815
n_a	n	0.0
n_u	ˈɛ̃	0.0
o	ɔ	0.939
o	-	1.063
p	p	0.383
p	f	3.091
p	-	3.108
pː	-	0.0
r	ʀ	0.293
r	-	2.444
r_i	ʀ	0.0
rː	-	0.0
s	s	0.0
s_k	ʃ	0.0
s_t	s	0.0
sː	-	1.0
sː	ʃ	1.0
t	t	0.839
t	-	1.181
t_a	j	0.0
tː	t	0.285
tː	-	2.48
u	-	1.047
u	ɔ	2.101
u	ˈa	2.558
u	ʀ	3.143
u_l	ɔ_l	0.398
u_l	uː	2.052
u_n	ɔ̃	0.0
v	v	0.0
w	ˈɔ	0.0
z	-	0.0
ŋ	-	0.0
ɖː	l	0.432
ɖː	-	1.95
ɖː_a	j	0.0
ɖː_u	ˈa	0.0
ɟ	ʤ	0.0
ɟ_n	ɲː	0.0
ɟː	-	0.0
ɡ	ɡ	1.081
ɡ	-	1.497
ɡ	k	2.531
ɲː	ɲ	0.0
ɲː_u	ɲ	0.0
ʃː	ʃ	0.0
ʒ	-	0.0
ʣ	z	0.0
ʤ	-	0.0
ʦ	-	0.0
ʦː	-	0.0
ʧ	s	0.654
ʧ	-	1.455
ʧ_i	ˈɛ	0.0
ˈa	ˈa	1.868
ˈa	-	2.282
ˈa	ˈɔː	2.756
ˈa	ˈiː	3.151
ˈa	ˈe	3.333
ˈa	ˈɛː	3.417
ˈa	ˈɛ̃	3.897
ˈa_l	ˈoː	0.0
ˈa_n	ˈɑ̃	0.0
ˈa_ɡ	ˈɔː	0.0
ˈe	-	2.606
ˈe	w	2.606
ˈe	w_ˈɛ	2.646
ˈe	ˈiː	2.721
ˈe	ˈɛ	3.027
ˈe	j	3.05
ˈe	ˈi	3.099
ˈi	ˈɛ	1.467
ˈi	-	2.352
ˈi	ˈi	2.665
ˈi	j	2.928
ˈi	ˈe	3.629
ˈi	ʀ	3.785
ˈi_n	ˈẽ	0.0
ˈo	-	1.619
ˈo	ˈøː	2.048
ˈo	ˈɔ̃	2.141
ˈo	ˈɔ	2.279
ˈo_j	ˈɔ	0.0
ˈo_n	ˈɔ̃	0.0
ˈu	ˈɔ	1.655
ˈu	ˈu	1.688
ˈu	ˈy	2.422
ˈu	-	2.43
ˈu_n	ˈɔ̃	0.0
ˈu_tː	ˈɔ	0.0
ˈɔ	ˈuː	1.671
ˈɔ	ˈɔ	2.008
ˈɔ	w	2.955
ˈɔ	ˈoː	2.994
ˈɔ	-	3.171
ˈɔ	ɔ	4.41
ˈɔ	u	5.335
ˈɔ_k	ˈøː	0.0
ˈɔ_l	w_ˈa	0.0
ˈɔ_n	ˈɔ̃	0.0
ˈɛ	ˈɛ	1.837
ˈɛ	-	1.852
ˈɛ	j	2.084
ˈɛ	ˈiː	2.271
ˈɛ_n	ˈɛ̃	0.0
