Phone1	Phone2	Surprisal	OOV_Smoothed
<#_k	<#_k	0.0	4.74
<#_l	<#_l	0.0	4.74
<#_n	<#_n	0.0	4.74
<#_ô	<#	0.0	4.74
<#_ǒ	<#_ˈo	0.0	4.74
<#_r	<#_r	0.0	4.74
<#_s	<#_s	0.0	4.74
<#_t	<#_t	0.0	4.74
<#_x	<#	0.0	4.74
a	a	0.0	4.74
aˀ	ˈa	0.0	4.74
ǎ	a	0.0	4.74
b	b	0.0	4.74
b_ŭ_#>	p_#>	0.0	4.74
d	d	0.0	4.74
d_ŭ	t	0.0	4.74
e	ˈɛ	0.637	4.74
e	ɛ	1.485	4.74
ê	ˈɛ	0.0	4.74
ẽ	ɛ	0.737	4.74
ẽ	ˈɛ	1.322	4.74
ẽ̂ː	ˈɛ	0.0	4.74
i	ˈi	0.0	4.74
ĭ	-	0.0	4.74
ĭ_#>	#>	0.152	4.74
ĭ_#>	m_#>	3.322	4.74
ĭˀ	ˈo	0.0	4.74
ĭ̂	ˈo	0.0	4.74
ĭ̂_r	ˈr̩	0.0	4.74
ĭ̌_r	ˈr̩	0.0	4.74
ǐ	ˈi	0.0	4.74
k	k	0.0	4.74
l	ɫ	0.524	4.74
l	l	2.202	4.74
l	ˈɛ	3.524	4.74
l_ŭ_#>	ɫ_#>	0.0	4.74
m	m	0.206	4.74
m	u	2.907	4.74
n	n	0.0	4.74
o	o	0.83	4.74
o	ˈo	1.193	4.74
ô	ˈo	0.0	4.74
ôː	ˈo	0.0	4.74
ôː_l	ɫ_ˈa	0.0	4.74
ǒ	ˈo	0.485	4.74
ǒ	o	1.807	4.74
p	p	0.0	4.74
r	r	0.515	4.74
r	ˈa	2.737	4.74
r	ˈr̩	2.737	4.74
r_ŭ̂	ˈr̩	0.0	4.74
s	s	0.0	4.74
t	t	0.0	4.74
t_i_#>	ɛ_#>	0.0	4.74
t_o	t_o	0.0	4.74
ûː	ˈu	0.0	4.74
ŭ	-	0.0	4.74
ŭ_#>	#>	0.0	4.74
ŭ̂	-	0.0	4.74
v	v	0.0	4.74
v_ŭ	f	0.0	4.74
z	z	0.0	4.74
ɛˀ	ˈɛ	0.0	4.74
ɛː	ˈɛ	0.737	4.74
ɛː	ɛ	1.322	4.74
ɛ̂ː	ˈɛ	0.0	4.74
ɛ̌	ˈɛ	0.0	4.74
ɡ	ɡ	0.0	4.74
ɡ_ŭ	k	0.0	4.74
ʒ	ʒ	0.485	4.74
ʒ	ʃ	1.807	4.74
ʦ	ʦ	0.0	4.74
ʧ	ʧ	0.0	4.74
