Phone1	Phone2	Surprisal
a	a	1.136
a	ə	2.471
a	-	2.817
a	o	3.142
a	u_ˈ	4.063
a	ʊ	4.839
a	ɐ	6.095
a_f	f	0.0
b	b	0.643
b	bʲ	1.476
b̥	b̥	0.585
b̥	b̥ʲ	1.585
c	-	0.0
d	d	0.718
d	dʲ	1.69
d	-	3.605
d̥	d̥	0.194
d̥	d̥ʲ	2.993
f	v_ɨ	0.815
f	x_o	1.775
f	fʲ	2.843
i	ɨ_ˈ	1.197
i	i	1.432
i	ɪ	2.899
i	ɨ	4.078
k	k	0.166
k	-	3.198
l	lʲ	0.202
l	-	2.938
m	mʲ	0.987
m	m	1.013
n	n	0.898
n	nʲ	1.728
n	n_ɨ	2.63
o	o	0.497
o	ɐ	1.996
o	-	4.611
o_k	kʲ	0.0
p	pʲ	0.557
p	p	1.643
r	r	1.197
r	rʲ	1.233
r	ɐ_r	2.855
r̩	e	0.976
r̩	ɵ	1.024
s	s	0.651
s	sʲ	1.462
s_a	s_a	0.0
t	t	0.671
t	tʲ	1.427
u	u	1.463
u	-	1.653
u	ʊ	1.947
u	ʉ	4.061
v	vʲ	1.107
v	v	1.125
v	x	3.689
x	xʲ	0.0
z	z	0.766
z	zʲ	1.28
z̥	z̥	0.0
ɔ	o	0.847
ɔ	-	1.171
ɛ	ɪ	1.384
ɛ	e	1.506
ɛ	ɵ_ˈ	3.663
ɛ	ɨ	3.91
ɛ	-	3.929
ɛ	a_ˈ	4.731
ɛ	ɛ	5.954
ɟ	dʲ	0.0
ɡ	ɡ	0.307
ɡ	ɡ_o	2.385
ɡ̊	ɡ̊	0.439
ɡ̊	ɡʲ	1.931
ɫ	ɫ	0.407
ɫ	lʲ	2.501
ɫ	ɫ_ɨ	3.851
ɲ	nʲ	0.0
ɾ	rʲ	0.0
ʃ	ʂ	0.0
ʒ	ʐ	0.0
ʒ̊	ʐ̊	0.0
ʣ	z	0.0
ʦ	ʦ	0.0
ʧ	ʨ	0.0
