Phone1	Phone2	Surprisal	OOV_Smoothed
#>	ɛ_#>	0.0	4.74
<#_x	<#	0.0	4.74
a	o	1.862	4.74
a	ˈo	2.322	4.74
a	ˈɛ	2.515	4.74
a	a	2.737	4.74
a	-	3.737	4.74
a	ˈa	3.737	4.74
a	ɛ	4.322	4.74
b	b	0.0	4.74
bʲ	b	0.0	4.74
d	d	0.0	4.74
e	ɛ	0.0	4.74
j	j	0.0	4.74
k	k	0.0	4.74
k_a	k	0.0	4.74
kʲ_i	o_k	0.0	4.74
lʲ	l	0.322	4.74
lʲ	ɫ	2.322	4.74
lʲ_#>	ɫ_#>	0.0	4.74
m	m	0.0	4.74
mʲ	m	0.0	4.74
n	n	0.0	4.74
nʲ	n	0.0	4.74
p	p	0.0	4.74
pʲ	p	0.0	4.74
r	r	0.379	4.74
r	ˈr̩	2.115	4.74
r_a	r_ɛ	0.0	4.74
s	s	0.0	4.74
sʲ	s	0.0	4.74
t	t	0.0	4.74
v	v	0.485	4.74
v	-	1.807	4.74
v_ɨ	f	0.0	4.74
vʲ	v	0.0	4.74
w	ɫ	0.585	4.74
w	f	1.585	4.74
x	k	0.0	4.74
z	z	0.0	4.74
zʲ	z	0.585	4.74
zʲ	ʣ	1.585	4.74
æ	ˈɛ	0.459	4.74
æ	ɛ	1.874	4.74
ɣ	ɡ	0.0	4.74
ɨ_#>	#>	0.0	4.74
ɫ	ɫ	0.16	4.74
ɫ	l	3.248	4.74
ʂ	ʃ	0.0	4.74
ʌ	-	0.0	4.74
ʐ	ʒ	0.0	4.74
ʣʲ	d	0.0	4.74
ʦ	ʦ	0.0	4.74
ʦʲ	t	0.0	4.74
ʦʲ_#>	#>	0.0	4.74
ʧ	ʧ	0.0	4.74
ˈa	a	0.322	4.74
ˈa	ˈa	2.322	4.74
ˈe	ˈɛ	0.387	4.74
ˈe	ɛ	2.087	4.74
ˈe_r	ˈr̩	0.0	4.74
ˈi	ˈi	0.585	4.74
ˈi	i	1.585	4.74
ˈo	ˈo	0.632	4.74
ˈo	ˈa	2.369	4.74
ˈo	-	3.369	4.74
ˈo	ˈɛ	3.954	4.74
ˈo_#>	o_#>	0.0	4.74
ˈu	ˈa	0.0	4.74
ˈæ	ˈɛ	0.585	4.74
ˈæ	ɛ	1.585	4.74
ˈɛ	ˈɛ	0.0	4.74
ˈɨ	ˈi	0.485	4.74
ˈɨ	i	1.807	4.74
ˈɵ	-	0.0	4.74
